date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,202.66666666666666,8.583333333333334,11.791666666666666,13.208333333333334,1.4166666666666667,11.25,1.5416666666666667,12.166666666666666,211.25
2011-01-02,191.08333333333334,8.958333333333334,15.708333333333334,19.041666666666668,3.3333333333333335,7.25,0.5,5.916666666666667,200.04166666666666
2011-01-03,189.6086956521739,5.260869565217392,2.1666666666666665,2.2083333333333335,0.041666666666666664,4.541666666666667,0.0,5.0,194.8695652173913
2011-01-04,188.91666666666666,5.541666666666667,4.333333333333333,5.25,0.9166666666666666,5.75,0.08333333333333333,6.333333333333333,194.45833333333334
2011-01-05,189.45454545454547,5.863636363636363,4.217391304347826,5.173913043478261,0.9565217391304348,5.3478260869565215,0.041666666666666664,5.739130434782608,195.3181818181818
2011-01-06,196.58333333333334,10.958333333333334,24.083333333333332,36.375,12.291666666666666,10.833333333333334,0.9583333333333334,9.541666666666666,207.54166666666666
2011-01-07,199.66666666666666,27.25,37.208333333333336,101.70833333333333,64.5,23.791666666666668,1.4166666666666667,20.416666666666668,226.91666666666666
2011-01-08,213.0,34.541666666666664,37.291666666666664,109.33333333333333,72.04166666666667,25.708333333333332,1.4583333333333333,23.666666666666668,247.54166666666666
2011-01-09,198.875,16.041666666666668,21.875,38.041666666666664,16.166666666666668,10.875,1.7083333333333333,9.583333333333334,214.91666666666666
2011-01-10,194.375,12.125,19.041666666666668,35.0,15.958333333333334,10.375,1.608695652173913,9.916666666666666,206.5
2011-01-11,191.79166666666666,6.5,6.5,7.791666666666667,1.2916666666666667,4.875,0.4583333333333333,3.3333333333333335,198.29166666666666
2011-01-12,193.125,11.5,20.375,33.083333333333336,12.708333333333334,6.75,1.0416666666666667,6.375,204.625
2011-01-13,200.08333333333334,15.875,23.791666666666668,55.458333333333336,31.666666666666668,17.583333333333332,2.0,16.541666666666668,215.95833333333334
2011-01-14,191.91666666666666,6.583333333333333,7.625,10.833333333333334,3.2083333333333335,7.25,0.875,6.333333333333333,198.5
2011-01-15,191.875,5.916666666666667,5.958333333333333,9.375,3.4166666666666665,6.958333333333333,0.2916666666666667,6.166666666666667,197.79166666666666
2011-01-16,194.54166666666666,7.791666666666667,7.416666666666667,9.0,1.5833333333333333,8.5,0.25,8.083333333333334,202.33333333333334
2011-01-17,207.30434782608697,18.73913043478261,33.375,70.29166666666667,36.916666666666664,18.833333333333332,1.5,15.458333333333334,226.04347826086956
2011-01-18,207.08333333333334,23.166666666666668,35.541666666666664,74.29166666666667,38.75,21.208333333333332,1.5833333333333333,19.833333333333332,230.25
2011-01-19,205.70833333333334,28.0,37.47826086956522,75.1304347826087,37.65217391304348,26.347826086956523,3.1666666666666665,24.708333333333332,233.70833333333334
2011-01-20,205.45833333333334,23.875,35.75,69.41666666666667,33.666666666666664,22.75,2.2083333333333335,19.333333333333332,229.33333333333334
2011-01-21,199.75,11.041666666666666,21.208333333333332,28.0,6.791666666666667,13.958333333333334,4.125,12.666666666666666,210.79166666666666
2011-01-22,195.04166666666666,7.5,14.416666666666666,17.5,3.0833333333333335,7.375,3.4166666666666665,8.375,202.54166666666666
2011-01-23,191.41666666666666,6.958333333333333,5.625,6.541666666666667,0.9166666666666666,12.583333333333334,0.875,8.666666666666666,198.375
2011-01-24,192.875,9.375,14.333333333333334,17.541666666666668,3.2083333333333335,12.625,0.6086956521739131,10.291666666666666,202.25
2011-01-25,204.83333333333334,23.208333333333332,39.75,85.875,46.125,21.791666666666668,1.5833333333333333,17.291666666666668,228.04166666666666
2011-01-26,201.91666666666666,14.625,24.041666666666668,44.0,19.958333333333332,18.875,1.0,16.5,216.54166666666666
2011-01-27,198.08333333333334,10.458333333333334,16.75,27.083333333333332,10.333333333333334,12.791666666666666,0.9166666666666666,10.125,208.54166666666666
2011-01-28,194.66666666666666,7.5,12.5,19.125,6.625,10.166666666666666,1.625,9.0,202.16666666666666
2011-01-29,196.0,8.041666666666666,14.75,18.916666666666668,4.166666666666667,9.958333333333334,1.0,9.041666666666666,204.04166666666666
2011-01-30,218.54166666666666,28.125,43.125,126.54166666666667,83.41666666666667,29.083333333333332,2.1666666666666665,24.833333333333332,246.66666666666666
2011-01-31,200.43478260869566,13.173913043478262,28.625,50.125,21.5,19.208333333333332,2.1666666666666665,17.666666666666668,213.6086956521739
2011-02-01,200.08333333333334,11.375,25.75,39.5,13.75,13.375,1.9166666666666667,12.583333333333334,211.45833333333334
2011-02-02,194.25,10.625,20.869565217391305,34.47826086956522,13.608695652173912,8.666666666666666,0.9166666666666666,7.541666666666667,204.875
2011-02-03,193.41666666666666,12.125,21.5,36.583333333333336,15.083333333333334,10.708333333333334,1.25,9.333333333333334,205.54166666666666
2011-02-04,194.91666666666666,13.333333333333334,27.333333333333332,51.958333333333336,24.625,15.708333333333334,2.625,13.958333333333334,208.25
2011-02-05,194.95833333333334,7.125,13.5,15.958333333333334,2.4583333333333335,9.333333333333334,1.0833333333333333,8.708333333333334,202.08333333333334
2011-02-06,193.9090909090909,15.0,26.541666666666668,37.166666666666664,10.625,13.173913043478262,2.125,13.565217391304348,208.9090909090909
2011-02-07,200.75,13.291666666666666,21.041666666666668,32.666666666666664,11.625,20.791666666666668,2.217391304347826,20.25,214.04166666666666
2011-02-08,191.0,6.5,6.833333333333333,8.208333333333334,1.375,11.416666666666666,1.2916666666666667,10.041666666666666,197.5
