date,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2013-01-04,3.625,-43.0,-72.667,-128.0
2013-01-05,4.208,-80.0,-131.917,-166.0
2013-01-06,6.792,-40.0,-83.292,-142.0
2013-01-07,6.75,6.0,-41.458,-92.0
2013-01-08,4.042,7.0,-9.917,-38.0
2013-01-09,3.958,-41.0,-60.833,-80.0
2013-01-10,2.583,-72.0,-83.25,-91.0
2013-01-11,2.5,-74.0,-80.958,-86.0
2013-01-12,3.458,-63.0,-81.375,-115.0
2013-01-13,2.958,-86.0,-112.375,-157.0
2013-01-14,3.458,-48.0,-70.167,-96.0
2013-01-15,3.958,-29.0,-70.667,-117.0
2013-01-16,3.435,-59.0,-82.917,-155.0
2013-01-17,4.542,-99.0,-145.208,-184.0
2013-01-18,7.292,-94.0,-135.667,-181.0
2013-01-19,4.208,-57.0,-103.292,-162.0
2013-01-20,5.458,-99.0,-139.292,-181.0
2013-01-21,6.375,-59.0,-109.875,-153.0
2013-01-22,5.625,-64.0,-92.125,-132.0
2013-01-23,4.708,-90.0,-128.958,-190.0
2013-01-24,4.833,27.0,-30.417,-122.0
2013-01-25,5.5,28.0,5.667,-28.0
2013-01-26,2.833,-34.0,-50.0,-81.0
2013-01-27,3.667,-50.0,-81.083,-117.0
2013-01-28,2.95,14.0,-31.417,-77.0
2013-01-29,3.375,-68.0,-80.0,-98.0
2013-01-30,5.261,54.0,-2.542,-71.0
2013-01-31,3.636,8.0,-41.875,-73.0
2013-02-01,2.292,-62.0,-71.5,-86.0
2013-02-02,5.333,1.0,-57.667,-114.0
2013-02-03,2.333,39.0,-25.542,-60.0
2013-02-04,4.333,-57.0,-85.708,-145.0
2013-02-05,4.375,-96.0,-139.875,-188.0
2013-02-06,5.083,-73.0,-107.542,-140.0
2013-02-07,4.958,-68.0,-105.417,-159.0
2013-02-08,5.292,-90.0,-144.292,-178.0
2013-02-09,5.542,-69.0,-110.875,-165.0
2013-02-10,3.833,-42.0,-59.958,-84.0
2013-02-11,3.917,-14.0,-52.958,-82.0
2013-02-12,5.917,-12.0,-64.583,-121.0
2013-02-13,4.913,-34.0,-74.875,-119.0
2013-02-14,3.958,-39.0,-61.875,-84.0
2013-02-15,4.833,-36.0,-67.292,-115.0
2013-02-16,2.375,-9.0,-32.667,-53.0
2013-02-17,2.625,-16.0,-37.917,-52.0
2013-02-18,2.375,-34.0,-43.083,-51.0
2013-02-19,2.458,-12.0,-30.042,-47.0
2013-02-20,4.333,-21.0,-43.875,-78.0
2013-02-21,3.708,-20.0,-60.083,-90.0
2013-02-22,4.625,-12.0,-56.458,-98.0
2013-02-23,3.917,-1.0,-46.208,-116.0
2013-02-24,3.417,17.0,-18.125,-69.0
2013-02-25,4.833,16.0,-40.083,-114.0
2013-02-26,4.583,31.0,-33.0,-80.0
2013-02-27,8.652,56.0,-23.667,-103.0
2013-02-28,2.833,13.0,-12.75,-41.0
2013-03-01,2.25,-12.0,-37.417,-57.0
2013-03-02,2.042,-22.0,-53.667,-79.0
2013-03-03,2.375,-28.0,-59.75,-81.0
2013-03-04,2.375,-29.0,-48.208,-72.0
2013-03-05,3.667,-14.0,-35.917,-53.0
2013-03-06,1.875,-39.0,-54.667,-73.0
2013-03-07,1.667,-57.0,-65.583,-74.0
2013-03-08,1.917,-34.0,-53.125,-72.0
2013-03-09,2.667,-9.0,-36.042,-60.0
2013-03-10,2.792,-13.0,-44.875,-101.0
2013-03-11,4.292,-7.0,-68.875,-144.0
2013-03-12,3.875,5.0,-42.583,-79.0
2013-03-13,3.526,20.0,-33.458,-85.0
2013-03-14,1.957,4.0,-20.875,-37.0
2013-03-15,2.522,5.0,-30.75,-85.0
2013-03-16,3.087,32.0,-11.208,-67.0
2013-03-17,2.826,47.0,1.375,-41.0
2013-03-18,2.478,8.0,-12.25,-32.0
2013-03-19,3.261,31.0,-11.958,-61.0
2013-03-20,4.87,28.0,-27.583,-93.0
2013-03-21,2.375,-16.0,-28.792,-47.0
2013-03-22,2.833,26.0,-22.875,-83.0
2013-03-23,2.333,21.0,-19.833,-82.0
2013-03-24,4.208,101.0,28.167,-50.0
2013-03-25,4.333,110.0,53.833,-4.0
2013-03-26,4.083,111.0,52.167,6.0
2013-03-27,3.636,115.0,33.25,-30.0
2013-03-28,3.125,132.0,56.5,-17.0
2013-03-29,2.083,112.0,69.792,23.0
2013-03-30,1.583,82.0,30.167,-4.0
2013-03-31,1.708,54.0,15.833,-9.0
2013-04-01,3.292,42.0,1.583,-50.0
2013-04-02,4.375,68.0,28.458,-14.0
2013-04-03,5.792,61.0,20.667,-27.0
2013-04-04,2.5,76.0,61.667,41.0
2013-04-05,3.792,,,
2013-04-06,3.583,,,
2013-04-07,3.0,,,
2013-04-08,1.167,,,
2013-04-09,2.5,,,
2013-04-10,2.375,,,
2013-04-11,2.565,61.0,41.714,19.0
2013-04-12,2.25,43.0,21.667,6.0
2013-04-13,2.292,69.0,40.333,8.0
2013-04-14,2.083,131.0,78.625,36.0
2013-04-15,2.417,57.0,37.417,24.0
2013-04-16,3.083,95.0,57.292,26.0
2013-04-17,2.833,45.0,32.5,16.0
2013-04-18,2.125,78.0,43.917,10.0
2013-04-19,2.042,54.0,29.917,13.0
2013-04-20,2.375,75.0,40.708,10.0
2013-04-21,2.5,106.0,56.333,10.0
2013-04-22,2.208,102.0,60.5,20.0
2013-04-23,3.5,141.0,88.292,23.0
2013-04-24,4.0,163.0,88.458,20.0
2013-04-25,1.6,107.0,71.917,57.0
2013-04-26,3.5,125.0,78.625,30.0
2013-04-27,1.667,92.0,54.5,25.0
2013-04-28,2.667,57.0,39.833,17.0
2013-04-29,1.833,72.0,50.167,29.0
2013-04-30,2.292,61.0,33.0,12.0
2013-05-01,2.083,102.0,44.417,13.0
2013-05-02,1.667,66.0,30.0,9.0
2013-05-03,1.0,58.0,34.625,15.0
2013-05-04,1.417,76.0,52.333,32.0
2013-05-05,1.5,107.0,66.042,36.0
2013-05-06,1.667,86.0,46.792,7.0
2013-05-07,1.833,60.0,27.042,5.0
2013-05-08,1.875,130.0,71.792,0.0
2013-05-09,2.261,159.0,90.458,44.0
2013-05-10,2.583,199.0,111.5,33.0
2013-05-11,1.375,172.0,101.125,57.0
2013-05-12,1.208,112.0,81.625,59.0
2013-05-13,2.25,128.0,88.917,49.0
2013-05-14,2.25,130.0,101.125,78.0
2013-05-15,2.167,119.0,92.0,76.0
2013-05-16,1.625,152.0,104.75,63.0
2013-05-17,2.167,189.0,113.417,34.0
2013-05-18,1.667,194.0,125.833,89.0
2013-05-19,2.0,212.0,141.417,83.0
2013-05-20,1.708,140.0,125.833,100.0
2013-05-21,1.5,176.0,140.625,110.0
2013-05-22,1.583,181.0,133.917,109.0
2013-05-23,1.043,118.0,99.5,71.0
2013-05-24,0.958,185.0,123.917,58.0
2013-05-25,1.958,193.0,135.25,83.0
2013-05-26,2.0,241.0,167.917,80.0
2013-05-27,2.375,293.0,210.583,124.0
2013-05-28,2.375,305.0,211.0,151.0
2013-05-29,1.375,247.0,191.292,136.0
2013-05-30,1.0,220.0,184.542,161.0
2013-05-31,1.917,276.0,206.333,117.0
2013-06-01,2.292,302.0,207.0,128.0
2013-06-02,1.417,222.0,161.542,117.0
2013-06-03,1.042,159.0,118.042,75.0
2013-06-04,1.0,222.0,141.792,71.0
2013-06-05,1.042,224.0,161.958,94.0
2013-06-06,1.652,232.0,173.458,126.0
2013-06-07,1.875,271.0,194.583,110.0
2013-06-08,3.042,284.0,209.542,132.0
2013-06-09,1.833,295.0,204.292,138.0
2013-06-10,1.75,306.0,215.708,127.0
2013-06-11,2.375,308.0,233.5,163.0
2013-06-12,2.125,283.0,216.667,151.0
2013-06-13,1.958,287.0,220.917,152.0
2013-06-14,1.667,229.0,210.375,195.0
2013-06-15,1.25,279.0,225.292,189.0
2013-06-16,1.458,267.0,217.917,179.0
2013-06-17,1.625,245.0,201.625,170.0
2013-06-18,1.583,217.0,189.083,161.0
2013-06-19,1.333,229.0,193.25,169.0
2013-06-20,1.091,179.0,160.5,122.0
2013-06-21,1.0,202.0,154.333,112.0
2013-06-22,1.5,183.0,159.958,141.0
2013-06-23,1.042,243.0,185.958,134.0
2013-06-24,1.333,243.0,193.042,154.0
2013-06-25,2.375,260.0,203.833,152.0
2013-06-26,1.375,219.0,168.792,119.0
2013-06-27,1.042,217.0,149.333,101.0
2013-06-28,1.708,219.0,157.0,102.0
2013-06-29,2.75,239.0,181.75,132.0
2013-06-30,2.583,277.0,200.75,127.0
2013-07-01,2.292,296.0,229.625,150.0
2013-07-02,2.13,307.0,238.875,187.0
2013-07-03,1.542,237.0,214.208,183.0
2013-07-04,1.0,280.0,236.25,185.0
2013-07-05,1.167,259.0,226.917,189.0
2013-07-06,1.708,281.0,238.75,207.0
2013-07-07,1.583,301.0,244.708,198.0
2013-07-08,1.667,322.0,248.333,193.0
2013-07-09,1.75,299.0,260.0,225.0
2013-07-10,1.125,250.0,229.083,195.0
2013-07-11,1.458,276.0,221.708,172.0
2013-07-12,2.042,297.0,228.917,173.0
2013-07-13,2.167,290.0,233.167,182.0
2013-07-14,1.917,279.0,227.667,169.0
2013-07-15,1.667,297.0,235.625,184.0
2013-07-16,1.75,284.0,234.542,200.0
2013-07-17,2.583,271.0,221.25,179.0
2013-07-18,1.5,258.0,204.478,169.0
2013-07-19,1.125,272.0,208.042,164.0
2013-07-20,2.375,290.0,230.583,170.0
2013-07-21,2.625,297.0,238.875,171.0
2013-07-22,2.208,296.0,232.875,175.0
2013-07-23,2.792,312.0,252.417,190.0
2013-07-24,1.5,302.0,253.208,213.0
2013-07-25,1.208,240.0,207.708,167.0
2013-07-26,1.182,269.0,219.364,164.0
2013-07-27,1.783,267.0,227.043,193.0
2013-07-28,1.958,284.0,242.042,208.0
2013-07-29,1.875,300.0,246.542,206.0
2013-07-30,1.417,300.0,249.958,215.0
2013-07-31,1.708,295.0,246.833,213.0
2013-08-01,1.0,259.0,209.667,154.0
2013-08-02,1.0,270.0,195.833,144.0
2013-08-03,1.083,276.0,198.458,144.0
2013-08-04,1.417,280.0,221.667,168.0
2013-08-05,2.458,301.0,242.667,194.0
2013-08-06,1.292,321.0,256.458,214.0
2013-08-07,1.875,319.0,265.625,226.0
2013-08-08,1.542,293.0,262.0,236.0
2013-08-09,1.208,246.0,229.792,212.0
2013-08-10,1.292,253.0,228.542,211.0
2013-08-11,1.083,262.0,232.875,205.0
2013-08-12,1.0,279.0,239.583,216.0
2013-08-13,0.9,285.0,240.333,212.0
2013-08-14,1.391,288.0,246.792,205.0
2013-08-15,0.957,304.0,264.667,225.0
2013-08-16,1.217,306.0,271.167,248.0
2013-08-17,1.043,284.0,258.167,235.0
2013-08-18,0.87,301.0,261.667,225.0
2013-08-19,0.652,302.0,239.625,206.0
2013-08-20,0.917,282.0,216.208,183.0
2013-08-21,0.75,267.0,219.208,182.0
2013-08-22,1.043,274.0,221.474,191.0
2013-08-23,0.917,267.0,215.208,178.0
2013-08-24,0.875,236.0,207.375,182.0
2013-08-25,1.042,235.0,202.833,186.0
2013-08-26,1.208,238.0,201.125,173.0
2013-08-27,1.0,268.0,204.083,154.0
2013-08-28,1.125,224.0,179.917,142.0
2013-08-29,1.348,240.0,188.875,130.0
2013-08-30,1.25,178.0,163.875,151.0
2013-08-31,1.458,194.0,166.208,148.0
2013-09-01,1.0,221.0,182.708,147.0
2013-09-02,1.375,230.0,194.208,173.0
2013-09-03,1.417,210.0,187.542,161.0
2013-09-04,1.25,210.0,189.917,176.0
2013-09-05,1.0,241.0,196.625,159.0
2013-09-06,1.583,201.0,167.583,137.0
2013-09-07,1.5,202.0,161.167,134.0
2013-09-08,1.667,249.0,192.0,159.0
2013-09-09,1.708,247.0,185.875,132.0
2013-09-10,2.25,255.0,194.167,133.0
2013-09-11,1.833,261.0,205.75,151.0
2013-09-12,1.435,242.0,203.333,166.0
2013-09-13,1.75,236.0,187.542,131.0
2013-09-14,0.917,258.0,210.75,165.0
2013-09-15,0.917,219.0,201.25,179.0
2013-09-16,0.833,196.0,175.5,147.0
2013-09-17,1.0,224.0,169.333,128.0
2013-09-18,1.042,201.0,150.083,116.0
2013-09-19,1.042,196.0,142.375,94.0
2013-09-20,1.0,210.0,181.625,128.0
2013-09-21,1.458,230.0,185.333,127.0
2013-09-22,1.583,197.0,143.375,103.0
2013-09-23,1.0,220.0,146.208,77.0
2013-09-24,1.375,211.0,179.708,141.0
2013-09-25,1.083,162.0,130.667,84.0
2013-09-26,1.435,171.0,106.292,57.0
2013-09-27,1.667,167.0,98.917,27.0
2013-09-28,1.792,213.0,134.333,55.0
2013-09-29,1.708,229.0,162.625,112.0
2013-09-30,1.917,183.0,154.5,137.0
2013-10-01,1.375,186.0,156.917,141.0
2013-10-02,2.083,234.0,185.292,139.0
2013-10-03,1.333,180.0,153.833,109.0
2013-10-04,1.125,155.0,118.375,71.0
2013-10-05,2.375,212.0,132.542,58.0
2013-10-06,2.208,203.0,145.333,104.0
2013-10-07,2.0,238.0,159.5,79.0
2013-10-08,1.208,202.0,164.333,108.0
2013-10-09,2.375,145.0,117.125,94.0
2013-10-10,1.682,197.0,131.375,87.0
2013-10-11,2.042,149.0,122.917,84.0
2013-10-12,1.083,189.0,148.667,101.0
2013-10-13,1.0,129.0,103.0,88.0
2013-10-14,1.542,162.0,122.0,64.0
2013-10-15,1.042,156.0,109.875,72.0
2013-10-16,1.417,68.0,44.0,15.0
2013-10-17,2.167,78.0,49.833,17.0
2013-10-18,2.667,130.0,74.542,29.0
2013-10-19,3.75,135.0,60.75,4.0
2013-10-20,5.208,133.0,71.792,14.0
2013-10-21,2.417,142.0,101.292,64.0
2013-10-22,3.625,137.0,78.458,32.0
2013-10-23,3.375,139.0,77.417,25.0
2013-10-24,3.304,134.0,91.542,48.0
2013-10-25,1.792,104.0,88.917,74.0
2013-10-26,1.708,119.0,101.292,73.0
2013-10-27,1.458,89.0,69.625,42.0
2013-10-28,3.333,99.0,65.083,21.0
2013-10-29,2.75,153.0,106.292,48.0
2013-10-30,2.143,139.0,97.917,55.0
2013-10-31,2.0,127.0,81.125,38.0
2013-11-01,2.167,109.0,73.167,21.0
2013-11-02,3.583,121.0,62.875,4.0
2013-11-03,2.542,127.0,83.333,51.0
2013-11-04,2.875,102.0,59.042,39.0
2013-11-05,3.333,126.0,70.083,14.0
2013-11-06,2.417,140.0,107.958,65.0
2013-11-07,2.13,155.0,125.917,104.0
2013-11-08,1.833,89.0,44.458,10.0
2013-11-09,1.5,77.0,36.958,-7.0
2013-11-10,1.083,99.0,50.667,1.0
2013-11-11,1.75,3.0,-12.042,-29.0
2013-11-12,2.75,9.0,-13.667,-31.0
2013-11-13,2.958,16.0,-14.792,-49.0
2013-11-14,5.583,30.0,5.75,-20.0
2013-11-15,4.958,67.0,30.25,4.0
2013-11-16,4.208,36.0,17.917,-1.0
2013-11-17,3.208,60.0,20.292,-8.0
2013-11-18,4.083,76.0,31.708,-6.0
2013-11-19,2.667,55.0,43.292,28.0
2013-11-20,2.708,61.0,38.75,7.0
2013-11-21,2.087,63.0,41.917,24.0
2013-11-22,2.375,59.0,42.292,32.0
2013-11-23,2.25,63.0,46.542,30.0
2013-11-24,3.125,69.0,30.958,-8.0
2013-11-25,4.458,101.0,37.917,-25.0
2013-11-26,3.083,106.0,71.5,4.0
2013-11-27,2.417,25.0,5.875,-7.0
2013-11-28,3.208,10.0,-5.708,-22.0
2013-11-29,3.167,18.0,-10.333,-31.0
2013-11-30,2.542,26.0,6.917,-20.0
2013-12-01,2.25,9.0,-4.333,-21.0
2013-12-02,2.292,6.0,-4.042,-26.0
2013-12-03,5.583,8.0,-27.125,-62.0
2013-12-04,7.958,-2.0,-25.417,-58.0
2013-12-05,3.591,78.0,45.25,-5.0
2013-12-06,3.5,30.0,13.958,2.0
2013-12-07,2.292,12.0,-4.5,-14.0
2013-12-08,2.625,15.0,-8.208,-22.0
2013-12-09,4.0,16.0,-0.5,-19.0
2013-12-10,4.417,22.0,12.25,-1.0
2013-12-11,2.625,31.0,19.125,10.0
2013-12-12,2.292,10.0,-13.208,-39.0
2013-12-13,3.583,-19.0,-33.958,-45.0
2013-12-14,2.333,-33.0,-43.375,-55.0
2013-12-15,1.375,15.0,-13.417,-42.0
2013-12-16,2.583,30.0,7.667,-9.0
2013-12-17,3.375,20.0,2.125,-18.0
2013-12-18,3.667,20.0,-6.625,-65.0
2013-12-19,4.913,-17.0,-59.583,-92.0
2013-12-20,5.875,1.0,-27.292,-61.0
2013-12-21,2.542,-7.0,-19.875,-49.0
2013-12-22,3.25,-35.0,-67.875,-105.0
2013-12-23,4.042,-20.0,-55.292,-86.0
2013-12-24,4.042,-65.0,-101.042,-134.0
2013-12-25,8.333,-40.0,-68.417,-115.0
2013-12-26,7.75,0.0,-31.75,-55.0
2013-12-27,5.5,12.0,-10.125,-31.0
2013-12-28,2.0,-22.0,-37.208,-56.0
2013-12-29,2.333,-26.0,-43.958,-66.0
2013-12-30,3.5,-6.0,-21.958,-35.0
2013-12-31,3.375,3.0,-15.333,-35.0
2014-01-01,3.261,-45.0,-74.917,-146.0
2014-01-02,3.25,-96.0,-126.333,-164.0
2014-01-03,3.167,-58.0,-86.792,-118.0
2014-01-04,3.292,-24.0,-57.458,-82.0
2014-01-05,4.87,-35.0,-68.417,-99.0
2014-01-06,4.167,42.0,-19.708,-75.0
2014-01-07,2.5,-6.0,-52.0,-84.0
2014-01-08,1.958,16.0,-0.625,-10.0
2014-01-09,1.917,5.0,-9.667,-23.0
2014-01-10,1.667,-10.0,-25.0,-32.0
2014-01-11,1.875,0.0,-13.625,-33.0
2014-01-12,2.25,4.0,-18.292,-51.0
2014-01-13,2.792,-6.0,-25.875,-51.0
2014-01-14,2.875,26.0,4.417,-17.0
2014-01-15,3.261,8.0,-13.208,-42.0
2014-01-16,3.083,-22.0,-46.125,-65.0
2014-01-17,2.458,-37.0,-60.792,-90.0
2014-01-18,2.333,-70.0,-100.333,-148.0
2014-01-19,3.583,-35.0,-68.167,-96.0
2014-01-20,2.0,-21.0,-54.458,-99.0
2014-01-21,4.208,-30.0,-59.875,-98.0
2014-01-22,3.958,-18.0,-39.792,-69.0
2014-01-23,1.458,-11.0,-20.042,-37.0
2014-01-24,2.167,-15.0,-39.792,-72.0
2014-01-25,3.667,-8.0,-56.292,-104.0
2014-01-26,3.455,32.0,-22.417,-54.0
2014-01-27,1.7,57.0,-4.625,-56.0
2014-01-28,2.292,-57.0,-66.333,-80.0
2014-01-29,2.348,-34.0,-55.792,-84.0
2014-01-30,3.087,10.0,-33.167,-61.0
2014-01-31,1.958,1.0,-42.667,-88.0
2014-02-01,1.333,-18.0,-42.625,-63.0
2014-02-02,1.542,-20.0,-43.792,-62.0
2014-02-03,3.083,-58.0,-86.042,-144.0
2014-02-04,2.5,-68.0,-133.75,-195.0
2014-02-05,3.458,-63.0,-130.375,-188.0
2014-02-06,3.167,-48.0,-116.542,-175.0
2014-02-07,4.667,-4.0,-61.375,-115.0
2014-02-08,2.458,45.0,13.0,-46.0
2014-02-09,1.625,22.0,-49.208,-88.0
2014-02-10,2.375,-48.0,-74.417,-87.0
2014-02-11,3.0,3.0,-41.333,-92.0
2014-02-12,4.0,10.0,-35.333,-83.0
2014-02-13,2.458,-28.0,-44.667,-66.0
2014-02-14,1.75,-4.0,-25.625,-36.0
2014-02-15,1.542,4.0,-16.0,-43.0
2014-02-16,1.542,19.0,-0.167,-14.0
2014-02-17,2.417,33.0,-0.083,-45.0
2014-02-18,2.208,24.0,7.667,-6.0
2014-02-19,3.0,26.0,-4.417,-33.0
2014-02-20,2.125,8.0,-24.083,-64.0
2014-02-21,2.125,9.0,-50.625,-110.0
2014-02-22,3.125,50.0,-6.917,-75.0
2014-02-23,1.75,66.0,34.542,-3.0
2014-02-24,1.125,11.0,-7.792,-23.0
2014-02-25,2.208,12.0,-7.458,-27.0
2014-02-26,2.091,27.0,0.667,-25.0
2014-02-27,1.5,6.0,-6.417,-17.0
2014-02-28,1.417,12.0,-14.208,-39.0
2014-03-01,1.625,17.0,-21.292,-63.0
2014-03-02,1.625,15.0,-3.792,-17.0
2014-03-03,2.25,31.0,1.708,-23.0
2014-03-04,2.542,25.0,-6.75,-31.0
2014-03-05,1.667,16.0,-6.542,-41.0
2014-03-06,2.125,30.0,-20.458,-67.0
2014-03-07,2.25,40.0,1.208,-50.0
2014-03-08,2.167,72.0,24.208,-18.0
2014-03-09,2.542,89.0,19.667,-53.0
2014-03-10,1.375,95.0,46.917,7.0
2014-03-11,1.0,18.0,-6.792,-20.0
2014-03-12,1.348,10.0,-9.167,-26.0
2014-03-13,1.708,35.0,6.25,-19.0
2014-03-14,1.75,41.0,11.125,-12.0
2014-03-15,1.917,44.0,22.5,0.0
2014-03-16,2.333,82.0,45.458,12.0
2014-03-17,3.167,98.0,53.417,4.0
2014-03-18,2.125,81.0,39.042,-6.0
2014-03-19,2.458,83.0,26.833,-24.0
2014-03-20,2.958,54.0,16.5,-17.0
2014-03-21,1.917,93.0,44.125,-4.0
2014-03-22,1.625,52.0,24.167,0.0
2014-03-23,1.75,50.0,13.708,-25.0
2014-03-24,1.75,18.0,-9.042,-27.0
2014-03-25,1.333,31.0,8.083,-25.0
2014-03-26,1.957,87.0,39.5,-21.0
2014-03-27,3.667,147.0,78.875,-5.0
2014-03-28,3.25,135.0,76.083,18.0
2014-03-29,2.208,140.0,68.375,17.0
2014-03-30,1.125,114.0,56.375,2.0
2014-03-31,1.958,108.0,56.542,8.0
2014-04-01,1.417,65.0,29.75,-4.0
2014-04-02,3.458,94.0,32.375,-34.0
2014-04-03,3.708,121.0,52.875,12.0
2014-04-04,1.167,36.0,4.25,-14.0
2014-04-05,1.042,17.0,-0.792,-18.0
2014-04-06,1.167,25.0,7.917,-2.0
2014-04-07,2.167,69.0,24.125,-17.0
2014-04-08,3.125,81.0,16.583,-49.0
2014-04-09,3.583,117.0,38.875,-38.0
2014-04-10,2.0,51.0,14.583,-25.0
2014-04-11,2.542,18.0,-8.375,-47.0
2014-04-12,1.958,63.0,22.958,-10.0
2014-04-13,1.833,70.0,28.125,-6.0
2014-04-14,3.458,127.0,48.167,-35.0
2014-04-15,4.125,151.0,66.708,-10.0
2014-04-16,1.833,80.0,40.958,10.0
2014-04-17,3.083,91.0,37.375,-10.0
2014-04-18,3.625,62.0,21.708,-11.0
2014-04-19,1.542,71.0,31.083,-6.0
2014-04-20,2.833,113.0,52.542,-21.0
2014-04-21,3.458,126.0,69.958,12.0
2014-04-22,2.5,143.0,80.083,28.0
2014-04-23,2.391,137.0,76.875,11.0
2014-04-24,2.333,179.0,97.792,16.0
2014-04-25,3.25,212.0,122.167,25.0
2014-04-26,3.292,232.0,136.792,44.0
2014-04-27,2.208,227.0,151.125,53.0
2014-04-28,1.583,140.0,93.0,18.0
2014-04-29,2.25,173.0,89.375,-6.0
2014-04-30,2.917,215.0,126.083,24.0
2014-05-01,1.875,214.0,142.542,95.0
2014-05-02,1.292,190.0,139.792,100.0
2014-05-03,1.125,221.0,144.333,81.0
2014-05-04,1.083,125.0,93.875,38.0
2014-05-05,1.542,207.0,122.375,25.0
2014-05-06,1.0,146.0,100.5,63.0
2014-05-07,1.083,155.0,109.125,71.0
2014-05-08,2.522,189.0,128.125,54.0
2014-05-09,1.833,150.0,106.5,68.0
2014-05-10,0.917,189.0,127.667,87.0
2014-05-11,1.292,251.0,156.375,61.0
2014-05-12,1.833,278.0,183.667,87.0
2014-05-13,1.375,186.0,157.792,125.0
2014-05-14,1.208,213.0,156.375,110.0
2014-05-15,1.0,235.0,146.75,90.0
2014-05-16,0.542,85.0,61.875,45.0
2014-05-17,0.667,81.0,62.5,49.0
2014-05-18,0.875,74.0,64.833,56.0
2014-05-19,1.292,186.0,104.208,29.0
2014-05-20,1.167,212.0,142.917,53.0
2014-05-21,1.125,210.0,150.75,96.0
2014-05-22,0.455,168.0,98.833,45.0
2014-05-23,0.875,203.0,115.0,23.0
2014-05-24,1.292,152.0,122.167,78.0
2014-05-25,0.833,129.0,124.5,120.0
2014-05-26,1.083,176.0,144.214,110.0
2014-05-27,0.917,225.0,166.458,105.0
2014-05-28,1.458,259.0,205.625,130.0
2014-05-29,2.708,302.0,232.083,135.0
2014-05-30,1.958,259.0,208.792,157.0
2014-05-31,1.125,258.0,203.0,135.0
2014-06-01,0.833,254.0,188.667,134.0
2014-06-02,1.625,305.0,216.792,110.0
2014-06-03,1.75,341.0,248.333,155.0
2014-06-04,2.167,351.0,255.0,158.0
2014-06-05,2.478,328.0,243.042,169.0
2014-06-06,2.25,266.0,209.25,157.0
2014-06-07,1.375,255.0,196.625,159.0
2014-06-08,0.708,228.0,184.125,149.0
2014-06-09,1.0,241.0,198.333,166.0
2014-06-10,0.917,280.0,208.917,171.0
2014-06-11,0.917,253.0,209.0,177.0
2014-06-12,0.75,231.0,194.083,169.0
2014-06-13,0.625,255.0,194.625,160.0
2014-06-14,0.667,162.0,147.292,135.0
2014-06-15,0.875,199.0,161.125,139.0
2014-06-16,0.792,189.0,161.833,137.0
2014-06-17,1.042,202.0,165.875,144.0
2014-06-18,1.167,205.0,172.75,142.0
2014-06-19,0.826,218.0,170.625,143.0
2014-06-20,0.25,213.0,165.583,143.0
2014-06-21,0.208,212.0,168.167,135.0
2014-06-22,0.583,222.0,168.542,116.0
2014-06-23,0.792,225.0,181.583,138.0
2014-06-24,0.958,254.0,189.292,128.0
2014-06-25,1.708,283.0,215.833,140.0
2014-06-26,1.458,295.0,228.25,154.0
2014-06-27,1.25,310.0,231.792,159.0
2014-06-28,0.958,271.0,225.958,184.0
2014-06-29,1.0,286.0,225.542,164.0
2014-06-30,0.875,239.0,205.292,177.0
2014-07-01,1.375,272.0,218.667,169.0
2014-07-02,0.875,266.0,220.917,188.0
2014-07-03,0.773,287.0,231.87,194.0
2014-07-04,0.708,274.0,214.667,176.0
2014-07-05,0.5,247.0,203.0,166.0
2014-07-06,0.833,242.0,203.5,157.0
2014-07-07,0.833,284.0,233.958,191.0
2014-07-08,1.042,300.0,236.583,189.0
2014-07-09,0.833,290.0,227.958,185.0
2014-07-10,0.625,223.0,201.125,183.0
2014-07-11,0.667,291.0,220.708,170.0
2014-07-12,0.5,226.0,197.917,168.0
2014-07-13,0.833,273.0,219.667,188.0
2014-07-14,0.792,283.0,237.208,194.0
2014-07-15,0.75,291.0,243.5,202.0
2014-07-16,1.25,307.0,238.25,176.0
2014-07-17,1.0,295.0,248.375,203.0
2014-07-18,0.909,294.0,239.727,202.0
2014-07-19,1.13,280.0,235.333,198.0
2014-07-20,1.125,274.0,226.583,170.0
2014-07-21,1.333,280.0,228.375,173.0
2014-07-22,1.0,299.0,235.125,173.0
2014-07-23,0.75,270.0,236.958,216.0
2014-07-24,1.042,300.0,248.625,197.0
2014-07-25,0.958,278.0,240.208,200.0
2014-07-26,1.208,234.0,190.542,165.0
2014-07-27,0.5,182.0,169.917,157.0
2014-07-28,0.708,255.0,202.208,155.0
2014-07-29,1.125,299.0,229.083,151.0
2014-07-30,1.75,305.0,243.583,179.0
2014-07-31,1.0,292.0,238.125,191.0
2014-08-01,0.833,312.0,259.292,216.0
2014-08-02,0.75,310.0,251.875,194.0
2014-08-03,1.0,315.0,262.458,202.0
2014-08-04,0.708,319.0,266.208,231.0
2014-08-05,0.167,254.0,238.542,223.0
2014-08-06,0.708,254.0,232.875,213.0
2014-08-07,0.667,241.0,215.0,194.0
2014-08-08,0.667,253.0,220.667,203.0
2014-08-09,0.792,281.0,230.25,194.0
2014-08-10,0.583,276.0,218.625,174.0
2014-08-11,0.583,295.0,236.458,180.0
2014-08-12,0.458,280.0,242.833,215.0
2014-08-13,0.583,253.0,222.042,192.0
2014-08-14,0.783,227.0,199.083,177.0
