date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,4.667,23.25,36.542,13.292,,4.667
2011-01-02,3.708,25.667,42.042,16.375,,6.958
2011-01-03,2.5,13.667,21.375,7.708,,1.792
2011-01-04,2.917,21.375,37.958,16.583,,5.042
2011-01-05,2.958,21.292,39.833,18.542,,4.875
2011-01-06,6.375,35.875,92.042,56.167,,13.174
2011-01-07,5.375,36.0,70.833,34.833,,11.125
2011-01-08,8.708,44.458,116.417,71.958,,23.583
2011-01-09,3.87,26.522,44.522,18.0,,10.792
2011-01-10,4.75,36.5,84.125,47.625,,11.792
2011-01-11,2.917,22.75,43.917,21.167,,4.167
2011-01-12,4.125,31.625,61.875,30.25,,7.25
2011-01-13,5.042,33.792,74.25,40.458,,18.042
2011-01-14,3.292,22.417,43.708,21.292,,8.0
2011-01-15,2.625,19.042,34.958,15.917,,6.0
2011-01-16,3.875,28.667,61.375,32.708,,10.208
2011-01-17,7.542,43.208,104.125,60.917,,15.75
2011-01-18,7.0,42.667,103.125,60.458,,15.292
2011-01-19,8.125,51.458,134.083,82.625,,22.75
2011-01-20,7.0,44.087,105.435,61.348,,17.125
2011-01-21,6.0,37.083,82.458,45.375,,16.125
2011-01-22,3.75,21.292,36.292,15.0,,7.583
2011-01-23,3.913,27.043,50.261,23.217,,13.25
2011-01-24,4.375,28.35,51.65,23.3,,10.167
2011-01-25,6.0,30.375,62.208,31.833,,11.5
2011-01-26,6.875,38.417,90.5,52.083,,14.583
2011-01-27,7.542,35.0,78.542,43.542,,8.875
2011-01-28,3.625,22.542,41.333,18.792,,9.792
2011-01-29,5.458,33.667,74.75,41.083,,12.917
2011-01-30,6.458,43.958,107.083,63.125,,13.875
2011-01-31,5.708,35.125,77.417,42.292,,14.583
2011-02-01,6.375,41.625,97.208,55.583,,15.875
2011-02-02,5.208,34.333,74.667,40.333,,11.0
2011-02-03,5.75,35.875,82.5,46.625,,12.75
2011-02-04,5.5,31.125,59.25,28.125,,13.083
2011-02-05,4.417,22.083,36.75,14.667,,8.625
2011-02-06,6.13,31.957,59.957,28.0,,13.0
2011-02-07,6.833,39.208,85.292,46.083,,22.478
2011-02-08,3.958,20.75,41.375,20.625,,13.708
2011-02-09,4.667,26.333,57.708,31.375,,10.125
2011-02-10,3.875,23.25,46.667,23.417,,13.125
2011-02-11,3.333,20.708,38.375,17.667,,9.5
2011-02-12,2.917,13.455,23.045,9.591,,7.636
2011-02-13,4.042,26.125,48.958,22.833,,9.833
2011-02-14,8.333,43.5,90.75,47.25,,47.5
2011-02-15,4.625,25.708,44.292,18.583,,22.833
2011-02-16,3.958,25.125,48.458,23.333,,9.875
2011-02-17,6.292,34.625,69.375,34.75,,10.458
2011-02-18,6.0,35.0,64.708,29.708,,10.417
2011-02-19,6.542,40.583,92.167,51.583,,16.125
2011-02-20,5.435,34.217,66.522,32.304,,13.0
2011-02-21,3.333,20.0,34.417,14.417,,14.958
2011-02-22,4.5,27.208,49.958,22.75,,10.0
2011-02-23,6.875,33.083,55.167,22.083,,30.333
2011-02-24,4.25,30.333,50.5,20.167,,9.792
2011-02-25,4.167,33.583,53.875,20.292,,14.875
2011-02-26,3.5,21.5,31.083,9.583,,7.333
2011-02-27,3.75,29.25,50.333,21.083,,3.667
2011-02-28,8.083,44.292,92.583,48.292,,16.958
2011-03-01,6.833,44.833,85.75,40.917,,27.417
2011-03-02,3.708,26.542,45.167,18.625,,20.25
2011-03-03,3.958,28.125,49.833,21.708,,16.833
2011-03-04,3.292,25.333,40.125,14.792,,8.375
2011-03-05,7.13,44.565,86.217,41.652,,19.208
2011-03-06,14.792,44.167,100.042,55.875,,22.167
2011-03-07,4.625,26.667,47.208,20.542,,8.958
2011-03-08,3.75,27.708,49.208,21.5,,8.75
2011-03-09,4.167,29.917,50.708,20.792,,9.565
2011-03-10,5.5,35.75,61.75,26.0,,18.333
2011-03-11,4.0,19.0,30.042,11.042,,11.208
2011-03-12,4.083,28.583,50.125,21.542,,15.917
2011-03-13,4.292,27.667,48.75,21.083,,14.292
2011-03-14,5.375,25.792,44.125,18.333,,15.958
2011-03-15,5.5,24.417,40.167,15.75,,23.625
2011-03-16,5.375,31.625,58.125,26.5,,18.792
2011-03-17,5.167,22.375,34.917,12.542,,16.75
2011-03-18,3.917,23.083,36.583,13.5,,16.583
2011-03-19,3.391,23.174,42.261,19.087,,14.292
2011-03-20,3.833,21.583,37.5,15.917,,11.375
2011-03-21,4.792,28.458,49.292,20.833,,15.125
2011-03-22,6.375,39.125,63.833,24.708,,22.8
2011-03-23,5.083,30.958,49.667,18.708,,16.357
2011-03-24,4.708,30.45,47.1,16.65,,14.05
2011-03-25,3.625,22.083,35.5,13.417,,7.042
2011-03-26,4.708,27.435,48.043,20.609,,13.583
2011-03-27,5.75,28.208,47.292,19.083,,12.625
2011-03-28,5.5,35.208,56.625,21.417,,22.0
2011-03-29,6.042,29.5,47.125,17.625,,22.417
2011-03-30,4.625,17.083,24.917,7.833,,33.25
2011-03-31,3.458,19.208,30.25,11.042,,12.375
2011-04-01,4.708,20.083,31.708,11.625,,27.917
2011-04-02,2.958,17.542,30.583,13.042,,8.292
2011-04-03,2.833,16.792,25.0,8.208,,5.542
2011-04-04,4.261,25.917,42.667,16.75,,8.083
2011-04-05,6.583,41.833,66.375,24.542,,24.292
2011-04-06,8.417,43.917,72.583,28.667,,40.125
2011-04-07,6.292,22.167,31.875,9.708,,26.042
2011-04-08,4.708,27.667,43.917,16.25,,18.583
2011-04-09,4.792,21.625,32.167,10.542,,16.667
2011-04-10,4.0,16.75,22.792,6.042,,21.958
2011-04-11,3.542,24.042,36.083,12.042,,22.458
2011-04-12,3.458,18.875,29.75,10.875,,16.783
2011-04-13,5.667,30.087,45.261,15.174,,25.5
2011-04-14,6.042,36.542,55.583,19.042,,37.0
2011-04-15,5.75,19.875,27.167,7.292,,59.75
2011-04-16,4.0,17.833,25.417,7.583,,24.417
2011-04-17,2.167,10.542,15.583,5.042,,11.333
