date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,196.458,7.958,21.333,28.375,7.042,2.667,7.708,204.417
2011-01-02,194.792,6.208,22.87,29.826,6.957,1.667,4.875,201.0
2011-01-03,192.875,3.958,10.333,13.458,3.125,1.0,2.042,196.833
2011-01-04,192.75,4.875,14.875,20.542,5.667,1.5,1.875,197.625
2011-01-05,192.75,5.208,14.917,21.25,6.333,1.375,2.833,197.958
2011-01-06,196.217,12.739,32.333,72.625,40.292,3.25,6.913,208.957
2011-01-07,198.292,12.708,33.083,57.042,23.958,4.958,8.042,211.0
2011-01-08,204.667,19.75,42.417,101.292,58.875,6.625,17.542,224.417
2011-01-09,194.826,7.478,21.208,27.5,6.292,2.913,2.625,202.304
2011-01-10,195.875,10.083,29.792,54.667,24.875,4.458,7.167,205.958
2011-01-11,192.5,5.292,14.583,21.125,6.542,1.542,1.0,197.792
2011-01-12,193.917,8.958,24.708,36.5,11.792,2.708,2.25,202.875
2011-01-13,196.125,10.583,25.625,42.583,16.958,4.708,9.0,206.708
2011-01-14,192.0,5.167,14.542,20.667,6.125,1.542,2.792,197.167
2011-01-15,191.917,4.75,11.667,15.583,3.917,1.0,3.333,196.667
2011-01-16,196.333,8.292,20.0,31.652,11.652,1.875,5.167,204.625
2011-01-17,196.75,14.25,36.375,70.167,33.792,4.167,7.458,211.0
2011-01-18,196.542,16.542,37.708,71.417,33.708,5.667,7.75,213.083
2011-01-19,196.792,22.417,47.708,105.375,57.667,9.042,12.333,219.208
2011-01-20,195.667,15.708,39.25,76.708,37.458,6.25,11.042,211.375
2011-01-21,195.875,12.25,34.167,67.917,33.75,5.0,10.75,208.125
2011-01-22,189.292,6.042,18.917,26.958,8.042,2.25,2.292,195.333
2011-01-23,195.13,9.652,19.125,27.583,8.458,2.13,6.458,204.783
2011-01-24,193.208,9.542,21.417,31.125,9.708,2.375,6.875,202.75
2011-01-25,195.167,11.375,24.875,39.542,14.667,3.875,7.125,206.542
2011-01-26,197.792,13.125,30.25,53.958,23.708,4.208,9.458,210.917
2011-01-27,197.0,11.0,26.75,41.292,14.542,3.625,5.75,208.0
2011-01-28,195.167,7.333,17.083,24.542,7.458,1.958,5.208,202.5
2011-01-29,196.588,14.176,26.471,48.294,21.824,2.0,6.941,210.765
2011-01-30,196.375,15.625,38.696,80.522,41.826,5.583,7.708,212.0
2011-01-31,198.625,13.208,29.208,51.625,22.417,3.625,10.542,211.833
2011-02-01,198.292,14.292,35.417,66.5,31.083,5.917,10.875,212.583
2011-02-02,193.667,10.792,27.875,45.5,17.625,2.625,4.542,204.458
2011-02-03,196.208,13.042,28.667,50.208,21.542,3.875,5.417,209.25
2011-02-04,195.5,10.958,25.458,38.0,12.542,4.375,9.167,206.458
2011-02-05,195.25,9.083,19.125,25.917,6.792,2.792,4.917,204.333
2011-02-06,192.348,9.522,27.333,40.583,13.25,4.13,6.625,201.87
2011-02-07,194.636,16.045,31.75,57.583,25.833,4.667,16.182,210.682
2011-02-08,191.0,6.667,12.375,17.292,4.917,2.333,7.292,197.667
2011-02-09,193.208,8.708,19.542,33.958,14.417,2.75,6.042,201.917
2011-02-10,193.458,6.417,15.375,22.417,7.042,2.125,8.875,199.875
2011-02-11,193.167,6.083,14.75,20.542,5.792,1.75,3.417,199.25
2011-02-12,193.083,4.583,8.958,12.0,3.042,1.333,5.792,197.667
2011-02-13,194.75,7.958,20.087,29.261,9.174,2.917,5.917,202.708
2011-02-14,193.917,17.083,39.833,67.875,28.042,9.333,30.417,211.0
2011-02-15,191.958,7.792,18.875,25.042,6.167,3.375,16.125,199.75
2011-02-16,192.583,6.167,16.75,23.708,6.958,2.208,7.5,198.75
2011-02-17,193.375,9.625,28.583,44.042,15.458,4.583,6.5,203.0
2011-02-18,193.125,10.5,31.5,47.625,16.125,4.458,4.167,203.625
2011-02-19,200.125,12.875,36.875,72.417,35.542,4.667,10.583,213.0
2011-02-20,194.522,10.696,27.417,42.333,14.917,4.957,9.625,205.217
2011-02-21,193.583,8.167,12.792,17.458,4.667,2.375,11.667,201.75
2011-02-22,192.75,8.958,19.875,28.25,8.375,2.792,7.0,201.708
2011-02-23,192.542,12.417,28.292,39.083,10.792,4.625,19.75,204.958
2011-02-24,193.0,10.0,25.458,35.292,9.833,3.083,7.083,203.0
2011-02-25,195.25,9.792,30.667,43.167,12.5,6.542,10.542,205.042
2011-02-26,193.333,8.0,19.375,25.458,6.083,4.458,4.958,201.333
2011-02-27,193.333,9.625,23.522,33.696,10.174,3.0,3.75,202.958
2011-02-28,196.417,15.833,40.083,70.25,30.167,4.333,9.833,212.25
2011-03-01,193.083,16.333,39.792,59.667,19.875,5.167,18.417,209.417
2011-03-02,193.875,8.583,19.917,25.667,5.75,2.583,13.208,202.458
2011-03-03,194.125,9.583,22.458,32.042,9.583,2.917,12.417,203.708
2011-03-04,194.208,7.708,21.417,28.333,6.917,2.167,4.0,201.917
2011-03-05,198.0,12.783,42.167,67.917,25.75,6.522,11.625,210.783
2011-03-06,194.0,17.917,39.917,71.5,31.583,5.625,11.458,211.917
2011-03-07,188.208,8.542,23.083,32.667,9.583,2.917,3.5,196.75
2011-03-08,191.625,7.333,21.875,28.542,6.667,1.667,4.292,198.958
2011-03-09,192.545,8.273,25.042,33.542,8.5,2.833,7.913,200.818
2011-03-10,194.125,10.0,31.833,43.917,12.083,6.833,8.417,204.125
2011-03-11,191.833,6.208,16.583,21.875,5.292,2.542,10.75,198.042
2011-03-12,192.917,7.667,24.652,33.217,8.565,3.375,11.167,200.583
2011-03-13,192.833,7.583,22.333,30.75,8.417,2.25,11.167,200.417
2011-03-14,191.208,7.25,22.167,30.167,8.0,3.417,9.25,198.458
2011-03-15,191.667,6.417,17.875,22.333,4.458,2.625,18.083,198.083
2011-03-16,193.0,9.292,27.75,41.333,13.583,3.417,11.167,202.292
2011-03-17,189.0,6.917,19.25,25.333,6.083,2.417,11.708,195.917
2011-03-18,193.75,8.208,19.5,27.167,7.667,1.417,13.458,201.958
2011-03-19,193.87,5.957,13.542,18.125,4.583,1.478,7.833,199.826
2011-03-20,193.833,6.625,15.792,20.792,5.0,1.75,12.167,200.458
2011-03-21,194.25,8.5,20.833,27.292,6.458,3.0,8.875,202.75
2011-03-22,194.417,12.708,33.375,44.125,10.75,3.375,21.958,207.125
2011-03-23,193.542,9.375,23.208,28.375,5.167,2.375,15.958,202.917
2011-03-24,193.083,9.667,26.333,32.667,6.333,2.333,13.708,202.75
2011-03-25,192.292,6.25,17.083,21.583,4.5,1.583,5.0,198.542
2011-03-26,195.042,8.125,19.636,25.5,5.864,2.375,7.458,203.167
2011-03-27,194.167,8.167,23.0,29.5,6.5,2.042,10.333,202.333
2011-03-28,198.75,12.25,31.042,41.875,10.833,3.333,17.5,211.0
2011-03-29,194.875,10.75,25.25,33.417,8.167,3.625,19.25,205.625
2011-03-30,189.652,5.957,11.583,14.25,2.667,2.583,30.208,195.609
2011-03-31,192.583,6.792,14.042,18.0,3.958,1.042,10.208,199.375
2011-04-01,190.667,10.417,16.792,21.917,5.125,1.125,19.958,201.083
2011-04-02,190.917,8.333,10.333,13.208,2.875,0.542,4.25,199.25
2011-04-03,192.375,8.417,11.667,14.0,2.333,0.333,3.667,200.792
2011-04-04,192.739,10.478,20.625,27.333,6.708,2.0,4.75,203.217
2011-04-05,193.5,18.167,38.667,50.875,12.208,3.0,18.708,211.667
2011-04-06,198.667,23.792,39.833,56.208,16.375,3.292,29.583,222.458
2011-04-07,187.5,11.5,18.417,22.542,4.125,2.083,17.708,199.0
2011-04-08,188.667,12.625,21.208,25.583,4.375,1.917,12.625,201.292
2011-04-09,190.167,10.333,18.375,22.5,4.125,1.667,8.417,200.5
2011-04-10,188.875,9.25,15.042,18.125,3.083,1.333,17.083,198.125
2011-04-11,189.333,9.833,17.174,20.87,3.696,1.5,20.292,199.167
2011-04-12,188.227,8.227,12.25,14.875,2.625,1.167,12.087,196.455
2011-04-13,187.417,12.25,25.042,30.417,5.375,1.708,18.958,199.667
2011-04-14,189.917,15.708,31.083,37.875,6.792,2.292,30.5,205.625
2011-04-15,185.696,10.261,16.75,19.292,2.542,3.25,46.333,195.957
2011-04-16,184.625,9.292,13.542,15.458,1.917,1.5,18.417,193.917
2011-04-17,187.208,6.167,6.708,7.958,1.25,0.667,8.0,193.375
2011-04-18,190.609,8.348,13.5,16.792,3.292,0.739,7.792,198.957
2011-04-19,189.917,9.292,16.5,20.708,4.208,1.083,2.917,199.208
2011-04-20,190.667,9.042,17.417,22.958,5.542,1.917,7.0,199.708
2011-04-21,191.292,10.125,17.583,22.875,5.292,1.292,9.792,201.417
2011-04-22,190.25,7.625,10.792,15.208,4.417,1.042,5.167,197.875
2011-04-23,187.917,8.0,12.292,15.0,2.708,1.167,3.958,195.917
2011-04-24,186.917,9.0,14.208,16.542,2.333,1.0,3.0,195.917
2011-04-25,187.292,8.792,15.348,19.565,4.217,1.0,7.708,196.083
2011-04-26,187.333,11.708,17.25,20.958,3.708,1.375,15.417,199.042
2011-04-27,188.75,14.875,24.083,29.333,5.25,1.458,26.25,203.625
2011-04-28,185.792,12.208,19.375,26.0,6.625,1.25,4.696,198.0
2011-04-29,186.375,7.25,9.333,11.75,2.417,0.5,4.083,193.625
2011-04-30,187.583,9.75,13.5,15.5,2.0,1.667,16.167,197.333
2011-05-01,184.958,8.5,10.042,13.042,3.0,0.917,5.667,193.458
2011-05-02,190.043,6.435,8.75,11.333,2.583,0.174,4.417,196.478
2011-05-03,194.125,6.292,8.917,10.958,2.042,0.708,7.042,200.417
2011-05-04,194.75,7.917,16.292,20.542,4.25,0.625,3.875,202.667
2011-05-05,195.5,6.917,9.75,12.083,2.333,0.75,3.792,202.417
2011-05-06,194.458,9.042,13.167,18.833,5.667,1.25,8.25,203.5
2011-05-07,191.588,6.059,9.75,12.917,3.167,0.292,2.167,197.647
2011-05-08,,,11.0,12.958,1.958,0.542,3.708,
2011-05-09,193.75,11.333,16.348,20.261,3.913,0.833,2.609,205.083
2011-05-10,192.348,11.478,13.667,16.542,2.875,0.913,9.0,203.826
2011-05-11,192.75,9.542,12.667,16.708,4.042,1.0,6.462,202.292
2011-05-12,192.042,11.833,18.792,25.958,7.167,1.333,4.0,203.875
2011-05-13,186.292,7.333,8.708,11.042,2.333,0.917,3.0,193.625
2011-05-14,188.5,6.792,10.125,12.875,2.75,0.917,2.708,195.292
2011-05-15,192.167,5.792,8.583,11.042,2.458,0.542,5.792,197.958
2011-05-16,187.217,8.217,12.333,15.75,3.417,1.13,8.0,195.435
2011-05-17,186.458,7.417,13.375,16.167,2.792,0.875,7.375,193.875
2011-05-18,187.542,10.792,22.167,27.0,4.833,1.583,12.417,198.333
2011-05-19,188.667,14.292,26.375,32.708,6.333,2.208,18.333,202.958
2011-05-20,187.125,12.042,24.542,29.417,4.875,1.792,38.375,199.167
2011-05-21,190.792,16.125,29.708,38.083,8.375,1.083,25.583,206.917
2011-05-22,187.417,6.708,10.625,12.458,1.833,0.708,18.333,194.125
2011-05-23,188.167,6.417,11.696,15.522,3.826,0.667,6.458,194.583
2011-05-24,187.042,7.292,13.167,18.583,5.417,0.875,10.0,194.333
2011-05-25,188.083,10.583,18.708,23.5,4.792,0.833,9.625,198.667
2011-05-26,188.833,12.125,22.0,29.917,7.917,1.833,11.5,200.958
2011-05-27,187.875,9.292,13.75,17.75,4.0,1.417,9.667,197.167
2011-05-28,186.167,8.708,15.375,18.208,2.833,1.167,17.25,194.875
2011-05-29,187.75,9.292,15.542,18.708,3.167,0.792,9.833,197.042
2011-05-30,188.435,11.0,16.375,21.5,5.125,0.957,7.125,199.435
2011-05-31,187.87,9.957,15.667,21.042,5.375,1.917,11.583,197.826
2011-06-01,186.25,8.667,10.75,15.833,5.083,3.083,18.958,194.917
2011-06-02,184.0,8.417,8.292,12.292,4.0,0.875,15.75,192.417
2011-06-03,185.25,12.792,19.375,27.125,7.75,1.208,9.833,198.042
2011-06-04,183.625,11.417,16.083,20.208,4.125,0.958,11.917,195.042
2011-06-05,184.333,10.875,15.333,17.417,2.083,1.333,11.0,195.208
2011-06-06,186.625,14.042,18.957,24.0,5.043,1.208,21.833,200.667
2011-06-07,185.333,12.917,17.417,22.333,4.917,1.542,21.25,198.25
2011-06-08,183.792,11.125,14.958,18.208,3.25,1.667,21.458,194.917
2011-06-09,182.417,11.458,15.667,20.042,4.375,1.375,15.583,193.875
2011-06-10,183.636,14.0,19.583,23.958,4.375,0.833,16.13,197.636
2011-06-11,186.625,13.833,16.417,19.542,3.125,1.167,30.333,200.458
2011-06-12,185.667,9.083,8.208,9.542,1.333,0.75,9.708,194.75
2011-06-13,190.0,12.0,21.708,28.333,6.625,0.783,10.792,202.0
2011-06-14,188.833,11.875,21.458,28.333,6.875,0.5,6.25,200.708
2011-06-15,187.833,7.5,8.042,11.167,3.125,0.542,3.458,195.333
2011-06-16,187.958,8.833,12.625,18.167,5.542,0.792,7.542,196.792
2011-06-17,186.958,9.25,13.292,18.958,5.667,0.708,4.792,196.208
2011-06-18,188.792,12.0,18.333,27.833,9.5,0.792,15.783,200.792
2011-06-19,189.208,9.875,11.333,13.625,2.292,1.292,18.208,199.083
