date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,4.625,7.0,2.375,2.708
2011-01-02,1.917,3.25,1.333,1.75
2011-01-03,0.583,1.125,0.542,1.292
2011-01-04,1.833,3.0,1.167,1.417
2011-01-05,0.417,1.333,0.917,1.083
2011-01-06,0.583,1.667,1.083,1.667
2011-01-07,10.917,17.875,6.958,1.708
2011-01-08,8.042,12.333,4.292,1.792
2011-01-09,1.458,2.458,1.0,1.958
2011-01-10,0.783,1.522,0.739,1.609
2011-01-11,0.75,1.542,0.792,1.167
2011-01-12,1.958,3.125,1.167,1.292
2011-01-13,2.083,2.875,0.792,2.833
2011-01-14,0.458,0.875,0.417,1.5
2011-01-15,0.542,0.833,0.292,1.333
2011-01-16,1.875,2.75,0.875,1.958
2011-01-17,8.0,13.0,5.0,2.0
2011-01-18,5.292,7.292,2.0,2.042
2011-01-19,15.875,26.417,10.542,1.75
2011-01-20,17.917,31.0,13.083,2.625
2011-01-21,4.625,7.25,2.625,2.125
2011-01-22,1.958,3.25,1.292,2.708
2011-01-23,1.542,2.625,1.083,2.292
2011-01-24,1.652,2.435,0.783,1.913
2011-01-25,3.792,4.917,1.125,2.125
2011-01-26,3.292,4.292,1.0,2.167
2011-01-27,6.042,7.458,1.417,2.125
2011-01-28,6.0,8.083,2.083,2.25
2011-01-29,6.708,9.292,2.583,2.042
2011-01-30,7.333,12.083,4.75,2.333
2011-01-31,7.5,12.667,5.167,2.125
2011-02-01,7.417,12.292,4.875,1.792
2011-02-02,1.125,1.583,0.458,2.042
2011-02-03,3.375,4.583,1.208,2.0
2011-02-04,4.625,6.917,2.292,2.167
2011-02-05,0.667,1.5,0.833,2.167
2011-02-06,14.167,23.333,9.167,3.208
2011-02-07,9.913,16.652,6.739,3.217
2011-02-08,0.333,1.167,0.833,2.5
2011-02-09,2.792,3.708,0.917,2.25
2011-02-10,0.75,1.042,0.292,2.292
2011-02-11,1.792,2.333,0.542,2.0
2011-02-12,0.333,0.625,0.292,2.083
2011-02-13,3.458,5.25,1.792,2.667
2011-02-14,11.667,17.417,5.75,5.5
2011-02-15,1.167,2.25,1.083,3.958
2011-02-16,0.818,1.909,1.091,2.25
2011-02-17,4.833,7.208,2.375,2.125
2011-02-18,7.292,10.583,3.292,2.042
2011-02-19,2.917,4.333,1.417,2.167
2011-02-20,5.875,8.333,2.458,2.875
2011-02-21,0.652,1.261,0.609,2.739
2011-02-22,7.167,9.792,2.625,2.625
2011-02-23,10.583,19.292,8.708,3.917
2011-02-24,6.625,8.208,1.583,2.833
2011-02-25,5.167,6.625,1.458,2.292
2011-02-26,1.667,2.75,1.083,2.583
2011-02-27,6.5,9.875,3.375,2.125
2011-02-28,5.958,9.042,3.083,2.167
2011-03-01,7.083,11.042,3.958,3.625
2011-03-02,4.0,6.125,2.125,3.667
2011-03-03,1.0,2.333,1.333,2.417
2011-03-04,5.292,8.125,2.833,2.333
2011-03-05,8.375,13.0,4.625,2.958
2011-03-06,5.652,8.087,2.435,2.5
2011-03-07,1.583,2.375,0.792,2.042
2011-03-08,2.0,2.5,0.5,2.333
2011-03-09,10.375,14.667,4.292,3.125
2011-03-10,9.25,13.458,4.208,2.833
2011-03-11,3.333,4.208,0.875,3.542
2011-03-12,2.917,3.875,0.958,2.458
2011-03-13,8.417,11.833,3.417,2.208
2011-03-14,5.125,6.667,1.542,2.875
2011-03-15,6.833,9.542,2.708,3.75
2011-03-16,9.25,12.375,3.125,2.958
2011-03-17,4.0,5.458,1.458,3.583
2011-03-18,3.308,4.615,1.308,2.75
2011-03-19,,,,2.083
2011-03-20,,,,2.208
2011-03-21,0.0,0.182,0.182,2.478
2011-03-22,2.958,3.667,0.708,3.083
2011-03-23,5.417,6.542,1.125,3.042
2011-03-24,3.833,4.625,0.792,2.583
2011-03-25,5.917,7.292,1.375,2.333
2011-03-26,3.708,4.625,0.917,2.083
2011-03-27,6.75,9.0,2.25,2.875
2011-03-28,6.208,7.833,1.625,3.0
2011-03-29,4.25,5.75,1.5,2.792
2011-03-30,2.042,3.083,1.042,3.167
2011-03-31,3.083,4.333,1.25,2.375
2011-04-01,4.125,5.708,1.583,5.125
2011-04-02,0.125,1.0,0.875,2.375
2011-04-03,0.792,1.833,1.042,2.333
2011-04-04,5.292,7.75,2.458,2.542
2011-04-05,6.739,8.957,2.217,3.13
2011-04-06,6.75,9.25,2.5,3.125
2011-04-07,5.542,7.208,1.667,3.583
2011-04-08,3.417,4.083,0.667,3.167
2011-04-09,7.083,9.625,2.542,3.042
2011-04-10,4.25,5.375,1.125,4.167
2011-04-11,2.708,3.583,0.875,3.542
2011-04-12,3.708,4.792,1.083,2.958
2011-04-13,5.333,6.792,1.458,3.583
2011-04-14,9.0,11.625,2.625,4.292
2011-04-15,4.917,6.75,1.833,6.625
2011-04-16,2.458,3.708,1.25,5.958
2011-04-17,0.417,1.375,0.958,2.917
2011-04-18,4.958,7.042,2.083,2.917
2011-04-19,6.0,8.261,2.261,2.826
2011-04-20,4.25,5.375,1.125,3.125
2011-04-21,3.333,3.75,0.417,2.625
2011-04-22,3.0,3.708,0.708,2.417
2011-04-23,1.542,1.792,0.25,2.0
2011-04-24,0.792,1.083,0.292,2.542
2011-04-25,3.208,4.0,0.792,2.208
2011-04-26,3.667,4.75,1.083,3.708
2011-04-27,7.0,10.25,3.25,4.292
2011-04-28,1.875,2.917,1.042,2.917
2011-04-29,1.292,2.208,0.917,2.417
2011-04-30,2.958,4.208,1.25,4.042
2011-05-01,2.0,3.0,1.0,2.958
2011-05-02,0.043,0.609,0.565,2.087
2011-05-03,1.708,2.542,0.833,2.958
2011-05-04,0.875,0.958,0.083,2.25
2011-05-05,3.5,4.833,1.333,2.958
2011-05-06,3.958,6.542,2.583,3.417
2011-05-07,2.958,4.208,1.25,2.917
2011-05-08,2.125,3.333,1.208,2.625
2011-05-09,3.833,5.625,1.792,3.25
2011-05-10,1.75,2.833,1.083,3.25
2011-05-11,3.292,5.208,1.917,3.0
2011-05-12,5.125,9.583,4.458,3.917
2011-05-13,0.792,1.875,1.083,2.083
2011-05-14,0.25,1.375,1.125,2.0
2011-05-15,2.583,4.083,1.5,2.583
2011-05-16,5.208,7.875,2.667,2.625
2011-05-17,5.609,8.0,2.391,2.478
2011-05-18,4.917,7.625,2.708,3.375
2011-05-19,9.042,10.833,1.792,5.0
2011-05-20,4.125,5.333,1.208,3.958
2011-05-21,3.083,4.042,0.958,3.375
2011-05-22,2.958,4.167,1.208,3.125
2011-05-23,5.125,7.042,1.917,2.667
2011-05-24,4.0,5.708,1.708,2.875
2011-05-25,4.708,6.75,2.042,3.375
2011-05-26,8.333,11.5,3.167,4.708
2011-05-27,3.542,5.292,1.75,4.583
2011-05-28,1.417,2.5,1.083,3.25
2011-05-29,1.667,2.917,1.25,3.0
2011-05-30,3.0,4.542,1.542,3.792
2011-05-31,3.826,5.783,1.957,5.217
2011-06-01,3.333,5.25,1.917,4.208
2011-06-02,2.708,3.458,0.75,3.583
2011-06-03,2.417,3.5,1.083,3.208
2011-06-04,8.708,13.0,4.292,3.542
2011-06-05,1.833,3.083,1.25,4.083
2011-06-06,3.458,6.458,3.0,3.583
2011-06-07,6.75,9.417,2.667,4.583
2011-06-08,3.708,6.0,2.292,3.125
2011-06-09,2.583,4.292,1.708,3.417
