date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2011-01-01,,,15.25,20.166666666666668,4.916666666666667,,
2011-01-02,,,13.217391304347826,16.82608695652174,3.608695652173913,,
2011-01-03,,,6.083333333333333,8.0,1.9166666666666667,,
2011-01-04,,,12.291666666666666,16.125,3.8333333333333335,,
2011-01-05,,,12.541666666666666,17.541666666666668,5.0,,
2011-01-06,,,23.916666666666668,39.75,15.833333333333334,,
2011-01-07,,,38.791666666666664,115.0,76.20833333333333,,
2011-01-08,,,39.791666666666664,103.66666666666667,63.875,,
2011-01-09,,,21.791666666666668,28.666666666666668,6.875,,
2011-01-10,,,30.166666666666668,63.5,33.333333333333336,,
2011-01-11,,,19.125,28.5,9.375,,
2011-01-12,,,26.208333333333332,46.5,20.291666666666668,,
2011-01-13,,,33.083333333333336,73.875,40.791666666666664,,
2011-01-14,,,19.791666666666668,33.541666666666664,13.75,,
2011-01-15,,,15.708333333333334,20.75,5.041666666666667,,
2011-01-16,,,24.043478260869566,39.608695652173914,15.565217391304348,,
2011-01-17,,,35.958333333333336,72.45833333333333,36.5,,
2011-01-18,,,36.875,77.29166666666667,40.416666666666664,,
2011-01-19,,,48.708333333333336,140.91666666666666,92.20833333333333,,
2011-01-20,,,33.291666666666664,81.83333333333333,48.541666666666664,,
2011-01-21,,,28.916666666666668,72.125,43.208333333333336,,
2011-01-22,,,16.791666666666668,23.458333333333332,6.666666666666667,,
2011-01-23,,,12.833333333333334,16.541666666666668,3.7083333333333335,,
2011-01-24,,,22.75,32.25,9.5,,
2011-01-25,,,31.666666666666668,58.458333333333336,26.791666666666668,,
2011-01-26,,,31.958333333333332,55.791666666666664,23.833333333333332,,
2011-01-27,,,28.75,53.708333333333336,24.958333333333332,,
2011-01-28,,,26.208333333333332,42.833333333333336,16.625,,
2011-01-29,,,26.166666666666668,44.916666666666664,18.75,,
2011-01-30,,,35.56521739130435,90.04347826086956,54.47826086956522,,
2011-01-31,,,32.125,68.33333333333333,36.208333333333336,,
2011-02-01,,,32.416666666666664,72.0,39.583333333333336,,
2011-02-02,,,19.375,28.666666666666668,9.291666666666666,,
2011-02-03,,,32.333333333333336,65.91666666666667,33.583333333333336,,
2011-02-04,,,22.5,34.166666666666664,11.666666666666666,,
2011-02-05,,,16.125,22.791666666666668,6.666666666666667,,
2011-02-06,,,23.181818181818183,36.81818181818182,13.636363636363637,,
2011-02-07,,,28.458333333333332,50.708333333333336,22.25,,
2011-02-08,,,15.833333333333334,21.75,5.916666666666667,,
2011-02-09,,,21.083333333333332,32.333333333333336,11.25,,
2011-02-10,,,18.791666666666668,27.583333333333332,8.791666666666666,,
2011-02-11,,,20.333333333333332,30.333333333333332,10.0,,
2011-02-12,,,15.666666666666666,22.458333333333332,6.791666666666667,,
2011-02-13,,,22.652173913043477,33.82608695652174,11.173913043478262,,
2011-02-14,,,24.0,33.75,9.75,,
2011-02-15,,,16.125,22.125,6.0,,
2011-02-16,,,22.083333333333332,32.916666666666664,10.833333333333334,,
2011-02-17,,,29.75,46.625,16.875,,
2011-02-18,,,30.333333333333332,52.625,22.291666666666668,,
2011-02-19,,,32.416666666666664,66.16666666666667,33.75,,
2011-02-20,,,21.958333333333332,32.5,10.541666666666666,,
2011-02-21,,,11.583333333333334,15.875,4.291666666666667,,
2011-02-22,,,24.583333333333332,35.541666666666664,10.958333333333334,,
2011-02-23,,,19.708333333333332,25.708333333333332,6.0,,
2011-02-24,,,17.625,23.583333333333332,5.958333333333333,,
2011-02-25,,,20.125,26.666666666666668,6.541666666666667,,
2011-02-26,,,16.125,23.0,6.875,,
2011-02-27,,,20.869565217391305,28.347826086956523,7.478260869565218,,
2011-02-28,,,29.75,43.666666666666664,13.916666666666666,,
2011-03-01,,,19.5,25.875,6.375,,
2011-03-02,,,13.25,16.916666666666668,3.6666666666666665,,
2011-03-03,,,14.125,20.166666666666668,6.041666666666667,,
2011-03-04,,,18.916666666666668,32.25,13.333333333333334,,
2011-03-05,,,32.041666666666664,57.0,24.958333333333332,,
2011-03-06,,,33.083333333333336,50.916666666666664,17.833333333333332,,
2011-03-07,,,15.541666666666666,22.375,6.833333333333333,,
2011-03-08,,,17.041666666666668,22.291666666666668,5.25,,
2011-03-09,,,20.75,28.0,7.25,,
2011-03-10,,,21.833333333333332,29.416666666666668,7.583333333333333,,
2011-03-11,,,15.625,22.541666666666668,6.916666666666667,,
2011-03-12,,,14.826086956521738,18.08695652173913,3.260869565217391,,
2011-03-13,,,16.5,22.083333333333332,5.583333333333333,,
2011-03-14,,,14.791666666666666,19.625,4.833333333333333,,
2011-03-15,,,11.583333333333334,15.291666666666666,3.7083333333333335,,
2011-03-16,,,16.666666666666668,22.708333333333332,6.041666666666667,,
