date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,20.0,25.583333333333332,5.583333333333333,2.0416666666666665,17.958333333333332,-30.0,-63.875,-115.0
2011-01-02,8.5,10.791666666666666,2.2916666666666665,2.0416666666666665,9.583333333333334,-16.0,-38.375,-77.0
2011-01-03,16.791666666666668,22.208333333333332,5.416666666666667,2.3333333333333335,11.75,-39.0,-94.33333333333333,-145.0
2011-01-04,23.375,40.375,17.0,2.2916666666666665,11.583333333333334,-33.0,-69.45833333333333,-101.0
2011-01-05,18.956521739130434,31.391304347826086,12.434782608695652,2.130434782608696,17.125,-3.0,-36.458333333333336,-64.0
2011-01-06,37.333333333333336,82.875,45.541666666666664,2.7083333333333335,28.041666666666668,-12.0,-35.5,-67.0
2011-01-07,16.833333333333332,25.541666666666668,8.708333333333334,1.7916666666666667,15.958333333333334,-17.0,-56.208333333333336,-131.0
2011-01-08,19.291666666666668,26.5,7.208333333333333,1.2916666666666667,19.041666666666668,-79.0,-109.25,-161.0
2011-01-09,25.208333333333332,39.5,14.291666666666666,2.75,18.375,-34.0,-63.958333333333336,-91.0
2011-01-10,28.916666666666668,45.416666666666664,16.5,2.5416666666666665,23.166666666666668,-44.0,-83.04166666666667,-113.0
2011-01-11,12.958333333333334,16.708333333333332,3.75,1.875,9.125,-92.0,-110.875,-174.0
2011-01-12,22.041666666666668,39.583333333333336,17.541666666666668,1.75,18.5,-86.0,-130.58333333333334,-195.0
2011-01-13,14.541666666666666,18.958333333333332,4.416666666666667,2.0833333333333335,16.375,-52.0,-82.875,-101.0
2011-01-14,14.75,20.958333333333332,6.208333333333333,1.7083333333333333,12.083333333333334,-89.0,-103.79166666666667,-126.0
2011-01-15,18.208333333333332,25.041666666666668,6.833333333333333,1.375,12.166666666666666,-64.0,-99.75,-168.0
2011-01-16,33.916666666666664,69.95833333333333,36.041666666666664,2.2916666666666665,28.833333333333332,-70.0,-135.41666666666666,-182.0
2011-01-17,33.791666666666664,69.45833333333333,35.666666666666664,2.375,27.708333333333332,-76.0,-143.41666666666666,-190.0
2011-01-18,41.333333333333336,90.5,49.166666666666664,3.125,35.041666666666664,-36.0,-95.5,-150.0
2011-01-19,33.43478260869565,61.08695652173913,27.652173913043477,2.4782608695652173,26.0,-15.0,-82.54166666666667,-159.0
2011-01-20,37.583333333333336,70.20833333333333,32.625,2.4166666666666665,43.291666666666664,-87.0,-155.29166666666666,-206.0
2011-01-21,41.5,81.83333333333333,40.333333333333336,2.875,44.916666666666664,-78.0,-141.625,-201.0
2011-01-22,15.958333333333334,20.625,4.666666666666667,2.0,15.916666666666666,-20.0,-47.583333333333336,-96.0
2011-01-23,19.708333333333332,28.333333333333332,8.625,1.6666666666666667,16.75,-2.0,-26.625,-70.0
2011-01-24,24.125,45.625,21.5,1.6666666666666667,19.083333333333332,-62.0,-97.08333333333333,-162.0
2011-01-25,11.416666666666666,14.333333333333334,2.9166666666666665,1.5833333333333333,13.875,-53.0,-86.66666666666667,-152.0
2011-01-26,24.916666666666668,39.291666666666664,14.375,2.4166666666666665,22.333333333333332,-60.0,-115.25,-195.0
2011-01-27,32.0,53.291666666666664,21.291666666666668,2.3333333333333335,23.416666666666668,-55.0,-117.875,-186.0
2011-01-28,37.666666666666664,67.54166666666667,29.875,2.3333333333333335,33.25,-103.0,-141.20833333333334,-203.0
2011-01-29,31.375,45.333333333333336,13.958333333333334,2.7916666666666665,28.208333333333332,-48.0,-91.45833333333333,-119.0
2011-01-30,28.416666666666668,53.458333333333336,25.041666666666668,1.8333333333333333,16.541666666666668,-27.0,-107.125,-177.0
2011-01-31,25.0,36.63636363636363,11.636363636363637,1.6521739130434783,15.608695652173912,-58.0,-102.79166666666667,-169.0
2011-02-01,29.85,54.85,25.0,1.8571428571428572,27.428571428571427,-75.0,-120.70833333333333,-186.0
2011-02-02,23.17391304347826,37.34782608695652,14.173913043478262,1.8695652173913044,17.833333333333332,-70.0,-134.20833333333334,-183.0
2011-02-03,25.91304347826087,38.78260869565217,12.869565217391305,2.347826086956522,19.695652173913043,-62.0,-129.58333333333334,-181.0
2011-02-04,25.583333333333332,47.083333333333336,21.5,4.166666666666667,26.041666666666668,-48.0,-83.91666666666667,-138.0
2011-02-05,8.166666666666666,9.416666666666666,1.25,2.1666666666666665,14.916666666666666,-34.0,-58.458333333333336,-90.0
2011-02-06,9.083333333333334,10.75,1.6666666666666667,2.1666666666666665,14.458333333333334,10.0,-12.125,-41.0
2011-02-07,25.875,43.291666666666664,17.416666666666668,3.7916666666666665,30.791666666666668,28.0,-4.583333333333333,-27.0
2011-02-08,10.5,13.708333333333334,3.2083333333333335,3.25,25.75,-32.0,-59.75,-89.0
2011-02-09,24.625,40.5,15.875,3.2083333333333335,22.541666666666668,-67.0,-105.33333333333333,-175.0
2011-02-10,14.5,18.75,4.25,2.5,16.583333333333332,-86.0,-95.79166666666667,-108.0
2011-02-11,11.666666666666666,14.541666666666666,2.875,2.125,10.875,-69.0,-94.33333333333333,-111.0
2011-02-12,9.041666666666666,11.75,2.7083333333333335,2.1666666666666665,11.083333333333334,-92.0,-100.25,-117.0
2011-02-13,13.458333333333334,17.208333333333332,3.75,1.8333333333333333,12.416666666666666,-35.0,-72.375,-120.0
2011-02-14,20.916666666666668,26.625,5.708333333333333,5.375,35.5,10.0,-30.791666666666668,-60.0
2011-02-15,8.375,10.916666666666666,2.5416666666666665,3.5416666666666665,26.0,-11.0,-52.041666666666664,-86.0
2011-02-16,23.869565217391305,35.08695652173913,11.217391304347826,1.565217391304348,17.625,-62.0,-93.83333333333333,-145.0
2011-02-17,24.833333333333332,38.0,13.166666666666666,1.875,21.583333333333332,-56.0,-97.5,-142.0
2011-02-18,25.291666666666668,38.0,12.708333333333334,1.625,19.291666666666668,-68.0,-137.625,-200.0
2011-02-19,21.416666666666668,26.791666666666668,5.375,1.875,19.333333333333332,-52.0,-120.83333333333333,-201.0
2011-02-20,20.083333333333332,27.458333333333332,7.375,2.4583333333333335,20.833333333333332,-24.0,-57.583333333333336,-102.0
2011-02-21,14.583333333333334,19.25,4.666666666666667,0.375,26.541666666666668,-31.0,-75.66666666666667,-123.0
2011-02-22,27.125,41.166666666666664,14.041666666666666,1.5833333333333333,20.916666666666668,-24.0,-66.29166666666667,-117.0
2011-02-23,23.833333333333332,37.125,13.291666666666666,2.5416666666666665,22.25,2.0,-46.083333333333336,-100.0
2011-02-24,8.958333333333334,11.083333333333334,2.125,0.9166666666666666,13.041666666666666,-27.0,-71.08333333333333,-170.0
2011-02-25,15.333333333333334,19.166666666666668,3.8333333333333335,1.9166666666666667,14.791666666666666,-64.0,-124.70833333333333,-186.0
2011-02-26,4.75,5.375,0.625,1.0,10.083333333333334,-57.0,-85.875,-122.0
2011-02-27,10.583333333333334,13.583333333333334,3.0,1.1666666666666667,10.791666666666666,-61.0,-91.04166666666667,-182.0
2011-02-28,24.041666666666668,34.875,10.833333333333334,1.7916666666666667,23.958333333333332,-27.0,-102.20833333333333,-192.0
2011-03-01,13.347826086956522,15.478260869565217,2.130434782608696,3.130434782608696,27.666666666666668,49.0,10.291666666666666,-14.0
2011-03-02,21.833333333333332,29.0,7.166666666666667,2.0416666666666665,24.75,-4.0,-35.125,-86.0
2011-03-03,15.041666666666666,19.0,3.9583333333333335,1.625,18.75,-35.0,-86.45833333333333,-152.0
2011-03-04,11.625,14.208333333333334,2.5833333333333335,1.2916666666666667,12.833333333333334,-47.0,-97.625,-145.0
2011-03-05,23.5,34.291666666666664,10.791666666666666,2.5416666666666665,21.833333333333332,-17.0,-87.375,-179.0
2011-03-06,10.625,12.708333333333334,2.0833333333333335,1.125,14.958333333333334,42.0,-3.1666666666666665,-54.0
2011-03-07,9.791666666666666,12.583333333333334,2.7916666666666665,0.5833333333333334,13.416666666666666,10.0,-4.208333333333333,-19.0
2011-03-08,19.083333333333332,24.166666666666668,5.083333333333333,1.25,14.375,19.0,-6.041666666666667,-29.0
2011-03-09,19.291666666666668,26.083333333333332,6.791666666666667,1.2083333333333333,16.375,16.0,-24.291666666666668,-75.0
2011-03-10,19.041666666666668,26.208333333333332,7.166666666666667,1.25,21.583333333333332,23.0,-47.625,-113.0
2011-03-11,15.625,21.041666666666668,5.416666666666667,0.9583333333333334,17.916666666666668,15.0,-58.291666666666664,-120.0
2011-03-12,17.0,24.125,7.125,1.9583333333333333,23.333333333333332,4.0,-53.958333333333336,-121.0
2011-03-13,15.708333333333334,19.291666666666668,3.5833333333333335,0.9583333333333334,19.0,7.0,-44.458333333333336,-97.0
2011-03-14,16.75,22.458333333333332,5.708333333333333,1.375,21.125,19.0,-42.166666666666664,-134.0
2011-03-15,12.391304347826088,14.826086956521738,2.4347826086956523,2.0869565217391304,24.666666666666668,19.0,-12.041666666666666,-27.0
2011-03-16,16.875,19.75,2.875,1.5833333333333333,26.5,22.0,-27.291666666666668,-98.0
2011-03-17,9.916666666666666,10.958333333333334,1.0416666666666667,1.375,18.5,46.0,19.708333333333332,-8.0
2011-03-18,12.166666666666666,14.541666666666666,2.375,1.5,18.458333333333332,26.0,-13.208333333333334,-76.0
2011-03-19,9.958333333333334,13.041666666666666,3.0833333333333335,1.0,17.083333333333332,-56.0,-74.58333333333333,-112.0
2011-03-20,8.375,10.125,1.75,0.625,15.708333333333334,-43.0,-61.875,-80.0
2011-03-21,9.541666666666666,12.416666666666666,2.875,1.625,13.708333333333334,-6.0,-40.458333333333336,-92.0
2011-03-22,13.5,15.916666666666666,2.4166666666666665,1.8333333333333333,24.833333333333332,33.0,-8.333333333333334,-47.0
2011-03-23,17.791666666666668,21.875,4.083333333333333,1.5,22.583333333333332,28.0,-4.5,-43.0
2011-03-24,8.125,10.583333333333334,2.4583333333333335,1.2916666666666667,15.708333333333334,7.0,-21.625,-44.0
2011-03-25,3.4583333333333335,3.9166666666666665,0.4583333333333333,1.125,13.208333333333334,-4.0,-24.166666666666668,-54.0
2011-03-26,12.291666666666666,15.625,3.3333333333333335,1.25,16.958333333333332,-6.0,-34.791666666666664,-92.0
2011-03-27,10.333333333333334,12.791666666666666,2.4583333333333335,1.5,18.625,12.0,-31.833333333333332,-77.0
2011-03-28,14.791666666666666,17.916666666666668,3.125,2.125,18.458333333333332,51.0,-32.708333333333336,-125.0
2011-03-29,13.695652173913043,16.130434782608695,2.4347826086956523,1.5909090909090908,23.17391304347826,88.0,16.791666666666668,-84.0
2011-03-30,6.5,6.916666666666667,0.4166666666666667,1.5,35.291666666666664,99.0,72.625,45.0
2011-03-31,7.416666666666667,8.791666666666666,1.375,0.6666666666666666,23.458333333333332,45.0,9.875,-35.0
2011-04-01,11.125,12.833333333333334,1.7083333333333333,1.4583333333333333,35.958333333333336,104.0,46.125,-22.0
2011-04-02,8.541666666666666,9.916666666666666,1.375,1.0,12.375,18.0,-3.875,-23.0
2011-04-03,4.333333333333333,5.166666666666667,0.8333333333333334,1.0833333333333333,10.458333333333334,19.0,-3.9166666666666665,-30.0
2011-04-04,5.708333333333333,6.583333333333333,0.875,1.125,12.791666666666666,39.0,-12.791666666666666,-76.0
2011-04-05,9.333333333333334,10.375,1.0416666666666667,1.625,31.166666666666668,115.0,44.291666666666664,-29.0
2011-04-06,11.125,12.291666666666666,1.1666666666666667,1.625,32.416666666666664,153.0,71.16666666666667,-11.0
