date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,9.667,10.625,0.958,,1.0,12.25
2011-01-02,9.957,11.783,1.826,,0.696,11.667
2011-01-03,6.042,6.375,0.333,,0.417,3.625
2011-01-04,8.083,9.917,1.833,,1.583,10.458
2011-01-05,5.792,8.125,2.333,,0.917,6.333
2011-01-06,10.542,13.292,2.75,,1.292,10.125
2011-01-07,6.917,8.5,1.583,,1.583,7.75
2011-01-08,7.542,9.0,1.458,,1.083,7.125
2011-01-09,11.783,14.391,2.609,,1.478,13.958
2011-01-10,13.292,18.917,5.625,,1.875,13.0
2011-01-11,8.083,9.375,1.292,,1.458,9.625
2011-01-12,15.417,20.375,4.958,,2.333,8.0
2011-01-13,10.333,12.708,2.375,,1.917,9.208
2011-01-14,6.083,7.625,1.542,,2.042,8.542
2011-01-15,6.583,8.042,1.458,,2.0,11.958
2011-01-16,15.565,20.304,4.739,,2.391,14.125
2011-01-17,16.071,25.929,9.857,,2.769,13.818
2011-01-18,31.2,39.4,8.2,,2.0,18.917
2011-01-19,23.667,32.375,8.708,,2.042,27.75
2011-01-20,8.833,9.833,1.0,,1.375,10.083
2011-01-21,17.875,21.083,3.208,,1.542,13.458
2011-01-22,18.917,23.625,4.708,,1.125,12.75
2011-01-23,10.87,14.391,3.522,,1.696,12.958
2011-01-24,7.625,9.042,1.417,,1.542,7.208
2011-01-25,7.792,10.083,2.292,,1.875,10.708
2011-01-26,8.25,10.375,2.125,,1.542,8.792
2011-01-27,10.083,13.292,3.208,,2.458,9.917
2011-01-28,8.625,10.417,1.792,,1.583,9.333
2011-01-29,8.833,11.333,2.5,,1.792,5.833
2011-01-30,15.696,20.13,4.435,,3.087,10.042
2011-01-31,12.25,14.375,2.125,,1.667,9.292
2011-02-01,14.375,20.125,5.75,,3.292,10.792
2011-02-02,12.167,16.208,4.042,,3.125,7.292
2011-02-03,19.458,25.75,6.292,,3.0,11.583
2011-02-04,11.917,14.792,2.875,,3.25,9.375
2011-02-05,13.208,17.417,4.208,,2.875,12.583
2011-02-06,28.304,40.522,12.217,,3.304,25.042
2011-02-07,29.042,43.417,14.375,,3.083,33.375
2011-02-08,6.375,8.042,1.667,,1.208,8.708
2011-02-09,8.0,9.833,1.833,,1.25,6.833
2011-02-10,9.792,12.25,2.458,,2.167,10.083
2011-02-11,8.875,10.417,1.542,,1.833,10.167
2011-02-12,5.417,5.792,0.375,,1.583,8.667
