date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,13.75,16.958,3.208,15.083
2011-01-02,10.304,13.565,3.261,12.083
2011-01-03,9.75,11.583,1.833,5.083
2011-01-04,14.875,20.083,5.208,13.792
2011-01-05,14.458,19.333,4.875,8.292
2011-01-06,16.208,22.583,6.375,11.042
2011-01-07,12.333,17.125,4.792,8.625
2011-01-08,9.0,10.875,1.875,6.542
2011-01-09,19.522,28.174,8.652,16.625
2011-01-10,15.792,21.792,6.0,12.375
2011-01-11,10.875,13.125,2.25,12.75
2011-01-12,13.792,18.625,4.833,5.167
2011-01-13,15.792,21.708,5.917,14.304
2011-01-14,6.917,10.125,3.208,10.25
2011-01-15,9.208,11.667,2.458,14.625
2011-01-16,19.696,29.217,9.522,14.958
2011-01-17,21.667,32.75,11.083,17.917
2011-01-18,20.375,30.708,10.333,16.792
2011-01-19,29.125,47.625,18.5,33.5
2011-01-20,18.958,26.25,7.292,16.5
2011-01-21,20.333,28.208,7.875,14.958
2011-01-22,25.708,41.958,16.25,18.208
2011-01-23,13.522,19.435,5.913,10.833
2011-01-24,11.917,15.208,3.292,7.667
2011-01-25,12.292,15.125,2.833,13.375
2011-01-26,11.083,15.0,3.917,7.5
2011-01-27,12.538,17.769,5.231,16.042
2011-01-28,9.889,11.222,1.333,10.75
2011-01-29,7.417,9.417,2.0,6.833
2011-01-30,15.087,22.609,7.522,8.042
2011-01-31,11.75,17.0,5.25,10.667
2011-02-01,16.792,25.833,9.042,15.0
2011-02-02,13.875,19.542,5.667,7.958
2011-02-03,16.167,23.667,7.5,7.833
2011-02-04,14.333,19.625,5.292,14.833
2011-02-05,16.167,22.333,6.167,13.792
2011-02-06,37.957,73.87,35.913,40.333
2011-02-07,38.542,78.208,39.667,43.292
2011-02-08,7.917,9.625,1.708,9.083
2011-02-09,7.375,8.458,1.083,9.542
2011-02-10,10.25,12.875,2.625,8.333
2011-02-11,13.75,16.917,3.167,10.625
2011-02-12,8.875,9.875,1.0,10.167
2011-02-13,25.435,40.217,14.783,16.304
2011-02-14,31.708,52.5,20.792,30.292
2011-02-15,16.208,20.792,4.583,22.667
2011-02-16,16.583,20.167,3.583,10.792
2011-02-17,13.417,17.625,4.208,13.083
2011-02-18,9.417,12.0,2.583,8.667
2011-02-19,10.958,13.083,2.125,12.833
2011-02-20,18.913,25.87,6.957,16.875
2011-02-21,12.5,15.458,2.958,16.417
2011-02-22,25.708,36.208,10.5,20.125
2011-02-23,25.833,34.583,8.75,28.583
2011-02-24,13.958,18.5,4.542,29.042
2011-02-25,19.792,24.125,4.333,22.083
2011-02-26,10.542,13.458,2.917,10.25
2011-02-27,13.652,17.217,3.565,9.583
2011-02-28,18.667,27.042,8.375,12.375
2011-03-01,30.208,51.167,20.958,30.458
2011-03-02,31.25,44.375,13.125,41.833
2011-03-03,12.958,15.875,2.917,15.417
2011-03-04,13.125,14.792,1.667,11.917
2011-03-05,32.136,55.5,23.364,34.375
2011-03-06,28.75,49.167,20.417,23.542
2011-03-07,14.167,19.083,4.917,12.792
2011-03-08,22.5,29.542,7.042,19.5
2011-03-09,17.083,20.5,3.417,24.25
2011-03-10,10.125,11.708,1.583,13.458
2011-03-11,5.458,6.167,0.708,9.375
2011-03-12,6.826,8.174,1.348,10.227
2011-03-13,10.542,13.0,2.458,6.696
2011-03-14,14.5,18.333,3.833,11.458
2011-03-15,6.792,7.458,0.667,18.25
2011-03-16,15.5,18.25,2.75,16.375
2011-03-17,20.333,24.125,3.792,31.542
2011-03-18,16.125,19.333,3.208,51.458
2011-03-19,3.565,4.609,1.043,6.458
2011-03-20,2.833,3.167,0.333,6.042
2011-03-21,6.708,8.167,1.458,12.042
2011-03-22,13.913,15.609,1.696,23.667
2011-03-23,13.375,15.667,2.292,27.708
2011-03-24,7.5,8.917,1.417,7.208
2011-03-25,3.875,4.5,0.625,7.0
2011-03-26,7.217,9.13,1.913,11.167
2011-03-27,8.125,9.875,1.75,13.875
2011-03-28,11.0,12.208,1.208,24.833
2011-03-29,10.25,11.917,1.667,12.958
2011-03-30,17.458,20.292,2.833,29.5
2011-03-31,11.125,12.5,1.375,30.208
2011-04-01,10.917,13.583,2.667,11.375
2011-04-02,4.083,4.792,0.708,20.0
2011-04-03,3.5,4.0,0.5,11.208
2011-04-04,7.435,8.435,1.0,10.583
2011-04-05,11.417,13.667,2.25,14.542
2011-04-06,13.167,14.667,1.5,19.583
2011-04-07,16.87,19.913,3.043,25.909
2011-04-08,11.533,13.867,2.333,16.867
2011-04-09,8.375,9.708,1.333,18.042
2011-04-10,5.458,6.083,0.625,20.042
2011-04-11,9.304,10.87,1.565,23.458
2011-04-12,5.462,5.923,0.462,17.208
2011-04-13,12.778,13.667,0.889,32.542
2011-04-14,14.125,15.375,1.25,42.083
2011-04-15,15.458,16.708,1.25,42.208
2011-04-16,10.708,11.75,1.042,26.125
2011-04-17,4.708,4.833,0.125,12.375
2011-04-18,7.348,8.565,1.217,17.625
2011-04-19,6.125,6.958,0.833,10.875
2011-04-20,6.208,7.792,1.583,6.458
2011-04-21,11.083,13.542,2.458,10.583
2011-04-22,11.417,13.542,2.125,17.583
2011-04-23,10.0,12.292,2.292,21.292
2011-04-24,3.458,4.083,0.625,12.375
2011-04-25,8.609,10.13,1.522,17.5
2011-04-26,9.542,11.042,1.5,23.333
2011-04-27,8.833,9.792,0.958,29.833
2011-04-28,8.625,10.167,1.542,16.458
2011-04-29,4.417,5.042,0.625,11.417
2011-04-30,8.167,8.875,0.708,26.042
2011-05-01,9.208,10.625,1.417,47.0
2011-05-02,4.174,5.043,0.87,15.625
2011-05-03,7.208,7.958,0.75,18.375
2011-05-04,5.458,5.792,0.333,24.667
2011-05-05,4.708,4.75,0.042,17.958
2011-05-06,6.917,7.583,0.667,16.625
2011-05-07,7.042,8.292,1.25,17.292
2011-05-08,3.958,4.125,0.167,27.042
2011-05-09,12.087,13.87,1.783,12.083
2011-05-10,8.583,9.833,1.25,20.739
2011-05-11,11.792,13.792,2.0,24.25
2011-05-12,9.083,10.625,1.542,12.917
2011-05-13,9.917,12.083,2.167,54.417
2011-05-14,4.5,5.0,0.5,38.375
2011-05-15,4.292,4.625,0.333,29.667
2011-05-16,10.652,12.0,1.348,29.875
2011-05-17,8.75,9.708,0.958,31.792
2011-05-18,9.0,10.167,1.167,16.0
2011-05-19,16.542,18.292,1.75,24.333
2011-05-20,12.25,13.25,1.0,32.333
2011-05-21,6.75,7.542,0.792,34.833
2011-05-22,6.042,6.458,0.417,18.625
2011-05-23,8.696,10.304,1.609,11.417
2011-05-24,11.792,14.042,2.25,16.333
2011-05-25,8.455,9.591,1.136,14.708
2011-05-26,9.833,11.083,1.25,17.375
2011-05-27,8.333,9.667,1.333,19.042
2011-05-28,6.792,7.375,0.583,22.25
2011-05-29,5.625,6.292,0.667,10.292
2011-05-30,5.826,6.261,0.435,6.0
2011-05-31,6.458,8.042,1.583,14.833
2011-06-01,9.0,11.75,2.75,26.458
2011-06-02,8.667,10.417,1.75,26.458
2011-06-03,8.0,9.292,1.292,17.5
2011-06-04,6.375,7.417,1.042,31.333
2011-06-05,4.708,4.833,0.125,45.167
2011-06-06,8.609,9.609,1.0,28.125
2011-06-07,10.542,11.542,1.0,25.375
2011-06-08,10.917,11.875,0.958,24.75
2011-06-09,8.667,9.458,0.792,20.792
2011-06-10,10.083,11.417,1.333,31.667
2011-06-11,7.417,8.083,0.667,36.958
2011-06-12,4.333,4.792,0.458,27.542
2011-06-13,5.783,6.609,0.826,27.833
2011-06-14,5.583,6.375,0.792,15.875
2011-06-15,6.542,7.542,1.0,9.174
2011-06-16,7.375,8.542,1.167,15.917
2011-06-17,12.042,14.708,2.667,18.875
2011-06-18,7.25,8.417,1.167,20.542
2011-06-19,4.875,5.292,0.417,18.625
2011-06-20,9.391,10.478,1.087,21.708
2011-06-21,7.792,9.25,1.458,22.958
2011-06-22,11.958,13.667,1.708,23.333
2011-06-23,6.042,9.417,3.375,12.542
2011-06-24,8.875,13.5,4.625,13.667
2011-06-25,6.208,7.875,1.667,12.542
2011-06-26,6.625,7.792,1.167,14.917
2011-06-27,14.13,20.348,6.217,13.333
2011-06-28,11.333,17.0,5.667,22.167
2011-06-29,10.917,13.792,2.875,29.042
2011-06-30,6.667,10.667,4.0,15.042
2011-07-01,5.125,6.75,1.625,12.375
2011-07-02,4.708,5.375,0.667,24.167
2011-07-03,4.875,5.542,0.667,23.792
2011-07-04,10.913,13.783,2.87,18.75
2011-07-05,8.875,11.417,2.542,17.167
2011-07-06,6.625,8.042,1.417,19.167
2011-07-07,8.208,9.458,1.25,28.708
2011-07-08,8.042,13.625,5.583,19.708
2011-07-09,6.042,8.208,2.167,27.083
2011-07-10,4.333,5.333,1.0,27.542
2011-07-11,6.957,9.261,2.304,30.875
2011-07-12,7.083,9.25,2.167,26.375
2011-07-13,8.25,11.208,2.958,29.708
2011-07-14,6.792,8.708,1.917,26.043
2011-07-15,6.5,8.292,1.792,24.167
2011-07-16,6.0,7.458,1.458,28.667
2011-07-17,4.458,5.208,0.75,26.583
2011-07-18,5.13,6.217,1.087,29.875
2011-07-19,6.875,10.417,3.542,23.208
2011-07-20,3.167,4.125,0.958,9.708
2011-07-21,4.5,6.125,1.625,12.125
2011-07-22,8.333,11.667,3.333,13.0
2011-07-23,4.625,5.708,1.083,14.292
2011-07-24,3.375,4.25,0.875,16.167
2011-07-25,7.913,10.0,2.087,27.0
2011-07-26,8.375,9.958,1.583,33.458
2011-07-27,9.0,11.875,2.875,30.208
2011-07-28,10.542,14.667,4.125,15.375
2011-07-29,5.111,6.0,0.889,15.917
2011-07-30,5.923,7.923,2.0,15.875
2011-07-31,3.167,4.5,1.333,15.125
2011-08-01,5.652,7.217,1.565,12.833
2011-08-02,7.0,8.5,1.5,19.792
2011-08-03,7.833,9.292,1.458,27.958
2011-08-04,6.583,8.917,2.333,18.125
2011-08-05,7.167,10.792,3.625,19.75
