date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,22.542,30.625,8.083,,19.375
2011-01-02,14.783,19.87,5.087,,17.5
2011-01-03,9.75,10.958,1.208,,6.333
2011-01-04,15.125,18.958,3.833,,10.542
2011-01-05,9.417,12.125,2.708,,6.792
2011-01-06,14.417,19.5,5.083,,10.458
2011-01-07,10.0,12.542,2.542,,7.333
2011-01-08,12.417,14.667,2.25,,6.292
2011-01-09,22.435,33.043,10.609,,16.958
2011-01-10,24.375,35.0,10.625,,17.458
2011-01-11,9.292,10.583,1.292,,10.292
2011-01-12,21.625,31.667,10.042,,8.333
2011-01-13,17.708,23.542,5.833,,11.87
2011-01-14,8.958,12.125,3.167,,10.417
2011-01-15,8.792,11.083,2.292,,11.625
2011-01-16,17.87,23.348,5.478,,13.167
2011-01-17,24.708,33.25,8.542,,17.083
2011-01-18,28.875,45.167,16.292,,20.625
2011-01-19,33.792,56.958,23.167,,41.542
2011-01-20,17.0,21.625,4.625,,12.0
2011-01-21,17.458,23.0,5.542,,13.333
2011-01-22,25.208,38.875,13.667,,19.375
2011-01-23,11.826,13.348,1.522,,12.792
2011-01-24,12.917,15.375,2.458,,7.625
2011-01-25,10.208,11.208,1.0,,9.458
2011-01-26,10.458,13.125,2.667,,9.208
2011-01-27,12.222,15.0,2.778,,10.708
2011-01-28,9.308,11.077,1.769,,9.208
2011-01-29,10.875,14.167,3.292,,7.75
2011-01-30,20.304,28.043,7.739,,8.708
2011-01-31,13.875,17.125,3.25,,10.125
2011-02-01,16.5,21.583,5.083,,13.833
2011-02-02,14.208,19.583,5.375,,7.375
2011-02-03,18.75,25.5,6.75,,10.167
2011-02-04,15.292,19.708,4.417,,13.833
2011-02-05,21.083,30.167,9.083,,14.708
2011-02-06,36.087,60.826,24.739,,36.708
2011-02-07,37.125,63.542,26.417,,35.208
2011-02-08,8.792,11.333,2.542,,8.5
2011-02-09,10.25,12.667,2.417,,6.25
2011-02-10,11.625,14.625,3.0,,10.042
2011-02-11,14.167,18.125,3.958,,9.625
2011-02-12,10.0,12.25,2.25,,10.708
2011-02-13,23.826,33.13,9.304,,14.652
2011-02-14,34.583,56.75,22.167,,26.625
2011-02-15,19.0,28.083,9.083,,22.042
2011-02-16,10.625,12.75,2.125,,7.875
2011-02-17,16.75,20.667,3.917,,12.958
2011-02-18,13.667,16.042,2.375,,14.083
2011-02-19,14.292,16.792,2.5,,15.208
2011-02-20,22.043,27.087,5.043,,16.833
2011-02-21,19.208,22.542,3.333,,18.833
2011-02-22,28.458,39.0,10.542,,20.583
2011-02-23,39.958,56.958,17.0,,44.042
2011-02-24,12.875,14.542,1.667,,29.292
2011-02-25,22.875,27.833,4.958,,24.875
2011-02-26,12.792,14.708,1.917,,16.417
2011-02-27,10.174,11.696,1.522,,9.0
2011-02-28,20.958,25.417,4.458,,11.625
2011-03-01,34.958,55.583,20.625,,30.833
2011-03-02,31.625,43.458,11.833,,39.042
2011-03-03,9.292,10.333,1.042,,11.25
2011-03-04,13.708,15.25,1.542,,14.833
2011-03-05,29.261,46.739,17.478,,24.083
2011-03-06,33.75,60.792,27.042,,23.542
2011-03-07,15.792,19.208,3.417,,10.917
2011-03-08,24.25,28.917,4.667,,20.875
2011-03-09,20.333,23.417,3.083,,22.125
2011-03-10,12.458,13.917,1.458,,11.708
2011-03-11,8.875,10.292,1.417,,9.458
2011-03-12,9.409,10.682,1.273,,12.304
2011-03-13,14.333,16.875,2.542,,6.522
2011-03-14,15.958,19.333,3.375,,13.0
2011-03-15,10.875,11.875,1.0,,20.375
2011-03-16,17.125,19.375,2.25,,19.292
2011-03-17,29.167,33.917,4.75,,34.583
2011-03-18,19.458,21.875,2.417,,51.542
2011-03-19,5.957,6.87,0.913,,5.958
2011-03-20,5.5,6.167,0.667,,7.542
2011-03-21,6.708,7.542,0.833,,12.333
2011-03-22,13.696,15.696,2.0,,23.417
2011-03-23,12.458,13.958,1.5,,20.083
2011-03-24,8.792,10.458,1.667,,5.625
2011-03-25,10.083,11.792,1.708,,7.417
2011-03-26,7.957,9.0,1.043,,11.333
2011-03-27,10.5,11.75,1.25,,14.5
2011-03-28,11.375,12.292,0.917,,23.042
2011-03-29,15.833,18.333,2.5,,23.167
2011-03-30,16.958,18.917,1.958,,30.625
2011-03-31,12.292,14.167,1.875,,30.958
2011-04-01,13.583,15.708,2.125,,21.583
2011-04-02,7.125,7.958,0.833,,16.333
2011-04-03,4.042,4.375,0.333,,10.292
2011-04-04,7.348,7.957,0.609,,10.875
2011-04-05,12.25,13.25,1.0,,17.958
2011-04-06,16.417,18.708,2.292,,24.333
2011-04-07,16.609,18.304,1.696,,35.857
2011-04-08,12.133,13.467,1.333,,29.667
2011-04-09,7.708,8.667,0.958,,16.25
2011-04-10,8.542,9.417,0.875,,27.333
2011-04-11,9.739,10.565,0.826,,25.167
2011-04-12,10.458,11.667,1.208,,17.583
2011-04-13,15.333,17.0,1.667,,37.042
2011-04-14,12.2,13.333,1.133,,47.125
2011-04-15,15.143,15.714,0.571,,40.167
2011-04-16,7.917,8.5,0.583,,27.542
2011-04-17,4.417,4.667,0.25,,11.25
2011-04-18,7.478,8.391,0.913,,15.625
2011-04-19,5.208,5.958,0.75,,8.792
2011-04-20,6.625,7.875,1.25,,7.417
2011-04-21,8.417,9.875,1.458,,11.75
2011-04-22,8.458,9.625,1.167,,15.708
2011-04-23,8.75,10.667,1.917,,18.5
2011-04-24,3.833,4.333,0.5,,9.833
2011-04-25,6.739,7.478,0.739,,18.042
2011-04-26,10.0,11.167,1.167,,22.917
2011-04-27,8.208,9.042,0.833,,28.667
2011-04-28,5.208,6.042,0.833,,15.458
2011-04-29,5.167,5.583,0.417,,9.583
2011-04-30,10.0,10.958,0.958,,24.042
2011-05-01,8.0,9.208,1.208,,38.875
2011-05-02,4.391,4.826,0.435,,14.167
2011-05-03,8.083,9.0,0.917,,14.583
2011-05-04,5.0,5.375,0.375,,25.167
2011-05-05,4.333,4.458,0.125,,17.5
2011-05-06,6.917,7.833,0.917,,15.917
2011-05-07,7.333,8.292,0.958,,17.375
2011-05-08,4.458,4.833,0.375,,20.167
2011-05-09,9.304,10.043,0.739,,12.583
2011-05-10,5.583,6.208,0.625,,17.826
2011-05-11,9.875,11.208,1.333,,20.292
2011-05-12,7.625,9.792,2.167,,13.375
2011-05-13,6.458,8.292,1.833,,53.042
2011-05-14,4.208,4.792,0.583,,35.042
2011-05-15,5.292,5.583,0.292,,27.333
2011-05-16,7.826,8.565,0.739,,27.958
2011-05-17,6.75,7.25,0.5,,32.5
2011-05-18,7.75,8.625,0.875,,13.708
2011-05-19,12.917,14.917,2.0,,21.625
2011-05-20,10.458,11.375,0.917,,32.958
2011-05-21,11.833,15.458,3.625,,35.25
2011-05-22,3.875,4.167,0.292,,12.583
2011-05-23,7.783,9.087,1.304,,10.167
2011-05-24,8.5,9.75,1.25,,13.625
2011-05-25,7.25,7.792,0.542,,12.375
