date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,192.792,5.917,24.333,26.833,45.292,18.458,,20.375,217.125
2011-01-02,190.909,4.708,20.955,19.13,38.261,19.13,,17.5,211.864
2011-01-03,186.667,2.833,11.5,14.875,23.542,8.667,,3.75,198.167
2011-01-04,189.708,4.522,22.333,24.625,49.458,24.833,,14.583,212.042
2011-01-05,188.458,2.917,12.5,14.708,25.5,10.792,,6.833,200.958
2011-01-06,190.292,4.667,18.958,25.833,53.833,28.0,,11.625,209.25
2011-01-07,190.333,3.958,17.208,20.458,40.167,19.708,,8.542,207.542
2011-01-08,190.958,3.875,18.083,19.0,31.917,12.917,,6.042,209.042
2011-01-09,193.0,6.25,29.591,32.652,73.0,40.348,,16.958,222.591
2011-01-10,190.042,4.958,22.042,32.0,67.25,35.25,,15.792,212.083
2011-01-11,189.583,4.125,15.083,25.917,53.542,27.625,,14.292,204.667
2011-01-12,187.538,4.167,16.615,27.542,57.75,30.208,,6.375,204.154
2011-01-13,189.75,4.458,19.375,27.583,60.167,32.583,,14.609,209.125
2011-01-14,189.238,2.864,11.619,9.75,17.0,7.25,,9.0,200.857
2011-01-15,189.083,3.125,11.833,11.708,20.333,8.625,,12.458,200.917
2011-01-16,190.545,4.478,13.955,29.478,66.478,37.0,,14.292,204.5
2011-01-17,191.708,5.542,21.208,34.542,81.458,46.917,,18.458,212.917
2011-01-18,191.375,6.708,24.75,40.667,90.458,49.792,,21.833,216.125
2011-01-19,194.917,7.167,33.208,38.458,95.125,56.667,,36.0,228.125
2011-01-20,190.875,2.75,10.083,17.708,32.333,14.625,,12.125,200.958
2011-01-21,188.542,5.083,14.292,25.25,55.0,29.75,,12.333,202.833
2011-01-22,190.75,6.458,24.792,29.375,64.25,34.875,,15.25,215.542
2011-01-23,189.818,4.217,15.273,25.565,53.913,28.348,,12.5,205.091
2011-01-24,188.375,3.458,12.0,21.042,37.625,16.583,,7.875,200.375
2011-01-25,189.875,4.208,16.167,26.333,56.792,30.458,,15.292,206.042
2011-01-26,191.083,3.208,12.042,20.917,40.667,19.75,,9.375,203.125
2011-01-27,192.458,3.957,13.125,26.733,60.933,34.2,,14.75,205.583
2011-01-28,190.958,3.083,10.167,15.714,20.0,4.286,,9.417,201.125
2011-01-29,191.458,2.875,11.292,12.25,20.208,7.958,,5.583,202.75
2011-01-30,189.455,3.208,14.0,20.348,39.261,18.913,,8.083,203.455
2011-01-31,190.542,3.583,12.417,20.417,38.167,17.75,,10.0,202.958
2011-02-01,189.333,3.542,22.333,22.375,45.167,22.792,,12.25,211.667
2011-02-02,188.25,3.625,23.958,20.667,38.708,18.042,,8.042,212.208
2011-02-03,190.208,4.167,15.042,24.708,49.25,24.542,,8.75,205.25
2011-02-04,190.708,4.25,15.083,23.25,40.417,17.167,,15.75,205.792
2011-02-05,191.375,4.625,17.708,23.208,39.458,16.25,,13.667,209.083
2011-02-06,197.182,8.625,35.636,47.304,126.174,78.87,,36.5,232.818
2011-02-07,193.375,9.458,45.167,45.042,123.375,78.333,,41.292,238.542
2011-02-08,185.958,2.917,17.292,16.125,27.083,10.958,,9.375,203.25
2011-02-09,188.208,2.5,5.292,13.375,23.75,10.375,,8.125,193.5
2011-02-10,188.292,3.042,6.458,19.042,39.667,20.625,,9.583,194.75
2011-02-11,190.125,3.042,10.042,19.042,29.292,10.25,,10.333,200.167
2011-02-12,190.87,2.917,8.913,15.0,23.083,8.083,,9.042,199.783
2011-02-13,190.5,5.542,21.5,37.304,74.174,36.87,,14.957,212.0
2011-02-14,192.708,6.875,30.667,45.667,101.292,55.625,,28.625,223.375
2011-02-15,189.75,4.958,20.208,25.958,56.25,30.292,,21.042,209.958
2011-02-16,187.042,3.391,13.208,23.042,41.917,18.875,,10.083,200.25
2011-02-17,189.0,4.458,18.167,28.25,53.417,25.167,,14.583,207.167
2011-02-18,192.9,4.609,25.7,27.083,52.208,25.125,,11.167,218.6
2011-02-19,192.75,3.958,27.958,22.125,35.833,13.708,,13.0,220.708
2011-02-20,194.5,5.167,24.091,32.826,62.304,29.478,,19.375,218.591
2011-02-21,190.333,4.417,16.208,27.0,47.625,20.625,,20.208,206.542
