date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,5.542,7.0,1.458,3.75,
2011-01-02,2.0,3.0,1.0,4.25,
2011-01-03,3.292,4.125,0.833,5.25,
2011-01-04,2.875,3.875,1.0,6.783,
2011-01-05,4.0,5.0,1.0,4.125,
2011-01-06,5.417,6.625,1.208,5.125,
2011-01-07,3.5,4.625,1.125,3.958,
2011-01-08,3.833,5.083,1.25,3.583,
2011-01-09,6.609,8.435,1.826,6.042,
2011-01-10,9.333,10.875,1.542,8.042,
2011-01-11,4.625,5.458,0.833,6.208,
2011-01-12,6.875,8.417,1.542,3.958,
2011-01-13,6.0,7.333,1.333,6.0,
2011-01-14,5.833,6.667,0.833,8.917,
2011-01-15,5.583,6.333,0.75,5.25,
2011-01-16,3.696,4.478,0.783,3.652,
2011-01-17,5.958,6.875,0.917,3.833,
2011-01-18,11.0,13.958,2.958,4.75,
2011-01-19,9.167,12.292,3.125,3.5,
2011-01-20,7.167,8.208,1.042,3.167,
2011-01-21,7.625,8.958,1.333,3.25,
2011-01-22,6.375,7.208,0.833,4.25,
2011-01-23,3.304,3.957,0.652,4.208,
2011-01-24,3.0,3.625,0.625,3.667,
2011-01-25,4.0,4.667,0.667,5.0,
2011-01-26,4.042,4.583,0.542,4.292,
2011-01-27,5.458,6.208,0.75,6.833,
2011-01-28,5.875,6.625,0.75,6.0,
2011-01-29,3.5,4.0,0.5,4.167,
2011-01-30,6.087,7.174,1.087,4.417,
2011-01-31,5.25,6.083,0.833,4.174,
2011-02-01,5.833,6.958,1.125,5.125,
2011-02-02,2.833,3.375,0.542,3.708,
2011-02-03,5.833,6.917,1.083,4.25,
2011-02-04,4.917,5.708,0.792,6.083,
2011-02-05,6.833,7.875,1.042,8.083,
2011-02-06,13.043,16.348,3.304,4.333,
2011-02-07,11.208,13.542,2.333,4.667,
2011-02-08,3.75,4.875,1.125,4.375,
2011-02-09,5.091,5.727,0.636,4.583,
