date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,7.875,9.042,1.167,,2.792,
2011-01-02,4.125,4.167,0.042,,2.5,
2011-01-03,4.833,5.125,0.292,,2.542,
2011-01-04,4.348,4.565,0.217,,4.217,
2011-01-05,8.0,8.667,0.667,,1.708,
2011-01-06,12.792,15.958,3.167,,1.958,
2011-01-07,5.958,6.5,0.542,,1.75,
2011-01-08,8.792,9.833,1.042,,1.417,
2011-01-09,11.167,13.125,1.958,,2.958,
2011-01-10,15.125,19.667,4.542,,2.583,
2011-01-11,7.652,8.304,0.652,,2.217,
2011-01-12,10.25,12.292,2.042,,1.458,
2011-01-13,10.917,14.958,4.042,,3.25,
2011-01-14,8.542,9.042,0.5,,5.208,
2011-01-15,10.167,11.25,1.083,,1.792,
2011-01-16,11.458,13.042,1.583,,2.042,
2011-01-17,11.583,14.167,2.583,,1.375,
2011-01-18,17.826,22.043,4.217,,1.783,
2011-01-19,18.167,22.917,4.75,,1.542,
2011-01-20,15.125,16.542,1.417,,1.958,
2011-01-21,11.125,12.208,1.083,,1.667,
2011-01-22,10.417,11.75,1.333,,1.708,
2011-01-23,5.0,5.458,0.458,,1.917,
2011-01-24,4.125,4.5,0.375,,2.125,
2011-01-25,5.565,6.043,0.478,,3.304,
2011-01-26,3.875,4.333,0.458,,1.583,
2011-01-27,11.667,14.583,2.917,,3.375,
2011-01-28,12.375,14.583,2.208,,2.833,
2011-01-29,8.333,9.208,0.875,,1.75,
2011-01-30,9.167,12.083,2.917,,1.583,
2011-01-31,6.667,7.458,0.792,,1.833,
2011-02-01,9.826,11.261,1.435,,3.304,
2011-02-02,3.75,4.083,0.333,,2.208,
2011-02-03,11.5,13.667,2.167,,2.167,
2011-02-04,11.917,15.833,3.917,,3.458,
2011-02-05,10.75,11.667,0.917,,4.042,
2011-02-06,20.417,26.458,6.042,,2.125,
2011-02-07,14.0,18.458,4.458,,2.458,
2011-02-08,4.043,4.565,0.522,,1.696,
2011-02-09,8.458,9.375,0.917,,2.042,
2011-02-10,9.875,11.875,2.0,,2.208,
2011-02-11,8.042,9.083,1.042,,2.375,
2011-02-12,7.542,8.792,1.25,,1.833,
2011-02-13,21.875,26.125,4.25,,1.583,
2011-02-14,28.25,38.417,10.167,,1.917,
2011-02-15,15.522,19.261,3.739,,2.217,
2011-02-16,9.042,10.583,1.542,,2.208,
2011-02-17,5.5,6.25,0.75,,2.048,
2011-02-18,5.792,6.5,0.708,,1.708,
2011-02-19,8.333,9.75,1.417,,1.792,
2011-02-20,10.0,12.292,2.292,,1.542,
2011-02-21,17.5,20.708,3.208,,3.042,
2011-02-22,20.522,22.652,2.13,,2.522,
2011-02-23,15.917,19.25,3.333,,2.542,
2011-02-24,11.5,12.333,0.833,,3.25,
2011-02-25,16.208,17.333,1.125,,2.208,
2011-02-26,5.5,5.625,0.125,,1.708,
2011-02-27,9.208,11.042,1.833,,1.5,
2011-02-28,12.917,14.458,1.542,,1.75,
2011-03-01,24.292,29.958,5.667,,4.5,
2011-03-02,19.542,23.208,3.667,,2.583,
2011-03-03,7.5,8.083,0.583,,2.458,
2011-03-04,9.0,9.583,0.583,,2.0,
2011-03-05,22.5,28.75,6.25,,2.083,
2011-03-06,16.696,22.783,6.087,,3.083,
2011-03-07,14.696,15.565,0.87,,4.0,
2011-03-08,15.875,17.25,1.375,,3.792,
2011-03-09,13.583,14.5,0.917,,2.083,
2011-03-10,8.042,8.958,0.917,,2.083,
2011-03-11,5.917,7.0,1.083,,2.708,
2011-03-12,4.542,4.833,0.292,,2.042,
2011-03-13,9.0,10.25,1.25,,1.792,
2011-03-14,10.261,12.13,1.87,,2.435,
2011-03-15,11.125,13.375,2.25,,2.667,
2011-03-16,18.083,20.833,2.75,,4.292,
2011-03-17,11.292,12.0,0.708,,2.583,
2011-03-18,13.5,15.417,1.917,,2.417,
2011-03-19,7.542,8.208,0.667,,1.917,
2011-03-20,7.208,8.25,1.042,,2.292,
2011-03-21,5.435,5.87,0.435,,2.304,
2011-03-22,14.958,17.417,2.458,,4.958,
2011-03-23,17.125,19.375,2.25,,2.25,
2011-03-24,6.5,6.75,0.25,,3.083,
2011-03-25,4.917,5.958,1.042,,2.333,
2011-03-26,7.583,9.875,2.292,,1.917,
2011-03-27,11.792,13.333,1.542,,2.958,
2011-03-28,10.217,11.391,1.174,,3.087,
2011-03-29,12.333,13.75,1.417,,3.292,
2011-03-30,8.208,9.292,1.083,,2.75,
2011-03-31,4.292,4.333,0.042,,2.208,
2011-04-01,13.083,13.875,0.792,,5.292,
2011-04-02,10.25,10.875,0.625,,4.708,
2011-04-03,4.583,4.792,0.208,,3.5,
2011-04-04,6.958,7.792,0.833,,3.375,
2011-04-05,14.458,15.667,1.208,,4.625,
2011-04-06,15.083,16.875,1.792,,6.458,
2011-04-07,8.792,9.833,1.042,,4.0,
2011-04-08,6.125,6.667,0.542,,3.875,
2011-04-09,8.958,9.792,0.833,,3.917,
2011-04-10,6.043,6.348,0.304,,4.391,
2011-04-11,8.542,9.25,0.708,,5.125,
2011-04-12,5.75,6.208,0.458,,3.5,
2011-04-13,11.083,12.333,1.25,,6.0,
2011-04-14,12.625,13.792,1.167,,8.125,
2011-04-15,12.375,13.792,1.417,,5.792,
2011-04-16,9.333,10.458,1.125,,5.167,
2011-04-17,9.217,9.609,0.391,,5.522,
2011-04-18,11.083,12.292,1.208,,5.0,
2011-04-19,5.167,5.417,0.25,,3.542,
2011-04-20,5.5,5.875,0.375,,3.625,
2011-04-21,11.333,12.917,1.583,,5.958,
2011-04-22,9.833,10.875,1.042,,3.958,
2011-04-23,5.625,5.875,0.25,,3.458,
2011-04-24,7.217,7.696,0.478,,4.435,
2011-04-25,8.375,8.875,0.5,,4.083,
2011-04-26,6.875,7.542,0.667,,4.958,
2011-04-27,4.435,4.913,0.478,,3.87,
2011-04-28,6.792,7.125,0.333,,4.292,
2011-04-29,7.708,8.292,0.583,,4.75,
2011-04-30,5.0,5.333,0.333,,4.292,
2011-05-01,8.0,8.292,0.292,,5.458,
2011-05-02,7.875,8.458,0.583,,4.167,
2011-05-03,13.333,14.083,0.75,,5.333,
2011-05-04,9.087,10.217,1.13,,4.652,
2011-05-05,11.083,11.667,0.583,,6.458,
