date,SO2_mean,SPM_mean
2011-01-01,3.458,
2011-01-02,3.583,
2011-01-03,4.292,
2011-01-04,5.957,
2011-01-05,3.917,
2011-01-06,4.435,
2011-01-07,2.917,
2011-01-08,2.375,
2011-01-09,4.708,
2011-01-10,4.792,
2011-01-11,5.087,
2011-01-12,3.958,
2011-01-13,5.042,
2011-01-14,7.583,
2011-01-15,3.708,
2011-01-16,3.458,
2011-01-17,2.875,
2011-01-18,3.913,
2011-01-19,2.958,
2011-01-20,3.125,
2011-01-21,2.75,
2011-01-22,3.292,
2011-01-23,2.917,
2011-01-24,3.25,
2011-01-25,4.174,
2011-01-26,3.292,
2011-01-27,6.125,
2011-01-28,5.833,
2011-01-29,3.333,
2011-01-30,3.792,
2011-01-31,3.542,
2011-02-01,5.739,
2011-02-02,3.167,
2011-02-03,3.25,
2011-02-04,5.167,
2011-02-05,6.292,
2011-02-06,5.083,
2011-02-07,3.917,
2011-02-08,3.217,
2011-02-09,4.167,
2011-02-10,4.208,
2011-02-11,4.333,
2011-02-12,3.333,
2011-02-13,2.792,
2011-02-14,2.583,
2011-02-15,3.13,
2011-02-16,3.25,
2011-02-17,3.833,
2011-02-18,2.625,
2011-02-19,3.0,
2011-02-20,3.542,
2011-02-21,4.458,
2011-02-22,5.0,
2011-02-23,4.292,
2011-02-24,4.625,
2011-02-25,4.042,
2011-02-26,3.25,
2011-02-27,3.167,
2011-02-28,3.542,
2011-03-01,6.917,
2011-03-02,4.25,
2011-03-03,2.958,
2011-03-04,3.333,
2011-03-05,3.542,
2011-03-06,4.25,
2011-03-07,4.913,
2011-03-08,5.042,
2011-03-09,2.917,
2011-03-10,3.0,
2011-03-11,3.708,
2011-03-12,2.667,
2011-03-13,3.25,
2011-03-14,3.609,
2011-03-15,4.25,
2011-03-16,4.542,
2011-03-17,3.042,
2011-03-18,5.583,
2011-03-19,3.5,
2011-03-20,4.167,
2011-03-21,4.0,
2011-03-22,6.0,
2011-03-23,4.125,
2011-03-24,5.333,
2011-03-25,3.833,
2011-03-26,4.792,
2011-03-27,3.75,
2011-03-28,4.522,
2011-03-29,3.583,
2011-03-30,2.542,
2011-03-31,2.75,
2011-04-01,5.458,
2011-04-02,5.708,
2011-04-03,2.208,
2011-04-04,2.083,
2011-04-05,4.458,
2011-04-06,4.792,
2011-04-07,2.292,
2011-04-08,1.417,
2011-04-09,4.174,
2011-04-10,3.5,
2011-04-11,4.917,
2011-04-12,2.292,
2011-04-13,4.25,
2011-04-14,5.125,
2011-04-15,4.875,
2011-04-16,4.304,
2011-04-17,3.25,
2011-04-18,3.333,
2011-04-19,2.208,
2011-04-20,2.083,
2011-04-21,4.167,
2011-04-22,1.833,
2011-04-23,1.652,
2011-04-24,2.167,
2011-04-25,2.833,
2011-04-26,3.0,
2011-04-27,1.875,
2011-04-28,2.75,
2011-04-29,2.542,
2011-04-30,2.667,
2011-05-01,1.625,
2011-05-02,3.958,
2011-05-03,3.583,
2011-05-04,6.348,
2011-05-05,6.583,
2011-05-06,3.333,
2011-05-07,3.875,
2011-05-08,4.0,
2011-05-09,3.375,
2011-05-10,2.25,
2011-05-11,1.565,
2011-05-12,2.25,
2011-05-13,3.167,
2011-05-14,4.708,
2011-05-15,3.708,
2011-05-16,2.583,
2011-05-17,4.458,
2011-05-18,3.913,
2011-05-19,3.083,
2011-05-20,1.833,
2011-05-21,1.458,
2011-05-22,1.75,
2011-05-23,1.25,
2011-05-24,1.417,
2011-05-25,3.043,
2011-05-26,3.083,
