date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,200.583,2.542,98.0,82.083,56.0,8.292,9.083,9.583,0.5,7,0.625,5.458,96.0,47.875,-1.0,208.875
2011-01-02,196.292,2.208,98.0,93.25,77.0,5.333,4.875,4.875,0.0,33,0.5,7.25,50.0,29.458,11.0,201.625
2011-01-03,203.125,1.958,98.0,88.5,70.0,5.583,4.833,5.0,0.167,7,0.333,4.375,49.0,25.167,7.0,208.708
2011-01-04,196.542,2.583,98.0,92.333,76.0,5.5,5.958,6.333,0.375,34,1.25,6.625,54.0,19.833,5.0,202.042
2011-01-05,199.652,2.25,98.0,87.0,68.0,7.0,7.083,7.5,0.417,5,0.583,4.875,43.0,20.375,4.0,206.652
2011-01-06,202.333,2.875,98.0,93.417,82.0,9.417,10.783,13.522,2.739,13,0.792,5.417,45.0,22.333,8.0,211.75
2011-01-07,202.125,2.217,98.0,95.958,89.0,7.25,7.958,8.875,0.917,16,0.174,4.458,31.0,14.208,5.0,209.375
2011-01-08,200.75,2.208,98.0,89.708,64.0,7.625,7.333,8.375,1.042,2,0.25,5.167,53.0,18.958,5.0,208.375
2011-01-09,196.667,2.083,96.0,86.208,68.0,6.417,5.208,5.75,0.542,8,1.417,7.625,71.0,46.167,13.0,203.083
2011-01-10,206.042,3.083,98.0,85.917,66.0,9.5,9.625,11.458,1.833,1,1.333,12.917,81.0,48.417,15.0,215.542
2011-01-11,194.292,2.292,98.0,92.458,75.0,6.583,5.5,5.958,0.458,12,1.292,5.833,62.0,21.208,-13.0,200.875
2011-01-12,200.087,2.167,97.0,79.417,59.0,8.043,7.958,9.042,1.083,3,0.625,4.0,40.0,11.75,-19.0,208.13
2011-01-13,195.0,2.375,98.0,91.5,77.0,7.083,6.478,7.043,0.565,15,1.333,7.708,70.0,36.542,11.0,202.083
2011-01-14,197.542,2.583,98.0,87.75,61.0,7.208,5.833,6.625,0.792,5,1.435,7.833,55.0,20.292,-4.0,204.75
2011-01-15,200.0,2.375,98.0,91.875,58.0,7.25,5.0,5.417,0.417,7,1.0,8.792,62.0,23.0,9.0,207.25
2011-01-16,195.917,2.25,92.0,76.708,63.0,8.167,8.542,8.958,0.417,0,1.625,12.792,45.0,24.542,5.0,204.083
2011-01-17,195.208,2.042,88.0,82.625,73.0,7.625,9.167,9.708,0.542,0,1.083,6.5,38.0,23.708,3.0,202.833
2011-01-18,202.5,2.583,92.0,74.0,40.0,9.208,11.167,14.375,3.208,0,1.708,7.042,90.0,32.75,-19.0,211.708
2011-01-19,196.304,1.667,84.0,72.625,59.0,6.217,7.0,7.25,0.25,0,0.875,5.542,94.0,62.5,21.0,202.522
2011-01-20,196.333,2.167,97.0,88.5,72.0,8.5,11.435,13.0,1.565,5,1.625,7.167,87.0,61.292,45.0,204.833
2011-01-21,201.042,2.083,97.0,91.292,74.0,7.75,8.125,8.792,0.667,0,0.609,4.875,86.0,57.5,40.0,208.792
2011-01-22,199.167,2.304,97.0,84.958,58.0,8.208,7.208,7.833,0.625,3,0.375,3.75,107.0,63.0,23.0,207.375
2011-01-23,193.542,2.375,98.0,96.333,94.0,6.625,5.458,5.792,0.333,7,0.708,4.542,54.0,17.417,-9.0,200.167
2011-01-24,196.333,2.208,98.0,89.583,76.0,5.375,5.792,6.458,0.667,5,1.042,7.25,29.0,5.667,-13.0,201.708
2011-01-25,194.625,2.5,98.0,91.292,74.0,5.75,6.136,6.909,0.773,15,1.636,3.917,26.0,10.125,-10.0,200.375
2011-01-26,198.348,2.25,98.0,93.833,74.0,5.957,5.043,5.652,0.609,22,1.5,1.9,20.0,-3.542,-23.0,204.304
2011-01-27,199.25,3.208,98.0,94.5,86.0,7.25,8.0,8.957,0.957,16,2.391,8.458,29.0,15.25,3.0,206.5
2011-01-28,193.667,2.208,98.0,91.542,83.0,6.524,4.875,5.458,0.583,2,1.652,6.333,16.0,-1.042,-13.0,200.19
2011-01-29,185.833,2.042,98.0,89.583,71.0,6.5,3.833,4.458,0.625,7,1.0,5.25,6.0,-7.75,-19.0,192.333
2011-01-30,190.455,2.333,98.0,84.958,53.0,6.909,5.833,6.667,0.833,5,1.087,3.125,26.0,4.458,-12.0,197.364
2011-01-31,194.818,2.667,98.0,91.542,69.0,9.682,9.125,10.375,1.25,14,1.042,6.792,36.0,0.875,-33.0,204.5
2011-02-01,193.75,2.875,98.0,82.375,54.0,11.292,5.875,6.833,0.958,15,2.167,11.167,45.0,15.625,-9.0,205.042
2011-02-02,194.417,2.875,98.0,82.0,52.0,10.667,5.375,6.083,0.708,14,1.583,7.167,-1.0,-13.75,-21.0,205.083
2011-02-03,197.875,2.542,98.0,88.042,63.0,11.208,6.826,7.826,1.0,6,0.917,4.478,27.0,0.292,-35.0,209.083
2011-02-04,193.917,2.875,98.0,94.917,84.0,10.708,6.792,7.375,0.583,20,2.083,9.75,27.0,14.542,0.0,204.625
2011-02-05,202.625,3.087,98.0,82.25,53.0,12.5,8.75,9.5,0.75,1,1.083,14.25,65.0,28.333,8.0,215.125
2011-02-06,214.25,7.5,98.0,90.208,72.0,27.792,27.042,39.333,12.292,8,3.261,23.875,62.0,32.333,0.0,242.042
2011-02-07,208.957,5.792,98.0,96.0,85.0,18.217,16.273,22.682,6.409,24,0.957,11.696,66.0,47.708,14.0,227.174
2011-02-08,195.208,2.125,98.0,86.458,66.0,7.208,5.913,7.478,1.565,7,2.0,5.083,30.0,11.125,-8.0,202.417
2011-02-09,196.208,2.042,98.0,89.083,66.0,7.542,6.261,7.304,1.043,9,1.458,6.417,27.0,5.542,-11.0,203.75
2011-02-10,197.583,2.0,98.0,95.417,84.0,7.833,7.043,8.043,1.0,17,1.042,7.292,24.0,12.833,3.0,205.417
2011-02-11,197.833,2.042,98.0,85.917,63.0,6.458,4.609,4.957,0.348,5,1.083,6.125,38.0,16.042,-1.0,204.292
2011-02-12,197.375,2.083,97.0,84.5,71.0,7.083,4.565,4.913,0.348,2,1.0,10.917,27.0,12.625,-15.0,204.458
2011-02-13,202.333,3.125,98.0,84.5,56.0,11.333,15.045,17.364,2.318,3,2.043,11.5,48.0,16.5,-7.0,213.667
2011-02-14,207.391,4.792,98.0,95.042,87.0,21.565,24.174,33.652,9.478,0,2.292,14.542,60.0,39.958,20.0,228.957
2011-02-15,199.542,3.292,96.0,90.0,72.0,12.958,11.625,12.25,0.625,2,1.75,21.958,59.0,27.667,0.0,212.5
2011-02-16,197.167,2.0,95.0,72.042,43.0,8.708,7.208,8.125,0.917,4,1.375,7.167,60.0,20.458,-13.0,205.875
2011-02-17,196.5,2.167,98.0,95.167,84.0,8.667,6.333,7.042,0.708,27,1.208,5.917,18.0,2.25,-15.0,205.167
2011-02-18,196.708,2.125,98.0,87.792,71.0,8.0,5.208,5.792,0.583,8,1.083,7.625,8.0,-12.667,-33.0,204.708
2011-02-19,199.542,2.609,98.0,82.042,54.0,10.167,8.083,9.208,1.125,3,1.042,7.167,33.0,-0.458,-33.0,209.708
2011-02-20,198.176,2.417,98.0,79.958,52.0,9.882,8.875,10.0,1.125,3,1.174,7.042,68.0,29.333,-3.0,208.059
2011-02-21,198.417,3.167,92.0,70.25,52.0,10.417,13.565,17.0,3.435,0,2.042,13.042,80.0,53.083,30.0,208.833
2011-02-22,198.208,2.917,94.0,78.292,54.0,8.208,8.833,9.542,0.708,0,2.417,20.75,89.0,47.25,17.0,206.417
2011-02-23,204.25,4.292,98.0,95.667,87.0,13.208,14.75,18.833,4.083,19,1.5,19.042,86.0,62.375,43.0,217.458
2011-02-24,199.458,2.958,95.0,77.125,53.0,7.375,7.333,7.667,0.333,0,2.5,30.292,85.0,56.5,36.0,206.833
2011-02-25,201.609,2.682,97.0,90.167,81.0,9.652,9.652,10.087,0.435,4,0.957,12.957,49.0,35.5,12.0,211.261
2011-02-26,197.083,1.958,98.0,93.583,86.0,6.583,5.458,5.458,0.0,8,0.833,10.875,23.0,6.458,-10.0,203.667
2011-02-27,195.958,2.042,97.0,80.625,48.0,5.833,5.125,5.417,0.292,2,1.043,9.167,20.0,-2.667,-27.0,201.792
2011-02-28,196.261,2.042,82.0,59.917,37.0,5.652,5.826,6.261,0.435,0,0.917,5.333,47.0,12.125,-28.0,201.913
2011-03-01,199.833,2.583,97.0,82.417,60.0,10.333,11.333,13.0,1.667,0,1.625,14.792,104.0,54.417,11.0,210.167
2011-03-02,195.583,2.083,98.0,92.375,85.0,7.208,8.25,8.417,0.167,8,1.0,10.292,66.0,52.292,42.0,202.792
2011-03-03,195.5,2.042,98.0,82.083,63.0,6.208,5.2,5.45,0.25,0,1.25,15.0,87.0,55.208,36.0,201.708
2011-03-04,195.542,2.0,97.0,79.083,57.0,5.458,4.435,4.696,0.261,5,1.083,14.042,87.0,50.667,32.0,201.0
2011-03-05,202.167,2.833,98.0,96.333,91.0,9.083,11.0,11.958,0.958,9,1.087,5.75,94.0,69.708,48.0,211.25
2011-03-06,202.348,3.583,98.0,90.083,73.0,12.609,9.958,13.542,3.583,10,0.917,5.542,148.0,101.75,62.0,214.957
2011-03-07,200.792,4.5,91.0,74.083,52.0,10.208,7.5,8.083,0.583,0,2.083,28.125,105.0,82.958,56.0,211.0
2011-03-08,199.25,3.476,92.0,75.417,55.0,9.208,7.458,8.25,0.792,0,1.292,17.087,107.0,70.125,38.0,208.458
2011-03-09,197.318,3.13,91.0,77.875,67.0,6.682,6.917,7.417,0.5,0,1.292,19.583,88.0,65.708,48.0,204.0
2011-03-10,194.625,2.375,97.0,83.917,69.0,4.083,5.167,5.5,0.333,1,0.583,10.083,74.0,53.167,38.0,198.708
2011-03-11,194.667,2.167,96.0,71.167,36.0,2.5,3.348,3.522,0.174,5,1.083,9.792,102.0,46.542,12.0,197.167
2011-03-12,194.273,2.042,97.0,82.792,59.0,3.182,4.792,5.042,0.25,6,1.0,10.857,56.0,28.25,5.0,197.455
2011-03-13,198.87,2.5,97.0,83.583,55.0,7.783,9.75,12.0,2.25,7,0.667,10.231,32.0,14.958,0.0,206.652
2011-03-14,197.542,2.5,92.0,63.75,40.0,7.667,7.375,8.417,1.042,0,1.833,12.958,96.0,51.583,-6.0,205.208
2011-03-15,196.875,2.875,97.0,69.542,44.0,8.625,6.542,6.875,0.333,8,1.5,16.417,74.0,44.875,3.0,205.5
2011-03-16,202.917,2.708,86.0,59.75,31.0,10.542,10.542,11.375,0.833,0,1.208,14.333,112.0,55.083,-16.0,213.458
2011-03-17,203.042,3.167,98.0,92.042,68.0,14.083,12.292,13.417,1.125,18,0.625,12.458,132.0,97.917,72.0,217.125
2011-03-18,193.0,2.625,98.0,97.375,93.0,9.625,6.087,6.217,0.13,16,0.708,10.0,109.0,90.917,68.0,202.625
2011-03-19,195.667,2.125,98.0,75.75,48.0,7.542,4.208,4.667,0.458,6,0.609,8.833,68.0,30.458,8.0,203.208
2011-03-20,198.217,2.125,98.0,73.333,41.0,8.217,5.167,5.542,0.375,3,0.792,8.042,93.0,40.833,11.0,206.435
2011-03-21,199.208,2.417,97.0,62.792,36.0,8.333,6.167,6.833,0.667,0,1.083,11.208,85.0,47.0,9.0,207.542
2011-03-22,195.708,2.125,77.0,53.542,28.0,8.083,5.208,5.375,0.167,0,1.208,17.5,121.0,102.125,81.0,203.792
2011-03-23,201.333,2.833,98.0,92.167,83.0,9.708,8.25,8.583,0.333,27,1.5,23.542,74.0,69.667,63.0,211.042
2011-03-24,195.125,2.167,98.0,91.458,71.0,9.5,6.167,6.583,0.417,9,0.625,4.917,83.0,66.667,42.0,204.625
2011-03-25,197.833,2.083,97.0,87.833,63.0,8.792,5.0,5.478,0.478,14,0.958,7.708,69.0,39.792,14.0,206.625
2011-03-26,201.174,2.25,98.0,80.583,42.0,8.522,5.458,6.042,0.583,13,0.652,10.083,69.0,37.0,5.0,209.696
2011-03-27,197.478,2.417,93.0,59.167,36.0,5.478,4.583,5.0,0.417,0,1.375,17.625,132.0,86.583,29.0,202.957
2011-03-28,194.833,2.917,92.0,68.75,46.0,6.042,5.458,5.625,0.167,3,2.25,31.125,127.0,94.625,34.0,200.875
2011-03-29,201.083,2.458,95.0,63.25,27.0,8.333,8.375,9.125,0.75,0,1.042,22.042,139.0,91.542,17.0,209.417
2011-03-30,191.958,1.958,45.0,31.0,26.0,5.583,4.583,4.625,0.042,0,2.167,21.792,211.0,175.958,118.0,197.542
2011-03-31,191.708,1.958,97.0,79.125,48.0,6.208,5.417,5.583,0.167,40,0.75,9.125,174.0,87.458,32.0,197.917
2011-04-01,196.542,2.542,88.0,47.25,22.0,11.958,11.083,12.208,1.125,0,1.458,11.167,176.0,105.458,15.0,208.5
2011-04-02,196.261,2.333,86.0,67.917,27.0,11.304,7.167,7.542,0.375,0,0.739,16.167,146.0,74.667,21.0,207.565
2011-04-03,195.5,1.792,79.0,56.542,36.0,8.458,3.333,3.458,0.125,0,0.5,8.625,93.0,48.5,13.0,203.958
2011-04-04,195.958,2.0,76.0,47.333,28.0,8.458,4.417,4.625,0.208,0,0.625,6.667,104.0,56.583,6.0,204.417
2011-04-05,198.083,2.083,72.0,51.958,28.0,9.792,6.304,6.435,0.13,0,1.042,16.375,127.0,72.958,11.0,207.875
2011-04-06,197.792,2.417,89.0,57.042,24.0,12.042,9.208,9.833,0.625,0,1.292,13.0,163.0,96.875,26.0,209.833
2011-04-07,196.333,2.125,67.0,40.458,19.0,11.792,8.083,8.167,0.083,0,0.958,10.167,222.0,160.042,71.0,208.125
2011-04-08,190.292,1.792,97.0,70.292,42.0,10.125,5.917,6.0,0.083,10,0.333,12.375,183.0,142.542,99.0,200.417
2011-04-09,193.87,2.917,98.0,96.0,88.0,11.0,8.542,9.042,0.5,14,0.522,9.208,111.0,97.667,72.0,204.87
2011-04-10,200.667,2.958,97.0,64.0,34.0,9.583,6.333,6.583,0.25,0,1.5,24.375,179.0,113.667,51.0,210.25
2011-04-11,196.375,2.609,96.0,78.458,56.0,9.042,7.625,7.958,0.333,11,0.917,20.542,121.0,68.5,30.0,205.417
2011-04-12,195.25,2.167,91.0,51.917,22.0,8.125,6.565,6.565,0.0,0,1.042,27.708,122.0,81.5,25.0,203.375
2011-04-13,192.708,2.208,69.0,36.417,22.0,9.083,6.833,6.833,0.0,0,2.042,21.458,172.0,141.792,105.0,201.792
2011-04-14,195.083,3.167,74.0,48.042,25.0,11.542,9.667,9.833,0.167,0,3.458,33.625,188.0,140.375,80.0,206.625
2011-04-15,194.583,2.708,73.0,46.5,23.0,11.958,8.125,8.5,0.375,0,2.708,27.625,244.0,169.792,80.0,206.542
2011-04-16,192.217,2.375,96.0,68.583,53.0,5.783,4.417,4.417,0.0,2,0.565,29.167,192.0,118.542,54.0,198.0
2011-04-17,196.25,1.875,85.0,63.875,40.0,4.042,3.917,3.917,0.0,0,0.583,13.125,138.0,84.5,31.0,200.292
2011-04-18,194.75,2.208,97.0,69.083,36.0,6.583,7.667,8.042,0.375,15,0.833,16.542,199.0,119.167,56.0,201.333
2011-04-19,194.208,2.167,97.0,84.208,68.0,6.25,6.087,6.565,0.478,7,0.792,10.708,123.0,94.417,74.0,200.458
2011-04-20,196.208,1.875,97.0,82.708,65.0,6.75,5.0,5.292,0.292,6,0.0,2.87,108.0,87.542,56.0,202.958
2011-04-21,200.208,2.25,94.0,61.542,31.0,7.75,7.792,8.292,0.5,0,1.0,12.167,173.0,113.5,41.0,207.958
2011-04-22,198.857,2.25,92.0,66.083,32.0,8.667,7.391,7.913,0.522,1,0.87,18.696,214.0,140.917,90.0,207.524
2011-04-23,194.458,2.208,98.0,91.417,73.0,8.125,7.583,7.958,0.375,28,0.565,6.5,161.0,115.167,75.0,202.583
2011-04-24,194.667,2.292,96.0,65.167,50.0,6.458,4.75,4.833,0.083,0,1.0,20.625,151.0,113.458,51.0,201.125
2011-04-25,197.435,2.333,96.0,66.083,51.0,5.435,6.0,6.208,0.208,5,1.292,19.625,144.0,109.583,75.0,202.87
2011-04-26,196.458,3.087,96.0,67.667,32.0,10.167,15.087,16.304,1.217,7,1.042,22.292,195.0,133.292,112.0,206.625
2011-04-27,191.958,2.167,97.0,65.375,31.0,6.083,5.042,5.917,0.875,38,1.125,30.875,273.0,191.583,126.0,198.042
2011-04-28,192.13,2.25,98.0,86.875,70.0,5.348,6.083,7.042,0.958,13,0.833,11.917,137.0,106.875,68.0,197.478
2011-04-29,198.542,2.333,95.0,63.5,41.0,6.042,6.25,7.125,0.875,0,0.625,10.458,161.0,117.667,57.0,204.583
2011-04-30,196.5,2.958,85.0,56.333,29.0,10.167,9.708,11.375,1.667,6,1.696,27.833,236.0,175.5,101.0,206.667
2011-05-01,188.542,1.625,89.0,65.292,45.0,4.083,2.458,3.292,0.833,6,0.75,23.792,239.0,193.417,140.0,192.625
2011-05-02,197.087,2.708,88.0,67.667,51.0,8.391,5.167,6.083,0.917,0,0.708,62.792,176.0,140.875,100.0,205.478
2011-05-03,199.792,2.958,91.0,73.125,42.0,10.417,7.261,7.522,0.261,0,0.583,101.875,183.0,134.917,86.0,210.208
2011-05-04,194.208,2.125,84.0,71.417,50.0,8.25,4.167,4.208,0.042,0,0.625,42.833,178.0,130.0,105.0,202.458
2011-05-05,192.333,2.0,89.0,73.333,48.0,6.5,3.583,3.583,0.0,0,0.5,14.583,176.0,130.083,98.0,198.833
2011-05-06,197.083,2.625,93.0,65.667,38.0,11.292,7.917,8.125,0.208,0,1.125,26.708,235.0,163.833,80.0,208.375
2011-05-07,193.708,1.75,95.0,61.75,38.0,10.417,6.792,7.083,0.292,5,1.435,19.667,252.0,198.958,141.0,204.125
2011-05-08,190.917,2.167,92.0,79.25,44.0,7.5,3.917,4.0,0.083,1,1.083,18.083,221.0,172.583,109.0,198.417
2011-05-09,194.522,2.667,87.0,49.875,28.0,12.652,8.583,8.917,0.333,0,1.625,21.0,270.0,202.833,98.0,207.174
2011-05-10,186.583,2.652,98.0,87.625,54.0,11.792,9.261,10.174,0.913,56,1.0,15.333,270.0,185.583,150.0,198.375
2011-05-11,190.917,2.458,98.0,96.0,93.0,10.375,7.917,8.125,0.208,42,0.435,13.4,156.0,143.333,131.0,201.292
2011-05-12,192.708,3.042,98.0,89.667,65.0,15.792,12.35,13.45,1.1,13,0.917,19.273,226.0,173.792,132.0,208.5
2011-05-13,189.333,2.625,98.0,66.208,40.0,9.583,4.783,4.826,0.043,4,1.167,63.5,193.0,167.667,145.0,198.917
2011-05-14,190.208,2.583,60.0,51.625,38.0,9.125,4.913,5.739,0.826,0,1.478,33.625,198.0,176.417,159.0,199.333
2011-05-15,195.25,2.792,63.0,40.792,27.0,9.917,5.174,5.174,0.0,0,1.542,25.917,237.0,186.375,114.0,205.167
2011-05-16,193.304,3.208,89.0,53.083,27.0,12.652,7.043,7.261,0.217,0,2.875,43.833,259.0,195.708,149.0,205.957
2011-05-17,195.917,3.25,95.0,69.0,36.0,12.25,7.0,7.087,0.087,0,1.75,40.417,213.0,169.625,123.0,208.167
2011-05-18,196.083,2.875,89.0,54.667,21.0,11.083,6.435,6.565,0.13,0,1.292,26.0,243.0,176.083,107.0,207.167
2011-05-19,195.25,2.958,68.0,44.958,25.0,13.167,8.261,8.435,0.174,0,1.792,24.292,271.0,205.167,137.0,208.417
2011-05-20,196.625,2.875,72.0,53.708,36.0,14.792,8.739,9.739,1.0,0,2.375,32.833,264.0,213.417,150.0,211.417
2011-05-21,190.333,2.375,88.0,63.667,47.0,13.208,7.739,8.435,0.696,0,1.565,27.333,289.0,228.167,173.0,203.542
2011-05-22,189.125,2.0,97.0,87.542,62.0,9.5,3.435,3.435,0.0,35,0.083,14.958,192.0,156.0,122.0,198.625
2011-05-23,192.609,2.083,96.0,84.708,69.0,7.913,6.739,7.13,0.391,9,0.417,10.375,185.0,147.458,132.0,200.522
2011-05-24,193.75,2.0,97.0,78.5,57.0,9.167,6.87,7.0,0.13,4,0.667,11.708,215.0,170.292,132.0,202.917
2011-05-25,190.571,2.0,95.0,69.625,45.0,9.238,6.304,6.652,0.348,0,0.667,9.957,225.0,184.042,138.0,199.81
2011-05-26,184.792,2.5,97.0,76.042,52.0,10.917,8.913,9.435,0.522,12,0.833,13.208,228.0,177.292,138.0,195.708
2011-05-27,186.083,2.417,97.0,85.167,66.0,10.875,8.208,8.75,0.542,4,0.458,8.458,212.0,181.542,153.0,196.958
2011-05-28,182.292,2.5,97.0,90.25,77.0,10.583,9.0,9.833,0.833,4,0.783,5.458,207.0,182.042,162.0,192.875
2011-05-29,179.875,1.708,98.0,96.25,93.0,7.875,3.583,4.167,0.583,72,0.125,,179.0,172.583,167.0,187.75
2011-05-30,175.833,1.708,98.0,92.125,81.0,7.333,4.5,5.042,0.542,32,0.208,8.5,178.0,159.792,144.0,183.167
2011-05-31,181.417,1.875,97.0,82.542,65.0,8.125,5.625,6.5,0.875,0,0.625,8.125,203.0,160.292,126.0,189.542
2011-06-01,186.478,2.25,97.0,92.667,81.0,10.652,9.125,10.458,1.333,23,0.208,9.083,194.0,165.167,147.0,197.13
2011-06-02,192.857,2.083,97.0,83.292,60.0,10.048,7.826,8.783,0.957,7,0.5,8.792,230.0,181.208,150.0,202.905
2011-06-03,199.043,2.292,96.0,78.708,57.0,11.913,7.583,8.167,0.583,0,0.792,19.083,241.0,193.125,147.0,210.957
2011-06-04,195.917,2.375,84.0,66.5,31.0,9.25,5.083,5.167,0.083,0,1.13,33.208,288.0,219.5,163.0,205.167
2011-06-05,193.417,2.0,93.0,71.583,50.0,8.25,3.5,3.5,0.0,2,1.25,30.25,258.0,218.0,186.0,201.667
2011-06-06,194.708,2.667,93.0,69.5,47.0,9.292,6.125,6.333,0.208,0,1.435,29.522,240.0,203.208,173.0,204.0
2011-06-07,201.25,2.708,78.0,59.708,37.0,11.958,7.083,7.292,0.208,0,1.25,23.458,284.0,225.375,171.0,213.208
2011-06-08,199.208,2.783,87.0,66.167,44.0,12.833,7.125,7.208,0.083,0,1.667,26.792,270.0,220.458,171.0,212.042
2011-06-09,197.458,2.458,86.0,66.833,42.0,12.0,7.348,7.826,0.478,0,1.292,21.042,297.0,235.958,187.0,209.458
2011-06-10,200.826,2.75,91.0,77.25,61.0,15.13,8.417,9.042,0.625,0,1.792,34.875,270.0,230.708,191.0,215.957
2011-06-11,198.417,2.708,96.0,86.792,68.0,10.25,4.833,5.042,0.208,10,0.565,28.208,249.0,205.0,173.0,208.667
2011-06-12,200.875,2.375,95.0,83.0,58.0,9.583,4.792,4.792,0.0,0,0.458,21.0,238.0,199.708,171.0,210.458
2011-06-13,197.25,2.0,96.0,78.417,55.0,9.458,3.917,4.292,0.375,1,0.583,15.5,250.0,210.708,182.0,206.708
2011-06-14,195.167,2.042,95.0,80.375,59.0,8.75,3.875,4.417,0.542,3,0.625,13.708,224.0,194.25,156.0,203.917
2011-06-15,199.625,1.958,91.0,75.25,55.0,8.5,4.917,5.625,0.708,0,0.625,9.708,230.0,193.708,147.0,208.125
2011-06-16,202.524,2.087,92.0,74.0,51.0,11.19,6.273,7.136,0.864,0,0.739,15.522,256.0,209.25,161.0,213.714
2011-06-17,198.826,2.0,92.0,73.25,54.0,14.0,5.708,6.625,0.917,0,0.583,15.292,252.0,217.708,183.0,212.826
2011-06-18,207.833,2.208,92.0,85.083,76.0,12.833,6.75,7.792,1.042,2,0.565,21.542,233.0,206.833,183.0,220.667
2011-06-19,199.667,2.0,91.0,74.0,48.0,10.208,5.125,5.875,0.75,0,1.0,20.167,275.0,223.958,187.0,209.875
2011-06-20,203.583,2.375,90.0,76.458,49.0,13.167,6.375,7.25,0.875,0,0.5,18.292,294.0,241.833,199.0,216.75
2011-06-21,194.042,1.875,89.0,72.208,49.0,10.667,4.833,5.792,0.958,0,0.875,11.917,303.0,254.25,218.0,204.708
2011-06-22,193.792,1.652,95.0,72.75,51.0,11.833,5.167,6.125,0.958,11,1.0,21.0,317.0,268.458,219.0,205.625
2011-06-23,184.25,1.042,95.0,69.792,57.0,9.25,3.435,4.0,0.565,9,0.875,16.833,315.0,282.917,242.0,193.5
2011-06-24,186.87,1.0,97.0,69.417,53.0,10.087,3.583,4.25,0.667,17,1.208,20.417,315.0,283.042,237.0,196.957
2011-06-25,193.625,1.458,97.0,89.125,72.0,10.792,3.958,4.625,0.667,40,0.261,10.167,266.0,233.625,200.0,204.417
2011-06-26,198.417,1.333,96.0,87.958,75.0,11.042,3.667,4.083,0.417,2,0.0,11.5,252.0,219.708,201.0,209.458
2011-06-27,198.458,1.667,94.0,84.125,50.0,14.875,5.292,7.417,2.125,5,0.25,13.25,324.0,256.583,226.0,213.333
2011-06-28,188.5,1.042,97.0,73.0,49.0,11.333,3.542,4.458,0.917,17,0.542,15.708,332.0,280.917,239.0,199.833
2011-06-29,188.667,1.125,87.0,69.833,54.0,11.125,3.292,4.25,0.958,0,0.667,15.542,316.0,282.125,249.0,199.792
2011-06-30,195.75,1.042,94.0,76.208,55.0,11.375,4.435,5.739,1.304,8,1.0,15.542,307.0,265.792,234.0,207.125
2011-07-01,193.0,1.0,92.0,79.875,68.0,9.773,3.875,4.958,1.083,0,0.542,13.708,284.0,258.792,238.0,202.773
2011-07-02,194.625,1.208,94.0,82.083,67.0,9.292,4.625,5.208,0.583,0,0.609,17.458,284.0,251.833,234.0,203.917
2011-07-03,204.25,1.958,93.0,75.417,55.0,11.208,4.375,4.708,0.333,0,0.583,25.833,326.0,274.667,232.0,215.458
2011-07-04,190.083,1.625,97.0,81.25,58.0,9.417,4.708,5.0,0.292,41,0.667,20.739,309.0,262.875,225.0,199.5
2011-07-05,203.0,2.667,97.0,85.792,71.0,10.042,5.792,6.125,0.333,0,1.167,26.958,270.0,242.0,213.0,213.042
2011-07-06,208.913,2.591,94.0,70.792,43.0,11.174,5.864,6.0,0.136,0,1.087,26.0,309.0,254.5,189.0,220.087
2011-07-07,199.583,2.208,97.0,86.167,72.0,11.25,5.565,6.261,0.696,21,0.583,14.583,272.0,250.708,239.0,210.833
2011-07-08,188.435,1.333,79.0,62.417,46.0,8.957,4.333,5.083,0.75,1,1.042,11.875,350.0,307.5,268.0,197.391
2011-07-09,192.167,1.375,81.0,64.75,48.0,9.958,4.458,5.083,0.625,0,0.739,15.75,344.0,300.25,256.0,202.125
2011-07-10,187.625,1.375,85.0,68.333,50.0,8.667,3.708,3.75,0.042,0,0.917,14.458,334.0,293.0,258.0,196.292
2011-07-11,194.125,2.0,87.0,72.542,55.0,11.208,5.833,6.083,0.25,2,0.917,24.5,323.0,287.667,255.0,205.333
2011-07-12,196.25,1.667,87.0,69.708,48.0,10.167,5.875,6.458,0.583,0,1.0,16.875,324.0,282.792,242.0,206.417
2011-07-13,195.708,1.875,91.0,68.583,47.0,11.333,5.958,6.125,0.167,0,0.875,18.5,326.0,289.667,244.0,207.042
2011-07-14,191.417,1.958,86.0,66.875,49.0,10.75,6.13,6.217,0.087,0,1.167,20.833,328.0,288.125,251.0,202.167
2011-07-15,197.0,2.0,88.0,67.458,49.0,13.174,6.417,6.417,0.0,0,1.458,21.458,324.0,285.917,236.0,210.174
2011-07-16,196.542,2.0,90.0,66.458,47.0,13.292,5.333,5.333,0.0,0,1.043,27.5,336.0,291.417,238.0,209.833
2011-07-17,198.458,2.083,88.0,66.458,46.0,13.292,5.333,5.333,0.0,0,0.917,29.792,331.0,294.042,249.0,211.75
2011-07-18,204.071,2.0,85.0,74.75,62.0,13.143,5.0,5.0,0.0,0,0.708,28.458,320.0,289.625,256.0,217.214
2011-07-19,,1.208,95.0,76.208,53.0,,4.875,5.583,0.708,19,0.0,9.846,300.0,264.5,232.0,
