date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2013-01-01,,,,,,12.5,,
2013-01-02,,,,,,5.666666666666667,,
2013-01-03,,,,,,6.916666666666667,,
2013-01-04,,,,,,11.291666666666666,,
2013-01-05,,,,,,2.25,,
2013-01-06,,,,,,4.5,,
2013-01-07,,,,,,4.166666666666667,,
2013-01-08,,,,,,15.125,,
2013-01-09,,,,,,4.375,,
2013-01-10,,,,,,1.4166666666666667,,
2013-01-11,,,,,,4.541666666666667,,
2013-01-12,,,,,,8.041666666666666,,
2013-01-13,,,,,,4.833333333333333,,
2013-01-14,,,,,,5.583333333333333,,
2013-01-15,,,,,,4.153846153846154,,
2013-01-16,,,,,,13.857142857142858,,
2013-01-17,,,,,,11.916666666666666,,
2013-01-18,,,,,,6.541666666666667,,
2013-01-19,,,,,,6.5,,
2013-01-20,,,,,,7.521739130434782,,
2013-01-21,,,,,,22.416666666666668,,
2013-01-22,,,,,,10.333333333333334,,
2013-01-23,,,,,,10.291666666666666,,
2013-01-24,,,,,,11.041666666666666,,
2013-01-25,,,,,,9.25,,
2013-01-26,,,,,,12.875,,
2013-01-27,,,,,,7.333333333333333,,
2013-01-28,,,,,,9.583333333333334,,
2013-01-29,,,,,,6.666666666666667,,
2013-01-30,,,,,,9.875,,
2013-01-31,,,,,,12.708333333333334,,
2013-02-01,,,,,,11.291666666666666,,
2013-02-02,,,,,,17.75,,
2013-02-03,,,,,,14.708333333333334,,
2013-02-04,,,,,,4.208333333333333,,
2013-02-05,,,,,,5.958333333333333,,
2013-02-06,,,,,,6.541666666666667,,
2013-02-07,,,,,,5.208333333333333,,
2013-02-08,,,,,,4.666666666666667,,
2013-02-09,,,,,,3.375,,
2013-02-10,,,,,,8.5,,
2013-02-11,,,,,,5.541666666666667,,
2013-02-12,,,,,,4.916666666666667,,
2013-02-13,,,,,,5.666666666666667,,
2013-02-14,,,,,,6.291666666666667,,
2013-02-15,,,,,,1.0,,
2013-02-16,,,,,,19.416666666666668,,
2013-02-17,,,,,,20.791666666666668,,
2013-02-18,,,,,,11.416666666666666,,
2013-02-19,,,,,,11.416666666666666,,
2013-02-20,,,,,,10.0,,
2013-02-21,,,,,,9.583333333333334,,
2013-02-22,,,,,,6.583333333333333,,
2013-02-23,,,,,,8.5,,
2013-02-24,,,,,,15.666666666666666,,
2013-02-25,,,,,,38.291666666666664,,
2013-02-26,,,,,,77.30434782608695,,
2013-02-27,,,,,,37.0,,
2013-02-28,,,,,,19.5,,
2013-03-01,,,,,,12.291666666666666,,
2013-03-02,,,,,,7.625,,
2013-03-03,,,,,,9.666666666666666,,
2013-03-04,,,,,,10.916666666666666,,
2013-03-05,,,,,,7.583333333333333,,
2013-03-06,,,,,,11.291666666666666,,
2013-03-07,,,,,,11.125,,
2013-03-08,,,,,,7.666666666666667,,
2013-03-09,,,,,,11.458333333333334,,
2013-03-10,,,,,,7.541666666666667,,
2013-03-11,,,,,,8.416666666666666,,
2013-03-12,,,,,,19.833333333333332,,
2013-03-13,,,,,,5.916666666666667,,
2013-03-14,,,,,,7.25,,
2013-03-15,,,,,,13.166666666666666,,
2013-03-16,,,,,,29.25,,
2013-03-17,,,,,,27.958333333333332,,
2013-03-18,,,,,,26.708333333333332,,
2013-03-19,,,,,,11.541666666666666,,
2013-03-20,,,,,,5.833333333333333,,
2013-03-21,,,,,,5.125,,
2013-03-22,,,,,,6.75,,
2013-03-23,,,,,,11.375,,
2013-03-24,,,,,,26.458333333333332,,
2013-03-25,,,,,,25.5,,
2013-03-26,,,,,,19.5,,
2013-03-27,,,,,,23.772727272727273,,
2013-03-28,,,,,,23.166666666666668,,
2013-03-29,,,,,,19.333333333333332,,
2013-03-30,,,,,,13.208333333333334,,
2013-03-31,,,,,,15.125,,
2013-07-01,,,,,,14.166666666666666,,
2013-07-02,,,,,,13.791666666666666,,
2013-07-03,,,,,,10.708333333333334,,
2013-07-04,,,,,,9.916666666666666,,
2013-07-05,,,,,,10.458333333333334,,
2013-07-06,,,,,,9.958333333333334,,
2013-07-07,,,,,,7.0,,
2013-07-08,,,,,,11.041666666666666,,
2013-07-09,,,,,,10.083333333333334,,
2013-07-10,,,,,,8.125,,
2013-07-11,,,,,,9.708333333333334,,
2013-07-12,,,,,,19.291666666666668,,
2013-07-13,,,,,,20.375,,
2013-07-14,,,,,,12.291666666666666,,
2013-07-15,,,,,,5.75,,
2013-07-16,,,,,,8.625,,
2013-07-17,,,,,,11.583333333333334,,
2013-07-18,,,,,,8.166666666666666,,
2013-07-19,,,,,,6.166666666666667,,
2013-07-20,,,,,,5.583333333333333,,
2013-07-21,,,,,,9.083333333333334,,
2013-07-22,,,,,,14.833333333333334,,
2013-07-23,,,,,,15.0,,
2013-07-24,,,,,,8.695652173913043,,
2013-07-25,,,,,,22.666666666666668,,
2013-07-26,,,,,,35.166666666666664,,
2013-07-27,,,,,,28.75,,
2013-07-28,,,,,,18.458333333333332,,
2013-07-29,,,,,,17.583333333333332,,
2013-07-30,,,,,,23.166666666666668,,
2013-07-31,,,,,,20.916666666666668,,
2013-08-01,,,,,,20.833333333333332,,
2013-08-02,,,,,,6.75,,
2013-08-03,,,,,,6.25,,
2013-08-04,,,,,,10.458333333333334,,
2013-08-05,,,,,,14.125,,
2013-08-06,,,,,,16.958333333333332,,
2013-08-07,,,,,,24.208333333333332,,
2013-08-08,,,,,,26.583333333333332,,
