date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,5.083,19.5,37.667,18.167,,10.917
2011-01-02,4.042,12.792,25.958,13.167,,7.375
2011-01-03,3.75,15.0,25.458,10.458,,8.042
2011-01-04,4.458,16.875,40.792,23.917,,10.75
2011-01-05,4.208,23.333,53.75,30.417,,10.833
2011-01-06,5.375,32.083,91.25,59.167,,11.333
2011-01-07,4.208,22.0,48.542,26.542,,9.833
2011-01-08,4.417,19.833,38.125,18.292,,9.833
2011-01-09,3.958,18.957,47.043,28.087,,10.583
2011-01-10,6.792,35.333,117.0,81.667,,19.625
2011-01-11,3.708,16.458,32.875,16.417,,12.25
2011-01-12,4.667,25.917,82.208,56.292,,9.25
2011-01-13,4.583,24.708,73.792,49.083,,11.625
2011-01-14,4.435,15.625,40.792,25.167,,10.917
2011-01-15,4.0,13.917,31.333,17.417,,11.0
2011-01-16,3.375,13.917,20.583,6.667,,12.5
2011-01-17,3.375,17.208,24.292,7.083,,10.5
2011-01-18,5.625,34.167,85.083,50.917,,12.667
2011-01-19,3.042,16.5,21.667,5.167,,9.583
2011-01-20,3.458,19.125,27.792,8.667,,14.458
2011-01-21,3.708,19.75,35.75,16.0,,10.417
2011-01-22,4.167,19.458,44.833,25.375,,7.458
2011-01-23,2.917,9.435,14.217,4.783,,7.75
2011-01-24,3.333,15.125,37.333,22.208,,10.75
2011-01-25,3.917,20.833,61.75,40.917,,9.708
2011-01-26,3.958,19.583,53.0,33.417,,10.125
2011-01-27,4.708,24.348,62.652,38.304,,13.818
2011-01-28,3.217,11.826,17.261,5.435,,10.75
2011-01-29,2.958,9.545,14.0,4.455,,9.542
2011-01-30,3.917,20.826,54.043,33.217,,9.0
2011-01-31,4.5,31.043,86.043,55.0,,11.292
2011-02-01,3.708,16.435,45.391,28.957,,14.333
2011-02-02,3.625,16.739,47.696,30.957,,11.25
2011-02-03,4.458,27.478,85.913,58.435,,9.0
2011-02-04,4.0,17.917,49.833,31.917,,14.667
2011-02-05,5.792,25.792,49.708,23.917,,16.292
2011-02-06,11.125,48.375,117.542,69.167,,32.083
2011-02-07,8.292,46.083,168.5,122.417,,19.833
2011-02-08,3.25,19.25,58.542,39.292,,9.417
2011-02-09,3.917,23.167,71.125,47.958,,9.292
2011-02-10,4.208,27.043,81.0,53.957,,9.615
2011-02-11,3.435,13.667,28.0,14.333,,11.143
2011-02-12,3.5,13.167,20.833,7.667,,14.208
2011-02-13,4.958,31.042,66.417,35.375,,16.458
2011-02-14,7.261,39.773,127.318,87.545,,21.13
2011-02-15,4.417,24.5,52.333,27.833,,22.542
2011-02-16,3.458,20.739,48.087,27.348,,9.75
2011-02-17,3.75,20.957,47.565,26.609,,10.833
2011-02-18,3.292,17.917,40.167,22.25,,12.208
2011-02-19,4.417,22.5,48.542,26.042,,11.75
2011-02-20,5.292,37.167,106.333,69.167,,12.792
2011-02-21,4.708,32.958,87.792,54.833,,18.917
2011-02-22,3.875,16.875,21.458,4.583,,25.0
2011-02-23,6.652,36.542,91.083,54.542,,25.25
2011-02-24,4.208,17.783,25.913,8.13,,31.292
2011-02-25,4.083,17.25,22.292,5.042,,15.0
2011-02-26,3.391,13.583,18.167,4.583,,13.792
2011-02-27,3.042,11.208,16.875,5.667,,12.417
2011-02-28,3.042,12.042,15.208,3.167,,10.042
2011-03-01,4.417,23.913,39.13,15.217,,19.708
2011-03-02,3.125,15.13,18.696,3.565,,14.0
2011-03-03,3.292,10.542,13.5,2.958,,19.125
2011-03-04,2.75,6.792,8.458,1.667,,12.75
2011-03-05,4.292,20.435,30.0,9.565,,10.043
2011-03-06,5.208,24.583,82.75,58.167,,9.958
2011-03-07,6.458,33.125,79.542,46.417,,28.208
2011-03-08,4.25,14.958,19.458,4.5,,17.083
2011-03-09,3.955,11.8,14.5,2.7,,17.273
2011-03-10,4.0,17.0,33.217,16.217,,12.167
2011-03-11,3.391,15.083,34.125,19.042,,12.667
2011-03-12,3.5,19.417,50.083,30.667,,13.875
2011-03-13,4.625,35.458,91.375,55.917,,14.333
2011-03-14,4.667,34.042,83.667,49.625,,17.583
2011-03-15,4.625,31.083,75.042,43.958,,16.083
2011-03-16,4.667,28.458,58.542,30.083,,16.167
2011-03-17,5.833,33.304,65.348,32.043,,17.917
2011-03-18,4.375,22.75,44.042,21.292,,11.333
2011-03-19,3.708,21.542,49.458,27.917,,11.478
2011-03-20,3.75,24.167,55.458,31.292,,11.958
2011-03-21,4.792,36.0,96.417,60.417,,14.583
2011-03-22,4.625,35.0,90.042,55.042,,17.25
2011-03-23,4.042,19.667,27.458,7.792,,26.583
2011-03-24,4.292,27.0,65.696,38.696,,8.0
2011-03-25,3.609,17.833,39.833,22.0,,10.833
2011-03-26,4.375,28.083,68.0,39.917,,13.25
2011-03-27,4.833,36.917,88.542,51.625,,18.708
2011-03-28,4.833,33.375,69.708,36.333,,32.417
2011-03-29,5.0,35.75,83.833,48.083,,21.833
2011-03-30,4.25,36.5,78.042,41.542,,21.417
2011-03-31,4.292,26.0,62.913,36.913,,12.792
2011-04-01,5.333,35.375,86.75,51.375,,14.5
2011-04-02,3.833,22.0,35.391,13.391,,18.833
2011-04-03,3.417,13.333,20.708,7.375,,9.583
2011-04-04,3.625,17.0,22.625,5.625,,12.261
2011-04-05,3.833,21.75,32.958,11.208,,17.875
2011-04-06,5.333,38.083,81.125,43.042,,19.583
2011-04-07,4.833,42.0,101.792,59.792,,15.042
2011-04-08,3.542,22.875,48.5,25.625,,19.917
2011-04-09,6.125,30.652,79.261,48.609,,12.667
2011-04-10,5.833,26.833,50.833,24.0,,25.708
2011-04-11,4.625,23.042,37.542,14.5,,23.708
2011-04-12,4.667,29.542,61.958,32.417,,27.917
2011-04-13,4.652,33.0,73.333,40.333,,23.125
2011-04-14,5.833,45.875,93.5,47.625,,35.75
2011-04-15,4.708,33.75,74.583,40.833,,27.125
2011-04-16,4.417,25.304,55.913,30.609,,30.375
2011-04-17,2.417,6.0,7.125,1.125,,13.875
2011-04-18,3.167,15.625,23.792,8.167,,19.708
2011-04-19,4.542,32.917,86.292,53.375,,13.917
2011-04-20,4.708,32.292,89.333,57.042,,7.708
2011-04-21,4.625,29.696,69.87,40.174,,11.267
2011-04-22,4.583,29.208,64.708,35.5,,24.923
2011-04-23,5.292,34.13,73.522,39.391,,12.042
2011-04-24,4.708,23.125,45.375,22.25,,18.625
2011-04-25,5.167,38.136,87.091,48.955,,22.652
2011-04-26,6.125,46.652,109.696,63.043,,27.417
2011-04-27,4.261,32.087,66.565,34.478,,33.458
2011-04-28,4.833,36.522,84.609,48.087,,17.5
2011-04-29,4.708,27.652,67.043,39.391,,14.458
2011-04-30,5.042,28.478,57.652,29.174,,25.75
2011-05-01,3.292,12.435,23.565,11.13,,25.042
2011-05-02,5.458,31.174,68.435,37.261,,62.083
2011-05-03,6.042,24.348,51.174,26.826,,101.542
2011-05-04,4.375,17.696,32.0,14.304,,40.083
2011-05-05,2.917,8.826,12.783,3.957,,16.417
2011-05-06,4.087,22.095,35.571,13.476,,25.522
2011-05-07,4.333,27.478,54.174,26.696,,22.792
2011-05-08,3.792,16.87,31.783,14.913,,21.667
2011-05-09,5.458,41.696,94.174,52.478,,25.174
2011-05-10,3.958,19.875,51.125,31.25,,21.375
2011-05-11,3.167,14.13,16.652,2.522,,14.083
2011-05-12,4.087,18.542,33.167,14.625,,18.958
2011-05-13,3.917,18.708,38.792,20.083,,58.75
2011-05-14,3.833,17.625,31.125,13.5,,32.833
2011-05-15,4.875,29.083,48.917,19.833,,27.75
2011-05-16,4.958,42.833,78.875,36.042,,47.292
2011-05-17,4.875,33.667,64.292,30.625,,46.167
2011-05-18,4.667,36.043,72.348,36.304,,30.292
2011-05-19,5.417,45.042,83.833,38.792,,27.292
2011-05-20,5.042,39.542,73.75,34.208,,35.417
2011-05-21,4.792,33.708,69.5,35.792,,33.5
2011-05-22,2.708,9.875,14.792,4.917,,17.375
2011-05-23,2.875,12.75,15.375,2.625,,13.292
2011-05-24,4.583,34.875,88.375,53.5,,17.458
2011-05-25,3.583,25.696,59.0,33.304,,18.5
2011-05-26,3.87,26.5,53.0,26.5,,26.708
2011-05-27,3.625,22.208,31.583,9.375,,21.542
2011-05-28,3.833,20.875,31.417,10.542,,26.708
2011-05-29,2.25,6.083,7.042,0.958,,8.125
2011-05-30,3.167,23.458,43.125,19.667,,16.458
2011-05-31,3.625,23.917,62.208,38.292,,17.0
2011-06-01,4.417,29.391,87.174,57.783,,16.833
2011-06-02,4.917,33.875,80.292,46.417,,15.042
2011-06-03,4.333,29.625,57.083,27.458,,25.958
2011-06-04,4.5,27.75,58.5,30.75,,38.792
2011-06-05,4.333,23.417,44.958,21.542,,34.292
2011-06-06,4.625,32.167,63.917,31.75,,39.042
2011-06-07,4.75,33.125,59.375,26.25,,26.792
2011-06-08,4.208,35.304,61.957,26.652,,31.708
2011-06-09,5.13,37.696,77.826,40.13,,28.0
2011-06-10,5.458,40.417,90.583,50.167,,49.923
2011-06-11,4.917,22.917,40.458,17.542,,38.625
2011-06-12,5.0,23.833,42.917,19.083,,24.667
2011-06-13,4.667,32.25,75.75,43.5,,23.292
2011-06-14,4.125,31.25,66.375,35.125,,18.333
2011-06-15,3.333,20.174,46.826,26.652,,13.208
2011-06-16,3.208,18.583,30.958,12.375,,18.25
2011-06-17,3.958,23.958,51.792,27.833,,18.542
2011-06-18,3.417,14.75,21.417,6.667,,26.833
2011-06-19,3.542,13.958,21.667,7.708,,22.958
2011-06-20,4.375,26.542,57.667,31.125,,27.167
2011-06-21,4.208,26.542,71.375,44.833,,18.958
2011-06-22,4.5,30.174,79.043,48.87,,28.042
2011-06-23,3.625,17.917,60.917,43.0,,26.333
2011-06-24,3.696,14.042,49.083,35.042,,29.125
2011-06-25,3.833,13.833,39.917,26.083,,19.708
2011-06-26,2.542,6.167,8.667,2.5,,15.583
2011-06-27,5.458,20.042,63.042,43.0,,24.417
2011-06-28,4.417,19.917,72.375,52.458,,28.375
2011-06-29,4.708,21.957,81.739,59.783,,23.333
2011-06-30,4.417,19.625,73.667,54.042,,29.25
2011-07-01,4.5,20.292,80.917,60.625,,26.25
2011-07-02,3.875,16.333,35.958,19.625,,28.875
2011-07-03,5.292,19.167,41.917,22.75,,39.667
2011-07-04,4.25,21.5,53.833,32.333,,38.667
2011-07-05,5.333,27.375,58.75,31.375,,46.458
2011-07-06,4.208,19.636,29.045,9.409,,30.955
2011-07-07,5.458,24.478,76.652,52.174,,28.625
2011-07-08,4.261,21.217,68.913,47.696,,22.375
2011-07-09,4.042,18.087,43.957,25.87,,19.833
2011-07-10,3.25,13.261,25.565,12.304,,22.75
2011-07-11,3.917,22.739,49.957,27.217,,32.667
2011-07-12,4.333,25.542,66.875,41.333,,21.0
2011-07-13,3.958,25.625,63.542,37.917,,24.708
2011-07-14,4.292,29.783,67.913,38.13,,27.833
2011-07-15,4.292,28.583,58.583,30.0,,28.667
2011-07-16,4.083,23.042,38.0,14.958,,32.833
2011-07-17,3.792,14.417,21.833,7.417,,33.542
2011-07-18,2.917,10.375,14.833,4.458,,36.25
2011-07-19,2.292,9.708,19.083,9.375,,13.375
2011-07-20,2.667,13.125,26.458,13.333,,20.652
2011-07-21,3.292,17.783,50.043,32.261,,30.25
2011-07-22,4.435,24.292,78.667,54.375,,25.292
2011-07-23,3.875,19.5,56.167,36.667,,21.0
2011-07-24,3.792,13.625,32.792,19.167,,20.625
2011-07-25,3.5,19.0,35.167,16.167,,27.958
2011-07-26,4.13,21.0,56.409,35.409,,25.636
2011-07-27,4.083,22.875,58.042,35.167,,24.417
2011-07-28,4.667,20.174,84.261,64.087,,22.625
2011-07-29,3.625,14.958,62.833,47.875,,30.875
2011-07-30,4.667,20.625,59.292,38.667,,34.833
2011-07-31,4.417,14.75,37.375,22.625,,18.833
2011-08-01,3.25,14.958,29.625,14.667,,21.417
2011-08-02,4.542,23.667,53.792,30.125,,29.375
2011-08-03,3.417,17.042,34.625,17.583,,21.167
2011-08-04,3.739,22.0,46.174,24.174,,34.917
2011-08-05,4.864,26.167,60.083,33.917,,30.5
2011-08-06,4.208,18.083,50.0,31.917,,23.625
2011-08-07,3.292,12.042,21.292,9.25,,24.083
2011-08-08,4.174,22.708,48.208,25.5,,28.5
2011-08-09,4.458,25.208,61.583,36.375,,27.958
