date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2015-02-14,208.391,6.583,11.13,9.545,18.864,9.318,219.522
2015-02-15,209.5,5.542,0.083,4.625,6.792,2.167,209.583
2015-02-16,211.0,6.375,0.333,8.458,11.792,3.333,211.333
2015-02-17,211.619,4.35,2.143,8.417,11.833,3.417,213.762
2015-02-18,210.75,2.375,5.875,14.583,20.125,5.542,216.625
2015-02-19,209.292,2.375,5.583,13.125,16.625,3.5,214.875
2015-02-20,209.958,2.958,4.417,12.958,17.417,4.458,214.375
2015-02-21,207.292,1.875,1.5,2.583,3.167,0.583,208.792
2015-02-22,212.0,1.5,4.609,14.091,18.136,4.045,216.609
2015-02-23,211.5,1.583,9.292,18.625,22.25,3.625,220.792
2015-02-24,209.167,1.0,4.917,10.417,14.25,3.833,214.083
2015-02-25,206.826,1.292,4.957,13.042,16.958,3.917,211.783
2015-02-26,208.227,2.818,6.0,15.083,19.208,4.125,214.227
2015-02-27,210.375,3.375,6.25,9.792,11.75,1.958,216.625
2015-02-28,211.083,2.708,5.0,11.042,12.667,1.625,216.083
2015-03-01,205.045,2.522,3.955,5.917,7.667,1.75,209.0
2015-03-02,207.417,3.75,5.25,13.542,17.75,4.208,212.667
2015-03-03,211.042,4.833,9.875,21.417,28.583,7.167,220.917
2015-03-04,210.792,4.458,6.667,18.292,24.583,6.292,217.458
2015-03-05,212.625,4.417,6.875,18.458,24.792,6.333,219.5
2015-03-06,210.958,3.375,13.25,23.875,31.292,7.417,224.208
2015-03-07,207.083,1.5,3.542,10.333,12.417,2.083,210.625
2015-03-08,204.783,2.0,4.13,12.091,17.318,5.227,208.913
2015-03-09,206.333,1.5,0.125,8.708,10.375,1.667,206.458
2015-03-10,207.708,2.25,0.958,12.792,15.333,2.542,208.667
2015-03-11,206.25,3.167,2.15,9.667,11.792,2.125,208.4
2015-03-12,205.208,2.625,0.167,10.333,12.542,2.208,205.375
2015-03-13,206.542,2.833,1.125,14.167,16.375,2.208,207.667
2015-03-14,205.875,3.792,5.917,24.583,31.583,7.0,211.792
2015-03-15,204.167,3.458,0.542,9.25,10.292,1.042,204.708
2015-03-16,214.13,4.625,0.0,8.091,9.591,1.5,214.13
2015-03-17,214.458,6.625,0.083,10.792,11.708,0.917,214.542
2015-03-18,214.727,6.727,6.545,17.958,21.083,3.125,221.273
2015-03-19,211.208,3.208,10.292,14.958,18.5,3.542,221.5
2015-03-20,213.833,1.083,1.917,3.917,4.042,0.125,215.75
2015-03-21,215.875,1.667,1.083,7.0,8.083,1.083,216.958
2015-03-22,215.5,2.917,4.167,16.125,18.583,2.458,219.667
2015-03-23,214.042,2.5,2.333,9.958,11.75,1.792,216.375
2015-03-24,194.739,2.958,1.435,12.636,16.045,3.409,196.174
2015-03-25,195.125,2.833,1.75,11.917,14.708,2.792,196.875
2015-03-26,194.75,2.625,0.75,8.5,10.042,1.542,195.5
2015-03-27,194.958,3.083,1.625,8.0,9.292,1.292,196.583
2015-03-28,195.304,2.826,5.522,11.583,13.667,2.083,200.826
2015-03-29,196.208,2.083,16.125,15.5,18.0,2.5,212.333
2015-03-30,196.792,2.625,18.25,18.125,21.708,3.583,215.042
2015-03-31,196.583,2.125,11.625,11.583,13.542,1.958,208.208
2015-12-25,,1.25,,9.5,11.0,1.5,
2015-12-26,199.13,1.625,13.565,9.792,12.167,2.375,212.696
2015-12-27,199.833,1.042,6.25,5.333,6.333,1.0,206.083
2015-12-28,199.458,1.333,6.375,9.75,13.208,3.458,205.833
2015-12-29,199.913,1.818,5.913,11.368,14.895,3.526,205.826
2015-12-30,200.25,3.042,7.333,15.333,20.667,5.333,207.583
2015-12-31,200.833,3.042,6.458,12.625,15.458,2.833,207.292
2016-01-01,208.833,2.667,0.125,8.125,8.917,0.792,208.958
2016-01-02,209.125,2.625,1.375,10.083,10.875,0.792,210.5
2016-01-03,209.583,3.333,1.417,11.375,12.708,1.333,211.0
2016-01-04,207.273,5.05,7.591,17.318,21.227,3.909,214.864
2016-01-05,217.043,1.0,8.957,7.833,9.542,1.708,226.0
2016-01-06,218.333,3.25,10.333,14.125,18.625,4.5,228.667
2016-01-07,216.375,2.958,9.542,10.458,12.0,1.542,225.917
2016-01-08,216.958,1.958,9.0,9.75,10.833,1.083,225.958
2016-01-09,217.375,3.208,15.958,19.833,24.833,5.0,233.333
2016-01-10,216.333,0.958,9.167,12.583,15.25,2.667,225.5
2016-01-11,215.875,1.292,7.25,11.875,19.042,7.167,223.125
2016-01-12,214.5,1.667,8.682,7.545,9.5,1.955,223.182
2016-01-13,213.043,1.5,13.652,19.458,26.0,6.542,226.696
2016-01-14,213.75,3.25,13.208,22.875,30.5,7.625,226.958
2016-01-15,213.5,1.083,11.75,16.833,20.875,4.042,225.25
2016-01-16,212.167,1.958,12.583,20.75,32.208,11.458,224.75
2016-01-17,213.25,2.375,10.292,17.917,24.875,6.958,223.542
2016-01-18,213.667,4.917,14.417,24.083,32.417,8.333,228.083
2016-01-19,212.208,3.208,11.417,17.167,21.083,3.917,223.625
2016-01-20,213.524,2.95,16.19,17.533,24.4,6.867,229.714
2016-01-21,210.391,2.75,14.522,19.455,25.364,5.909,224.913
2016-01-22,212.125,1.417,14.25,22.958,29.5,6.542,226.375
2016-01-23,209.458,0.958,8.458,11.333,13.958,2.625,217.917
2016-01-24,211.0,2.042,9.25,19.917,25.75,5.833,220.25
2016-01-25,213.042,3.75,9.583,24.333,31.917,7.583,222.625
2016-01-26,212.292,3.25,13.208,30.75,44.875,14.125,225.5
2016-01-27,208.667,,9.5,10.083,12.833,2.75,218.167
2016-01-28,211.167,,5.875,7.917,9.875,1.958,217.042
2016-01-29,210.913,,10.217,12.0,14.818,2.818,221.13
2016-01-30,209.042,,9.917,9.75,11.292,1.542,218.958
2016-01-31,208.375,,9.333,13.625,18.333,4.708,217.708
2016-02-01,208.125,,10.125,13.292,17.167,3.875,218.25
2016-02-02,209.409,,8.318,7.727,10.273,2.545,217.727
2016-02-03,208.826,,9.478,12.727,16.545,3.818,218.304
2016-02-04,206.5,,10.125,13.25,15.583,2.333,216.625
2016-02-05,207.542,,14.25,19.875,23.125,3.25,221.792
2016-02-06,204.5,,12.125,11.375,13.333,1.958,216.625
2016-02-07,205.958,,9.042,11.125,13.625,2.5,215.0
2016-02-08,207.667,,9.542,14.625,19.083,4.458,217.208
2016-02-09,207.083,,14.375,17.875,26.0,8.125,221.458
2016-02-10,205.25,,12.167,10.292,12.542,2.25,217.417
2016-02-11,206.348,,10.783,13.591,16.591,3.0,217.13
2016-02-12,206.25,,9.25,8.125,9.25,1.125,215.5
2016-02-13,206.958,,9.25,10.833,13.208,2.375,216.208
2016-02-14,207.625,,8.917,13.0,15.875,2.875,216.542
2016-02-15,207.708,,7.917,12.083,14.833,2.75,215.625
2016-02-16,204.8,,7.4,9.958,11.917,1.958,212.2
2016-02-17,196.478,,6.0,11.042,12.458,1.417,202.478
2016-02-18,199.5,,3.042,6.458,7.792,1.333,202.542
2016-02-19,199.458,,4.083,11.318,13.455,2.136,203.542
2016-02-20,200.625,,12.292,26.75,38.042,11.292,212.917
2016-02-21,197.917,,3.542,12.042,15.125,3.083,201.458
2016-02-22,199.958,,3.0,15.25,19.958,4.708,202.958
2016-02-23,199.458,,8.917,23.083,32.125,9.042,208.375
2016-02-24,201.375,,0.375,8.875,11.333,2.458,201.75
2016-02-25,198.087,,1.565,21.167,39.667,18.5,199.652
2016-02-26,198.792,,0.25,9.5,11.167,1.667,199.042
2016-02-27,198.708,,1.333,18.864,30.864,12.0,200.042
2016-02-28,200.292,,21.708,22.75,28.583,5.833,222.0
2016-03-01,200.136,,13.409,26.208,35.375,9.167,213.545
2016-03-02,198.5,,20.083,28.375,38.5,10.125,218.583
2016-03-03,195.917,,10.5,9.708,11.0,1.292,206.417
2016-03-04,196.583,,10.417,10.042,12.042,2.0,207.0
2016-03-05,200.304,,9.522,7.542,8.167,0.625,209.826
2016-03-06,198.125,,10.792,11.833,13.75,1.917,208.917
2016-03-07,196.917,,11.25,14.636,18.591,3.955,208.167
2016-03-08,196.25,,12.792,16.5,22.208,5.708,209.042
2016-03-09,196.125,,13.292,15.292,22.583,7.292,209.417
2016-03-10,198.458,,12.25,15.792,21.0,5.208,210.708
2016-03-11,199.25,,13.0,21.958,27.208,5.25,212.25
2016-03-12,201.5,,15.167,21.542,28.542,7.0,216.667
2016-03-13,200.826,,16.478,23.083,32.667,9.583,217.304
2016-03-14,198.391,,16.957,19.292,29.708,10.417,215.348
2016-03-15,197.042,,8.583,10.955,13.864,2.909,205.625
2016-03-16,198.292,,12.417,16.958,21.333,4.375,210.708
2016-03-17,196.87,,11.087,14.375,18.208,3.833,207.957
2016-03-18,198.208,,13.5,16.458,19.75,3.292,211.708
2016-03-19,197.792,,12.5,11.042,13.542,2.5,210.292
2016-03-20,197.542,,13.042,8.833,10.375,1.542,210.583
2016-03-21,198.739,,16.87,21.083,25.333,4.25,215.609
2016-03-22,195.042,,8.458,8.125,9.333,1.208,203.5
2016-03-23,196.583,,9.083,10.091,11.864,1.773,205.667
2016-03-24,195.708,,10.042,13.042,16.083,3.042,205.75
2016-03-25,195.333,,8.833,9.833,11.583,1.75,204.167
2016-03-26,197.083,,9.042,9.542,10.583,1.042,206.125
2016-03-27,194.826,,9.087,8.75,10.292,1.542,203.913
2016-03-28,196.375,,12.75,18.292,21.292,3.0,209.125
2016-03-29,197.609,,10.696,12.833,14.208,1.375,208.304
2016-03-30,196.958,,9.583,12.125,13.542,1.417,206.542
2016-03-31,197.0,,9.333,11.727,13.364,1.636,206.333
2016-04-01,195.739,1.5,9.435,10.0,12.227,2.227,205.174
2016-04-02,193.375,1.0,9.083,6.25,7.208,0.958,202.458
2016-04-03,193.625,1.0,7.542,7.708,8.458,0.75,201.167
2016-04-04,192.75,1.167,6.25,7.5,9.208,1.708,199.0
2016-04-05,193.583,1.0,4.375,7.458,9.0,1.542,197.958
2016-04-06,195.783,2.136,7.609,8.708,10.125,1.417,203.391
2016-04-07,196.125,3.5,15.292,18.458,23.625,5.167,211.417
2016-04-08,192.708,2.792,8.333,9.625,10.75,1.125,201.042
2016-04-09,194.957,2.958,6.0,7.591,8.909,1.318,200.957
2016-04-10,197.375,2.708,3.5,7.875,8.75,0.875,200.875
2016-04-11,197.792,2.875,3.167,10.833,13.208,2.375,200.958
2016-04-12,198.833,3.333,3.292,10.333,12.125,1.792,202.125
2016-04-13,196.625,3.167,4.833,14.542,16.958,2.417,201.458
2016-04-14,194.333,2.917,2.75,11.333,12.875,1.542,197.083
2016-04-15,195.5,3.167,0.042,3.75,4.542,0.792,195.542
2016-04-16,199.125,5.292,2.792,8.875,9.583,0.708,201.917
2016-04-17,194.261,5.0,0.826,7.636,8.5,0.864,195.087
2016-04-18,194.75,5.0,0.0,6.375,7.167,0.792,194.75
2016-04-19,196.333,3.167,0.0,5.792,6.667,0.875,196.333
2016-04-20,195.542,1.458,0.0,6.792,7.708,0.917,195.542
2016-04-21,195.542,1.417,0.125,12.75,13.875,1.125,195.667
2016-04-22,194.045,1.5,6.273,8.875,9.792,0.917,200.318
2016-04-23,193.125,1.583,14.208,9.583,11.292,1.708,207.333
2016-04-24,192.833,0.958,11.25,4.5,4.875,0.375,204.083
2016-04-25,195.435,1.0,11.696,9.091,10.591,1.5,207.13
2016-04-26,194.667,1.042,12.125,8.583,10.208,1.625,206.792
2016-04-27,194.333,1.0,9.833,6.125,7.5,1.375,204.167
2016-04-28,193.708,1.125,14.167,9.125,10.958,1.833,207.875
2016-04-29,191.417,1.0,8.75,3.792,4.542,0.75,200.167
2016-04-30,192.917,1.208,6.667,3.958,4.75,0.792,199.583
2016-05-01,194.0,1.375,8.833,8.792,10.25,1.458,202.833
2016-05-02,193.917,1.783,8.125,8.0,9.292,1.292,202.042
2016-05-03,196.174,3.208,8.174,10.364,11.455,1.091,204.348
2016-05-04,192.917,3.208,10.667,9.708,10.292,0.583,203.583
2016-05-05,193.25,2.583,6.708,2.625,2.75,0.125,199.958
2016-05-06,194.625,2.917,8.458,11.333,13.958,2.625,203.083
2016-05-07,193.708,2.792,7.292,6.833,7.333,0.5,201.0
2016-05-08,195.292,3.208,4.958,3.708,3.708,0.0,200.25
2016-05-09,197.0,3.75,6.875,14.292,15.583,1.292,203.875
2016-05-10,194.875,2.792,4.292,5.0,5.208,0.208,199.167
2016-05-11,193.286,3.318,6.952,5.952,6.762,0.81,200.238
2016-05-12,192.875,3.708,5.75,6.417,7.833,1.417,198.625
2016-05-13,193.917,3.667,7.75,9.542,12.042,2.5,201.667
2016-05-14,195.458,4.0,6.583,6.333,7.583,1.25,202.042
2016-05-15,197.0,4.542,4.5,8.75,9.958,1.208,201.5
2016-05-16,194.875,4.708,3.792,9.875,11.583,1.708,198.667
2016-05-17,196.375,5.375,5.125,12.5,14.042,1.542,201.5
2016-05-18,197.458,4.348,7.5,13.708,15.167,1.458,204.958
2016-05-19,195.174,2.0,4.13,6.0,6.909,0.909,199.304
2016-05-20,193.667,1.833,2.75,4.0,5.458,1.458,196.417
2016-05-21,191.917,1.25,1.542,3.458,5.708,2.25,193.458
2016-05-22,192.458,1.708,3.458,4.458,5.083,0.625,195.917
2016-05-23,193.789,2.4,7.526,10.118,10.529,0.412,201.316
2016-05-24,193.5,1.292,4.917,13.167,13.833,0.667,198.417
2016-05-25,188.435,1.042,10.565,10.773,13.091,2.318,199.0
2016-05-26,188.125,1.375,17.833,8.25,8.625,0.375,205.958
2016-05-27,197.609,1.5,18.043,9.708,10.25,0.542,215.652
2016-05-28,199.083,1.625,16.708,9.583,10.083,0.5,215.792
2016-05-29,196.75,1.167,14.0,8.875,9.167,0.292,210.75
2016-05-30,195.333,1.0,14.458,8.708,9.125,0.417,209.792
2016-05-31,195.042,1.75,14.958,10.208,10.75,0.542,210.0
2016-06-01,195.318,1.773,12.727,9.0,10.0,1.0,208.045
2016-06-02,196.458,1.208,7.5,6.318,6.818,0.5,203.958
2016-06-03,197.958,1.292,9.708,14.417,15.875,1.458,207.667
2016-06-04,194.957,1.792,14.217,25.208,26.5,1.292,209.174
2016-06-05,190.375,1.042,8.583,14.875,15.458,0.583,198.958
2016-06-06,191.375,1.417,9.125,18.208,20.583,2.375,200.5
2016-06-07,192.5,2.0,10.75,21.125,25.292,4.167,203.25
2016-06-08,193.667,2.75,12.167,25.958,27.958,2.0,205.833
2016-06-09,191.125,3.208,13.0,32.125,34.583,2.458,204.125
2016-06-10,190.167,3.0,8.458,1.045,1.727,0.682,198.625
2016-06-11,191.667,3.083,5.458,0.125,0.667,0.542,197.125
2016-06-12,195.652,2.833,3.13,0.0,0.0,0.0,198.783
2016-06-13,195.708,3.167,5.333,4.5,6.792,2.292,201.042
2016-06-14,193.333,3.042,6.875,6.667,7.125,0.458,200.208
2016-06-15,194.292,2.958,5.75,3.208,4.083,0.875,200.042
2016-06-16,192.958,3.292,7.333,6.792,8.833,2.042,200.292
2016-06-17,189.667,3.5,7.083,6.583,8.5,1.917,196.75
2016-06-18,193.667,3.375,0.5,3.864,4.545,0.682,194.167
2016-06-19,195.333,3.292,1.25,3.333,4.167,0.833,196.583
2016-06-20,196.238,4.045,4.714,14.545,16.318,1.773,200.952
2016-06-21,193.042,4.792,11.042,4.227,4.591,0.364,204.083
2016-06-22,189.292,4.083,9.917,1.417,2.0,0.583,199.208
2016-06-23,189.292,4.333,8.792,1.625,1.917,0.292,198.083
2016-06-24,189.75,4.833,10.5,11.125,12.208,1.083,200.25
2016-06-25,189.292,5.792,11.292,7.792,8.375,0.583,200.583
2016-06-26,188.375,6.583,4.625,0.0,0.125,0.125,193.0
2016-06-27,189.913,4.682,5.391,3.0,3.773,0.773,195.304
2016-06-28,194.783,1.833,8.348,9.167,11.625,2.458,203.13
2016-06-29,194.042,1.958,7.625,7.364,8.955,1.591,201.667
2016-06-30,196.458,,5.208,9.875,11.417,1.542,201.667
2016-07-01,200.875,,2.792,11.208,12.667,1.458,203.667
2016-07-02,199.375,,4.875,8.458,10.042,1.583,204.25
2016-07-03,197.125,,0.708,1.792,1.792,0.0,197.833
2016-07-04,192.417,,1.625,3.375,4.167,0.792,194.042
2016-07-05,195.667,0.958,2.875,3.333,3.958,0.625,198.542
2016-07-06,192.087,0.958,1.652,6.458,8.417,1.958,193.739
2016-07-07,190.375,1.0,0.333,3.273,4.091,0.818,190.708
2016-07-08,193.542,1.125,1.708,5.583,6.75,1.167,195.25
2016-07-09,192.167,1.542,1.333,7.25,9.125,1.875,193.5
2016-07-10,190.458,1.0,0.333,3.0,3.25,0.25,190.792
2016-07-11,191.087,0.957,7.043,4.083,5.625,1.542,198.13
2016-07-12,189.958,1.0,15.458,5.292,7.042,1.75,205.417
2016-07-13,189.833,1.292,17.625,6.0,7.792,1.792,207.458
2016-07-14,195.522,1.125,17.826,4.875,5.542,0.667,213.348
2016-07-15,193.125,0.958,19.25,4.182,5.273,1.091,212.375
2016-07-16,196.708,1.0,16.542,5.917,8.75,2.833,213.25
2016-07-17,195.583,1.0,15.542,7.083,9.125,2.042,211.125
2016-07-18,193.458,1.0,16.917,6.125,7.417,1.292,210.375
2016-07-19,195.958,1.0,16.333,5.042,6.833,1.792,212.292
2016-07-20,198.696,0.909,12.696,3.167,4.042,0.875,211.391
2016-07-21,192.174,0.0,14.565,4.917,6.417,1.5,206.739
2016-07-22,190.625,0.0,15.25,4.625,6.792,2.167,205.875
2016-07-23,189.875,0.0,14.583,3.227,4.318,1.091,204.458
2016-07-24,189.75,0.0,14.083,2.375,3.125,0.75,203.833
2016-07-25,189.583,0.0,15.375,3.5,4.875,1.375,204.958
2016-07-26,186.5,0.0,15.333,4.583,5.833,1.25,201.833
2016-07-27,191.957,0.773,13.913,7.792,10.333,2.542,205.87
2016-07-28,189.833,2.375,21.0,11.417,17.917,6.5,210.833
2016-07-29,198.957,1.625,21.435,10.667,15.25,4.583,220.391
2016-07-30,198.625,1.625,18.75,11.125,13.542,2.417,217.375
2016-07-31,198.708,1.333,16.542,6.0,7.682,1.682,215.25
2016-08-01,190.583,1.952,14.833,4.136,6.273,2.136,205.417
2016-08-02,187.792,2.667,14.958,8.909,20.864,11.955,202.75
2016-08-03,196.667,3.083,14.375,6.792,9.333,2.542,211.042
2016-08-04,197.565,4.5,16.565,7.0,9.75,2.75,214.13
2016-08-05,203.125,6.083,17.75,8.708,12.042,3.333,220.875
2016-08-06,196.13,5.292,14.13,7.208,8.583,1.375,210.261
2016-08-07,194.625,3.375,13.458,9.208,12.125,2.917,208.083
2016-08-08,187.667,1.875,13.208,6.542,7.792,1.25,200.875
2016-08-09,182.0,1.75,10.958,3.333,4.792,1.458,192.958
2016-08-10,193.042,2.75,9.917,5.909,8.273,2.364,202.958
2016-08-11,190.875,2.167,11.042,5.208,6.792,1.583,201.917
2016-08-12,193.083,2.417,13.042,6.792,8.792,2.0,206.125
2016-08-13,191.333,2.667,11.333,4.375,5.417,1.042,202.667
2016-08-14,198.13,2.792,10.826,4.375,4.958,0.583,208.957
2016-08-15,193.167,3.333,11.25,5.5,6.833,1.333,204.417
2016-08-16,193.417,3.667,10.958,5.917,7.083,1.167,204.375
2016-08-17,195.708,3.0,10.792,7.25,9.667,2.417,206.5
2016-08-18,190.583,2.625,11.25,6.0,6.909,0.909,201.833
2016-08-19,190.958,2.333,8.667,5.042,6.333,1.292,199.625
2016-08-20,188.167,2.25,7.667,5.708,8.125,2.417,195.833
2016-08-21,191.917,2.333,4.333,2.0,2.75,0.75,196.25
2016-08-22,187.826,3.167,6.348,6.292,9.875,3.583,194.174
2016-08-23,189.333,3.625,8.375,7.375,10.792,3.417,197.708
2016-08-24,199.375,4.042,5.875,6.75,8.458,1.708,205.25
2016-08-25,198.292,4.208,7.208,9.083,10.542,1.458,205.5
2016-08-26,190.167,4.0,11.917,14.591,21.182,6.591,202.083
2016-08-27,192.0,1.542,6.0,5.667,7.333,1.667,198.0
2016-08-28,195.042,0.0,4.0,6.25,6.458,0.208,199.042
2016-08-29,184.045,1.81,6.364,1.773,2.364,0.591,190.409
2016-08-30,195.304,4.417,6.609,1.417,2.375,0.958,201.913
2016-08-31,203.458,5.25,9.292,7.958,9.625,1.667,212.75
2016-09-01,198.958,3.455,10.833,9.958,11.833,1.875,209.792
2016-09-02,206.292,1.125,7.375,7.25,9.542,2.292,213.667
2016-09-03,210.875,1.083,6.542,5.909,7.545,1.636,217.417
2016-09-04,206.542,0.875,5.0,3.875,5.5,1.625,211.542
2016-09-05,195.917,0.25,6.958,4.875,6.875,2.0,202.875
2016-09-06,203.25,0.667,6.75,8.375,15.042,6.667,210.0
2016-09-07,196.333,1.773,6.19,8.583,13.5,4.917,202.524
2016-09-08,195.208,1.0,4.292,4.375,5.583,1.208,199.5
2016-09-09,193.167,1.0,3.583,5.25,6.833,1.583,196.75
2016-09-10,192.292,1.0,4.375,7.208,11.0,3.792,196.667
2016-09-11,194.167,1.0,4.833,8.091,9.045,0.955,199.0
2016-09-12,195.833,1.0,7.542,12.333,14.583,2.25,203.375
2016-09-13,196.375,1.0,7.542,11.167,13.667,2.5,203.917
2016-09-14,195.792,1.0,7.125,12.542,14.708,2.167,202.917
2016-09-15,194.391,1.042,7.957,13.375,15.667,2.292,202.348
2016-09-16,193.542,1.375,9.25,13.083,15.875,2.792,202.792
2016-09-17,188.083,2.125,11.083,15.167,18.833,3.667,199.167
2016-09-18,187.583,1.333,6.542,8.375,9.167,0.792,194.125
2016-09-19,190.792,1.542,5.625,6.591,9.091,2.5,196.417
2016-09-20,194.208,1.75,7.208,11.542,14.167,2.625,201.417
2016-09-21,193.542,1.417,9.167,10.042,12.542,2.5,202.708
2016-09-22,191.167,1.25,9.625,17.125,20.5,3.375,200.792
2016-09-23,198.435,1.458,9.478,20.25,23.833,3.583,207.913
2016-09-24,200.125,1.5,8.792,14.375,17.083,2.708,208.917
2016-09-25,200.375,1.375,7.083,14.417,15.833,1.417,207.458
2016-09-26,200.522,2.0,8.13,13.25,15.833,2.583,208.652
2016-09-27,202.583,3.25,7.417,13.773,18.045,4.273,210.0
2016-09-28,197.625,3.0,3.833,7.417,8.792,1.375,201.458
2016-09-29,201.0,3.625,5.583,20.375,23.292,2.917,206.583
2016-09-30,198.292,2.75,7.5,23.458,27.0,3.542,205.792
2016-10-01,195.957,2.458,5.652,23.0,26.208,3.208,201.609
2016-10-02,196.375,2.875,6.667,23.0,24.5,1.5,203.042
2016-10-03,194.957,4.261,6.391,19.5,21.875,2.375,201.348
2016-10-04,196.958,5.792,1.875,12.708,14.375,1.667,198.833
2016-10-05,198.875,6.667,6.917,12.727,16.136,3.409,205.792
2016-10-06,197.042,6.0,2.333,2.739,3.696,0.957,199.375
2016-10-07,197.333,5.792,1.375,4.542,6.583,2.042,198.708
2016-10-08,197.125,6.958,11.375,18.208,24.917,6.708,208.5
2016-10-09,197.348,6.0,2.783,2.458,3.083,0.625,200.13
2016-10-10,197.292,6.0,2.292,5.833,7.5,1.667,199.583
2016-10-11,196.5,6.292,2.75,13.208,30.833,17.625,199.25
2016-10-12,198.083,7.125,4.458,16.0,34.0,18.0,202.542
2016-10-13,197.042,4.35,2.75,10.545,13.955,3.409,199.792
2016-10-14,198.583,3.0,5.917,14.167,19.208,5.042,204.5
2016-10-15,199.042,3.292,8.417,14.792,21.333,6.542,207.458
2016-10-16,199.417,3.25,6.0,12.458,14.417,1.958,205.417
2016-10-17,196.304,2.75,7.652,16.25,20.125,3.875,203.957
2016-10-18,195.292,2.125,3.583,9.833,11.417,1.583,198.875
2016-10-19,195.292,2.625,5.25,11.042,14.75,3.708,200.542
2016-10-20,195.375,2.75,3.542,4.417,5.792,1.375,198.917
2016-10-21,196.75,2.833,0.833,8.227,10.136,1.909,197.583
2016-10-22,196.292,3.75,3.667,14.458,17.917,3.458,199.958
2016-10-23,196.292,5.0,1.208,7.958,8.833,0.875,197.5
2016-10-24,197.083,6.0,1.167,11.125,13.292,2.167,198.25
2016-10-25,195.435,6.917,4.174,18.417,22.292,3.875,199.609
2016-10-26,193.333,4.5,7.905,10.375,12.042,1.667,201.238
2016-10-27,195.042,3.542,10.708,7.625,9.083,1.458,205.75
2016-10-28,194.708,4.208,13.5,13.792,16.417,2.625,208.208
2016-10-29,195.583,3.667,12.792,8.182,9.273,1.091,208.375
2016-10-30,196.667,3.417,9.875,11.083,12.292,1.208,206.542
2016-10-31,196.292,3.833,13.583,16.625,20.417,3.792,209.875
2016-11-01,196.125,4.409,14.458,14.708,18.25,3.542,210.583
2016-11-02,195.826,5.625,12.739,11.375,16.042,4.667,208.565
