date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,11.333,14.333,3.0,0.565,8.875
2011-01-02,9.792,10.833,1.042,0.75,6.333
2011-01-03,8.042,9.583,1.542,4.333,3.458
2011-01-04,6.364,7.5,1.136,0.458,4.0
2011-01-05,5.667,7.25,1.583,0.125,3.25
2011-01-06,4.417,5.042,0.625,0.167,4.625
2011-01-07,10.333,14.708,4.375,1.417,4.875
2011-01-08,4.333,4.75,0.417,0.292,3.542
2011-01-09,6.625,7.833,1.208,0.435,3.333
2011-01-10,11.042,13.167,2.125,0.75,5.042
2011-01-11,10.174,14.304,4.13,1.565,4.739
2011-01-12,8.045,9.682,1.636,0.375,2.083
2011-01-13,10.333,13.417,3.083,1.083,9.875
2011-01-14,9.333,11.833,2.5,0.708,5.333
2011-01-15,8.958,12.208,3.25,1.958,5.5
2011-01-16,14.042,19.708,5.667,3.333,10.667
2011-01-17,15.458,20.167,4.708,1.87,9.458
2011-01-18,18.792,25.917,7.125,0.917,9.292
2011-01-19,17.667,30.583,12.917,2.042,12.792
2011-01-20,11.136,16.409,5.273,0.292,8.375
2011-01-21,7.292,9.708,2.417,0.0,4.958
2011-01-22,11.625,16.667,5.042,0.0,9.292
2011-01-23,15.167,24.083,8.917,3.208,11.583
2011-01-24,8.708,10.708,2.0,0.5,5.75
2011-01-25,7.478,8.783,1.304,0.182,6.087
2011-01-26,10.375,13.75,3.375,1.667,7.042
2011-01-27,9.625,13.083,3.458,0.667,7.042
2011-01-28,13.5,17.318,3.818,0.208,8.75
2011-01-29,5.458,5.958,0.5,0.292,3.958
2011-01-30,9.958,12.083,2.125,0.375,4.25
2011-01-31,6.625,7.5,0.875,0.208,8.083
2011-02-01,9.042,10.75,1.708,0.083,3.5
2011-02-02,17.167,24.25,7.083,2.304,7.292
2011-02-03,15.958,21.708,5.75,0.958,7.792
2011-02-04,9.292,11.375,2.083,0.875,7.75
2011-02-05,8.409,9.727,1.318,0.292,6.208
2011-02-06,19.458,29.417,9.958,1.583,13.583
2011-02-07,17.913,26.0,8.087,1.696,19.348
2011-02-08,8.667,11.917,3.25,1.542,9.458
2011-02-09,9.292,12.917,3.625,1.167,4.417
2011-02-10,12.167,16.083,3.917,1.609,6.5
2011-02-11,7.0,8.5,1.5,0.958,6.542
2011-02-12,6.917,9.625,2.708,0.583,7.0
2011-02-13,9.0,11.136,2.136,0.708,7.208
2011-02-14,14.25,17.417,3.167,0.875,8.375
2011-02-15,15.708,24.292,8.583,3.583,16.708
2011-02-16,14.583,22.375,7.792,3.5,8.75
2011-02-17,14.167,18.208,4.042,1.417,9.208
2011-02-18,12.167,17.792,5.625,1.217,7.125
2011-02-19,8.625,10.625,2.0,0.958,10.458
2011-02-20,14.875,18.917,4.042,1.0,11.042
2011-02-21,17.045,29.409,12.364,4.833,14.083
2011-02-22,15.875,19.083,3.208,0.667,9.75
2011-02-23,30.125,47.667,17.542,1.333,29.292
2011-02-24,10.542,14.083,3.542,2.208,9.417
2011-02-25,5.292,6.125,0.833,0.0,5.708
2011-02-26,6.042,7.333,1.292,0.0,5.542
2011-02-27,9.125,10.708,1.583,0.458,9.609
2011-02-28,12.042,13.625,1.583,0.375,6.167
2011-03-01,27.375,38.708,11.333,1.417,24.875
2011-03-02,20.917,29.75,8.833,1.125,21.708
2011-03-03,12.458,15.125,2.667,2.5,14.708
2011-03-04,9.625,10.708,1.083,0.958,13.25
2011-03-05,25.75,35.5,9.75,0.087,18.75
2011-03-06,15.583,20.625,5.042,0.0,10.292
2011-03-07,5.957,7.0,1.043,0.174,4.708
2011-03-08,17.182,21.182,4.0,0.625,12.708
2011-03-09,12.667,16.958,4.292,0.458,16.167
2011-03-10,6.792,8.417,1.625,0.0,9.125
2011-03-11,2.5,2.583,0.083,0.0,6.25
2011-03-12,4.5,5.708,1.208,0.0,5.25
2011-03-13,17.708,22.25,4.542,1.783,9.917
2011-03-14,12.5,14.0,1.5,0.333,9.458
2011-03-15,14.458,18.542,4.083,3.208,17.667
2011-03-16,9.591,12.136,2.545,1.208,9.333
2011-03-17,26.375,37.583,11.208,1.667,31.042
2011-03-18,11.125,14.708,3.583,1.125,22.792
2011-03-19,7.625,9.708,2.083,1.708,8.167
2011-03-20,4.625,5.583,0.958,0.542,8.917
2011-03-21,6.042,7.833,1.792,0.87,14.125
2011-03-22,6.667,7.792,1.125,1.125,21.0
2011-03-23,7.292,8.958,1.667,0.375,18.292
2011-03-24,9.364,10.409,1.045,0.0,7.792
2011-03-25,8.417,10.083,1.667,0.042,6.167
2011-03-26,9.458,11.208,1.75,1.542,10.75
2011-03-27,9.792,11.167,1.375,1.083,15.417
2011-03-28,14.042,15.917,1.875,0.292,15.375
2011-03-29,7.083,7.5,0.417,0.348,14.875
2011-03-30,7.875,8.417,0.542,0.833,12.333
2011-03-31,13.333,16.375,3.042,0.25,12.5
2011-04-01,10.292,10.708,0.417,0.583,20.917
2011-04-02,2.875,2.875,0.0,0.5,12.917
2011-04-03,3.292,3.333,0.042,0.625,7.042
2011-04-04,9.333,9.476,0.143,1.25,5.208
2011-04-05,5.6,5.7,0.1,1.909,13.333
2011-04-06,3.833,4.0,0.167,1.042,12.5
2011-04-07,7.857,8.238,0.381,1.609,12.304
2011-04-08,14.778,16.111,1.333,0.444,16.556
2011-04-09,7.792,9.0,1.208,0.0,19.333
2011-04-10,5.958,6.25,0.292,0.583,18.042
2011-04-11,9.833,10.667,0.833,1.75,28.333
2011-04-12,6.25,6.917,0.667,1.333,14.957
2011-04-13,6.167,6.292,0.125,0.917,29.375
2011-04-14,6.5,6.583,0.083,1.958,47.958
2011-04-15,18.182,20.136,1.955,2.792,47.75
2011-04-16,10.625,12.667,2.042,1.125,20.917
2011-04-17,1.958,2.375,0.417,0.043,6.792
2011-04-18,7.958,9.625,1.667,0.565,12.042
2011-04-19,3.042,3.75,0.708,0.0,5.958
2011-04-20,4.458,5.375,0.917,0.0,8.208
2011-04-21,5.833,7.083,1.25,0.25,8.542
2011-04-22,4.0,5.542,1.542,0.125,9.5
2011-04-23,12.227,15.727,3.5,1.042,13.667
2011-04-24,3.333,3.375,0.042,0.0,5.625
2011-04-25,5.542,5.833,0.292,0.091,11.391
2011-04-26,5.167,5.375,0.208,0.917,19.417
2011-04-27,10.75,11.583,0.833,0.375,28.625
2011-04-28,7.167,9.208,2.042,0.167,12.875
2011-04-29,2.042,2.042,0.0,0.0,4.792
2011-04-30,5.542,5.542,0.0,0.583,22.333
2011-05-01,12.545,13.818,1.273,0.542,21.042
2011-05-02,3.292,3.833,0.542,0.083,8.458
2011-05-03,4.583,5.125,0.542,0.13,13.917
2011-05-04,2.875,3.083,0.208,0.0,11.583
2011-05-05,4.792,5.333,0.542,0.0,5.75
2011-05-06,5.75,7.75,2.0,0.083,11.333
2011-05-07,5.75,6.5,0.75,0.083,15.833
2011-05-08,2.75,2.792,0.042,0.0,8.583
2011-05-09,6.818,7.455,0.636,0.25,13.25
2011-05-10,7.708,8.583,0.875,0.455,13.75
2011-05-11,5.042,5.5,0.458,0.125,12.667
2011-05-12,5.0,6.083,1.083,0.167,16.833
2011-05-13,3.792,4.708,0.917,0.208,9.5
2011-05-14,2.917,3.167,0.25,0.125,29.917
2011-05-15,3.875,4.5,0.625,0.417,3.292
2011-05-16,15.917,23.75,7.833,3.583,19.75
2011-05-17,6.682,7.455,0.773,0.826,21.292
2011-05-18,4.667,4.75,0.083,0.478,10.5
2011-05-19,6.0,6.5,0.5,1.583,21.625
