date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.292,82.0,66.25,39.0,9.875,8.333,9.875,1.542,,0.917,6.0,9.4,4.046,-0.9,205.167
2011-01-02,189.125,87.0,77.25,43.0,6.5,4.208,5.5,1.292,,1.0,7.083,6.7,3.596,1.5,195.625
2011-01-03,189.0,81.0,65.5,43.0,7.304,5.333,6.583,1.25,,1.042,6.958,6.4,3.546,1.7,196.304
2011-01-04,190.917,91.0,61.042,27.0,6.417,3.792,5.208,1.417,,3.125,19.083,7.4,2.729,0.0,197.333
2011-01-05,190.783,91.0,85.625,70.0,8.087,9.913,12.739,2.826,,1.0,3.217,3.1,0.879,-0.4,198.87
2011-01-06,193.667,89.0,75.167,41.0,16.792,25.333,36.625,11.292,14.923,1.0,9.625,6.9,2.629,-0.4,210.458
2011-01-07,190.125,87.0,75.875,56.0,6.292,5.417,7.5,2.083,3.125,1.0,2.0,4.7,2.296,1.1,196.417
2011-01-08,195.417,85.0,70.333,47.0,10.625,11.583,15.0,3.417,6.625,1.0,4.208,5.3,1.875,-0.8,206.042
2011-01-09,194.083,81.0,68.958,53.0,10.958,11.0,14.5,3.5,13.042,1.417,10.167,7.4,3.596,0.4,205.042
2011-01-10,196.826,87.0,73.625,42.0,20.348,21.0,34.083,13.083,20.958,1.25,18.542,8.9,3.583,-0.3,217.174
2011-01-11,192.409,82.0,65.583,34.0,16.0,14.174,26.609,12.435,18.792,1.304,19.609,8.1,3.267,-0.1,208.409
2011-01-12,193.75,78.0,61.708,49.0,11.167,12.375,18.458,6.083,4.667,1.0,2.25,3.9,0.958,-1.0,204.917
2011-01-13,198.167,84.0,62.042,38.0,16.792,15.833,30.875,15.042,14.792,1.625,13.042,7.6,3.146,-1.9,214.958
2011-01-14,192.625,87.0,75.583,58.0,12.792,9.958,12.417,2.458,13.625,1.75,11.375,5.9,3.238,1.7,205.417
2011-01-15,194.542,87.0,70.875,42.0,11.708,9.083,10.875,1.792,8.792,1.0,6.333,7.1,3.729,0.6,206.25
2011-01-16,192.625,77.0,58.708,47.0,12.625,13.375,16.292,2.917,11.167,1.583,8.667,3.8,2.717,0.9,205.25
2011-01-17,193.261,86.0,62.125,35.0,11.826,16.375,22.583,6.208,11.583,1.042,9.75,7.1,2.933,-1.2,205.087
2011-01-18,200.478,84.0,67.25,40.0,20.609,26.652,49.87,23.217,14.625,1.087,10.565,8.2,1.983,-3.6,221.087
2011-01-19,196.958,89.0,76.708,51.0,20.667,25.792,48.292,22.5,15.417,1.083,12.167,6.5,3.312,0.0,217.625
2011-01-20,187.417,89.0,84.292,76.0,10.125,14.958,17.417,2.458,6.917,1.0,5.167,7.4,5.783,3.9,197.542
2011-01-21,189.417,88.0,84.417,73.0,13.125,16.833,20.5,3.667,12.708,1.25,10.958,7.1,5.9,4.9,202.542
2011-01-22,192.542,89.0,73.167,49.0,12.458,12.917,16.042,3.125,7.5,1.0,7.25,10.8,6.15,1.8,205.0
2011-01-23,190.958,86.0,72.042,55.0,7.875,7.25,9.25,2.0,1.5,1.0,1.875,7.8,5.225,1.5,198.833
2011-01-24,191.636,81.0,59.826,44.0,8.273,7.783,11.174,3.391,3.909,1.0,1.913,4.9,2.013,-0.3,199.909
2011-01-25,192.875,58.0,46.167,31.0,8.25,7.417,9.542,2.125,10.958,1.417,7.708,4.8,1.404,-0.7,201.125
2011-01-26,194.042,89.0,74.667,55.0,9.375,8.958,11.625,2.667,7.25,1.0,5.75,1.1,-0.204,-2.0,203.417
2011-01-27,193.917,91.0,72.375,53.0,11.583,14.375,16.792,2.417,15.167,1.375,11.375,3.6,0.646,-2.4,205.5
2011-01-28,193.583,82.0,66.5,52.0,9.792,8.083,9.958,1.875,14.125,1.208,12.5,4.4,2.183,0.8,203.375
