date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,189.0,97.0,83.208,54.0,11.217,10.375,12.125,1.75,,1.0,,9.4,4.083,-0.3,200.217
2011-01-02,187.542,97.0,92.542,55.0,7.333,5.042,6.042,1.0,,1.417,,7.2,3.671,2.1,194.875
2011-01-03,186.958,94.0,74.542,54.0,5.458,5.667,6.875,1.208,,1.625,,7.3,4.133,2.2,192.417
2011-01-04,188.583,97.0,72.708,32.0,6.083,4.292,5.417,1.125,,4.167,,7.9,2.7,0.0,194.667
2011-01-05,187.905,97.0,90.583,72.0,8.857,8.391,10.087,1.696,,1.0,,5.4,2.0,-0.1,196.762
2011-01-06,188.125,97.0,75.125,42.0,11.917,14.458,17.75,3.292,,1.0,,8.9,4.017,0.4,200.042
2011-01-07,188.0,97.0,92.458,71.0,6.25,3.875,4.792,0.917,,1.0,,5.7,3.033,1.6,194.25
2011-01-08,189.609,97.0,85.417,65.0,11.522,10.875,13.375,2.5,,1.0,,5.4,2.408,-0.3,201.13
2011-01-09,190.458,97.0,81.375,56.0,13.042,11.958,14.625,2.667,,2.0,,9.2,4.058,0.0,203.5
2011-01-10,191.091,97.0,84.792,51.0,18.955,20.261,31.304,11.043,,2.043,,10.0,4.688,1.5,210.045
2011-01-11,189.583,97.0,77.292,39.0,5.0,11.792,14.5,2.708,,2.167,,8.9,3.788,-0.1,194.583
2011-01-12,190.3,97.0,87.042,66.0,2.8,15.917,28.083,12.167,,1.0,,3.6,0.679,-1.1,193.1
2011-01-13,192.143,97.0,68.25,46.0,7.857,15.542,24.083,8.542,,1.917,,8.6,3.867,-1.1,200.0
2011-01-14,193.542,96.0,77.958,62.0,7.0,5.167,6.292,1.125,,2.167,,6.5,4.262,2.5,200.542
2011-01-15,188.957,84.0,72.208,54.0,7.783,3.5,4.375,0.875,,1.167,,7.5,4.654,2.6,196.739
2011-01-16,189.739,75.0,64.833,51.0,9.957,9.609,10.739,1.13,,1.13,,4.9,3.508,2.5,199.696
2011-01-17,190.208,97.0,66.0,35.0,17.417,18.625,25.167,6.542,,1.167,,9.2,3.992,0.6,207.625
2011-01-18,193.0,97.0,78.417,48.0,35.375,27.125,59.833,32.708,,1.417,,8.6,2.604,-2.8,228.375
2011-01-19,192.25,97.0,93.583,73.0,37.75,24.042,56.667,32.625,,1.542,,6.2,3.5,0.8,230.0
2011-01-20,186.875,97.0,94.458,83.0,12.458,10.458,11.958,1.5,,1.0,,8.3,6.117,3.8,199.333
2011-01-21,187.833,97.0,96.375,90.0,13.792,14.167,16.167,2.0,,1.042,,7.3,6.092,5.1,201.625
2011-01-22,187.304,97.0,84.417,65.0,11.913,13.042,15.458,2.417,,1.0,,10.1,6.079,1.8,199.217
2011-01-23,189.0,97.0,84.208,61.0,8.125,6.292,7.583,1.292,,1.0,,8.8,5.417,2.0,197.125
