date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,89.0,77.5,55.0,8.609,10.043,1.435,,,8.1,3.912,0.2
2011-01-02,91.0,81.167,59.0,3.591,3.773,0.182,,,6.3,3.55,2.1
2011-01-03,85.0,70.583,55.0,5.667,6.125,0.458,,,6.1,3.662,1.7
2011-01-04,92.0,66.833,29.0,3.75,4.0,0.25,,,7.4,2.833,0.1
2011-01-05,91.0,84.125,71.0,7.208,8.125,0.917,,,3.7,1.583,-0.4
2011-01-06,91.0,71.0,50.0,7.833,8.667,0.833,,,8.4,3.904,-0.6
2011-01-07,88.0,82.875,75.0,5.333,5.875,0.542,,,4.5,2.812,1.7
2011-01-08,86.0,76.917,66.0,5.217,6.0,0.783,,,4.8,2.383,-0.5
2011-01-09,84.0,73.542,59.0,10.0,12.0,2.0,,,7.9,4.1,0.7
2011-01-10,89.0,77.792,61.0,13.792,16.583,2.792,,,8.0,4.383,1.4
2011-01-11,92.0,72.625,44.0,13.333,14.625,1.292,,,8.6,4.004,0.1
2011-01-12,89.0,81.667,64.0,11.375,13.625,2.25,,,3.6,0.9,-0.8
2011-01-13,91.0,69.833,48.0,12.208,19.5,7.292,,,8.4,3.496,-0.9
2011-01-14,78.0,69.917,53.0,4.167,4.625,0.458,,,7.1,4.338,2.9
2011-01-15,75.0,64.75,53.0,3.478,3.652,0.174,,,7.1,4.825,2.7
2011-01-16,68.0,58.042,45.0,7.727,8.5,0.773,,,4.9,3.896,2.8
2011-01-17,87.0,64.0,40.0,14.542,18.417,3.875,,,8.1,3.529,-0.4
2011-01-18,86.0,71.667,49.0,18.083,26.333,8.25,,,7.1,2.083,-2.5
2011-01-19,86.0,81.222,76.0,17.917,28.0,10.083,,,3.2,1.444,0.7
2011-01-20,,,,10.783,11.652,0.87,,,,,
2011-01-21,,,,11.917,12.625,0.708,,,,,
2011-01-22,,,,10.0,11.304,1.304,,,,,
2011-01-23,,,,3.864,4.182,0.318,,,,,
2011-01-24,,,,4.083,4.708,0.625,,,,,
2011-01-25,,,,4.625,5.25,0.625,,,,,
2011-01-26,,,,4.208,4.667,0.458,,,,,
2011-01-27,,,,6.042,6.5,0.458,,,,,
2011-01-28,,,,4.75,5.042,0.292,,,,,
2011-01-29,,,,3.583,3.708,0.125,,,,,
2011-01-30,,,,10.818,11.773,0.955,,,,,
2011-01-31,,,,9.042,10.583,1.542,,,,,
2011-02-01,,,,12.333,13.875,1.542,,,,,
2011-02-02,,,,2.958,3.25,0.292,,,,,
2011-02-03,,,,7.167,7.875,0.708,,,,,
2011-02-04,,,,7.042,7.333,0.292,,,,,
2011-02-05,,,,7.652,8.261,0.609,,,,,
2011-02-06,96.0,91.417,88.0,13.636,14.909,1.273,,,5.9,5.458,4.5
2011-02-07,97.0,79.125,57.0,10.792,11.875,1.083,,,9.6,6.908,4.3
2011-02-08,80.0,54.5,37.0,2.667,3.042,0.375,,,5.3,2.05,-1.0
2011-02-09,68.0,54.042,40.0,4.25,4.792,0.542,,,4.4,0.792,-2.2
2011-02-10,65.0,54.667,38.0,4.75,5.208,0.458,,,6.4,2.758,0.1
2011-02-11,85.0,66.542,48.0,3.542,3.708,0.167,,,5.6,2.712,-0.7
2011-02-12,77.0,66.0,54.0,4.696,5.043,0.348,,,4.8,2.183,-0.4
2011-02-13,94.0,82.667,66.0,14.136,15.864,1.727,,,3.8,1.979,0.6
2011-02-14,94.0,92.125,88.0,13.708,15.333,1.625,,,5.5,4.292,2.8
2011-02-15,96.0,80.75,58.0,13.208,17.125,3.917,,,5.9,3.75,2.0
2011-02-16,75.0,56.292,38.0,6.125,6.958,0.833,,,8.1,3.904,1.7
2011-02-17,83.0,58.625,46.0,2.667,2.792,0.125,,,5.6,2.433,-0.6
2011-02-18,93.0,84.958,77.0,3.458,3.708,0.25,,,0.0,-0.95,-2.1
2011-02-19,89.0,79.0,63.0,8.917,10.542,1.625,,,2.5,-0.425,-4.5
2011-02-20,88.0,73.75,53.0,10.136,11.5,1.364,,,6.1,1.9,-1.8
2011-02-21,92.0,81.917,69.0,23.783,31.435,7.652,,,4.9,2.479,-1.3
2011-02-22,96.0,77.917,50.0,19.667,25.542,5.875,,,9.5,6.333,2.0
2011-02-23,97.0,84.917,59.0,10.208,12.583,2.375,,,11.2,8.508,7.3
2011-02-24,79.0,60.792,47.0,5.333,6.792,1.458,,,10.5,7.175,3.8
2011-02-25,87.0,79.75,68.0,10.917,13.083,2.167,,,6.8,5.588,4.1
2011-02-26,89.0,66.792,51.0,3.043,4.348,1.304,,,4.7,3.108,0.2
2011-02-27,85.0,67.792,54.0,3.5,3.591,0.091,,,3.3,0.975,-0.4
2011-02-28,74.0,57.083,40.0,7.5,8.0,0.5,,,6.3,2.621,-2.2
2011-03-01,92.0,79.25,61.0,13.292,15.25,1.958,,,11.4,6.479,1.4
2011-03-02,98.0,89.458,71.0,16.125,18.5,2.375,,,8.9,7.742,6.7
2011-03-03,74.0,58.125,37.0,3.083,3.083,0.0,,,11.2,7.742,4.8
2011-03-04,93.0,82.583,69.0,7.167,7.417,0.25,,,8.2,5.038,1.2
2011-03-05,97.0,94.25,89.0,12.545,13.227,0.682,,,10.8,9.179,8.2
2011-03-06,98.0,89.833,67.0,21.333,29.625,8.292,,,16.4,10.954,7.9
2011-03-07,90.0,66.75,56.0,7.542,7.625,0.083,,,11.0,9.021,5.6
2011-03-08,85.0,67.25,52.0,12.542,14.125,1.583,,,11.5,7.792,3.8
2011-03-09,92.0,83.042,68.0,10.833,11.125,0.292,,,7.8,6.25,5.4
2011-03-10,92.0,66.083,50.0,6.875,7.042,0.167,,,9.9,7.004,4.8
2011-03-11,73.0,56.0,37.0,3.522,3.783,0.261,,,10.4,4.929,1.0
2011-03-12,91.0,73.958,52.0,4.045,4.227,0.182,,,5.3,1.829,0.2
2011-03-13,90.0,72.917,55.0,5.667,5.958,0.292,,,5.4,1.908,0.2
2011-03-14,84.0,69.792,53.0,14.739,17.565,2.826,,,7.8,3.096,-1.4
2011-03-15,88.0,61.75,37.0,10.792,11.542,0.75,,,8.0,4.329,0.7
2011-03-16,79.0,64.0,37.0,11.792,13.125,1.333,,,10.7,5.912,-0.3
2011-03-17,97.0,92.667,80.0,15.5,17.083,1.583,,,10.4,9.192,8.2
2011-03-18,98.0,89.375,73.0,11.708,13.0,1.292,,,11.1,9.821,8.5
2011-03-19,83.0,63.0,46.0,3.227,3.273,0.045,,,8.7,5.017,1.5
2011-03-20,84.0,64.542,38.0,6.958,7.75,0.792,,,11.9,5.05,-0.9
2011-03-21,87.0,58.833,32.0,3.917,4.042,0.125,,,9.6,5.004,1.5
2011-03-22,85.0,68.75,49.0,14.25,16.833,2.583,,,10.2,6.262,0.1
2011-03-23,98.0,91.333,80.0,13.0,13.5,0.5,,,9.0,7.871,6.5
2011-03-24,97.0,78.125,59.0,7.792,8.083,0.292,,,11.1,8.521,4.8
2011-03-25,83.0,64.917,47.0,2.478,2.478,0.0,,,8.0,4.967,3.3
2011-03-26,83.0,65.708,41.0,3.273,3.5,0.227,,,8.1,4.462,1.5
2011-03-27,80.0,65.083,40.0,12.042,13.292,1.25,,,12.7,6.938,1.7
2011-03-28,90.0,65.625,38.0,14.762,17.238,2.476,,,15.9,8.233,2.8
2011-03-29,82.0,52.125,14.0,12.125,13.417,1.292,,,18.0,9.242,2.9
2011-03-30,75.0,58.75,39.0,20.5,26.125,5.625,,,19.8,12.338,4.7
2011-03-31,95.0,76.292,57.0,6.0,6.125,0.125,,,13.8,9.046,3.4
2011-04-01,,,,16.917,19.25,2.333,,,,,
2011-04-02,,,,11.292,12.667,1.375,,,,,
2011-04-03,,,,3.667,3.667,0.0,,,,,
2011-04-04,,,,6.636,7.136,0.5,,,,,
2011-04-05,,,,13.083,14.333,1.25,,,,,
2011-04-06,,,,17.0,18.818,1.818,,,,,
2011-04-07,,,,16.042,17.875,1.833,,,,,
2011-04-08,,,,17.708,19.5,1.792,,,,,
2011-04-09,,,,8.167,8.75,0.583,,,,,
2011-04-10,,,,8.375,8.75,0.375,,,,,
2011-04-11,,,,9.273,9.955,0.682,,,,,
2011-04-12,,,,6.0,6.208,0.208,,,,,
2011-04-13,,,,18.958,22.833,3.875,,,,,
2011-04-14,,,,18.667,20.042,1.375,,,,,
2011-04-15,,,,15.208,16.0,0.792,,,,,
2011-04-16,,,,6.0,6.208,0.208,,,,,
2011-04-17,,,,5.292,5.375,0.083,,,,,
2011-04-18,,,,6.364,6.727,0.364,,,,,
2011-04-19,,,,6.043,6.609,0.565,,,,,
2011-04-20,,,,3.958,4.708,0.75,,,,,
2011-04-21,,,,13.083,15.375,2.292,,,,,
2011-04-22,,,,18.833,21.417,2.583,,,,,
2011-04-23,,,,9.042,10.375,1.333,,,,,
2011-04-24,,,,6.25,7.125,0.875,,,,,
2011-04-25,,,,9.409,10.545,1.136,,,,,
2011-04-26,,,,16.0,17.5,1.5,,,,,
2011-04-27,,,,13.792,15.125,1.333,,,,,
2011-04-28,,,,5.167,5.208,0.042,,,,,
2011-04-29,,,,5.75,5.875,0.125,,,,,
2011-04-30,,,,14.458,15.667,1.208,,,,,
2011-05-01,,,,8.75,8.958,0.208,,,,,
2011-05-02,,,,6.909,7.545,0.636,,,,,
2011-05-03,,,,9.625,10.708,1.083,,,,,
2011-05-04,,,,7.083,8.167,1.083,,,,,
2011-05-05,,,,4.083,4.292,0.208,,,,,
2011-05-06,,,,6.875,7.458,0.583,,,,,
2011-05-07,,,,4.417,4.417,0.0,,,,,
2011-05-08,,,,5.292,5.542,0.25,,,,,
2011-05-09,,,,10.045,10.364,0.318,,,,,
2011-05-10,,,,9.875,11.833,1.958,,,,,
2011-05-11,,,,6.708,7.0,0.292,,,,,
2011-05-12,,,,8.708,9.708,1.0,,,,,
2011-05-13,,,,5.542,5.833,0.292,,,,,
2011-05-14,,,,8.208,8.667,0.458,,,,,
2011-05-15,,,,6.917,7.5,0.583,,,,,
2011-05-16,,,,12.5,13.591,1.091,,,,,
2011-05-17,,,,8.125,8.833,0.708,,,,,
2011-05-18,,,,7.792,8.583,0.792,,,,,
2011-05-19,,,,14.083,15.125,1.042,,,,,
2011-05-20,,,,14.458,16.333,1.875,,,,,
2011-05-21,,,,8.917,10.167,1.25,,,,,
2011-05-22,,,,3.958,4.25,0.292,,,,,
2011-05-23,,,,8.0,8.545,0.545,,,,,
2011-05-24,,,,5.042,5.125,0.083,,,,,
2011-05-25,,,,5.917,6.167,0.25,,,,,
2011-05-26,,,,7.292,7.583,0.292,,,,,
2011-05-27,,,,5.792,5.792,0.0,,,,,
2011-05-28,,,,6.458,6.625,0.167,,,,,
2011-05-29,,,,3.792,3.792,0.0,,,,,
2011-05-30,,,,2.409,2.409,0.0,,,,,
2011-05-31,,,,5.792,6.125,0.333,,,,,
2011-06-01,,,,8.333,8.75,0.417,,,,,
2011-06-02,,,,7.917,8.625,0.708,,,,,
2011-06-03,,,,9.833,11.042,1.208,,,,,
2011-06-04,,,,11.042,12.0,0.958,,,,,
2011-06-05,,,,8.458,8.833,0.375,,,,,
2011-06-06,,,,7.083,7.458,0.375,,,,,
2011-06-07,,,,10.0,10.708,0.708,,,,,
2011-06-08,,,,6.833,6.875,0.042,,,,,
2011-06-09,,,,10.833,11.5,0.667,,,,,
2011-06-10,,,,18.292,19.708,1.417,,,,,
2011-06-11,,,,5.292,5.417,0.125,,,,,
2011-06-12,,,,4.875,5.083,0.208,,,,,
2011-06-13,,,,4.583,4.833,0.25,,,,,
2011-06-14,,,,4.417,4.458,0.042,,,,,
2011-06-15,,,,9.583,10.667,1.083,,,,,
2011-06-16,,,,8.375,8.792,0.417,,,,,
2011-06-17,,,,5.042,5.042,0.0,,,,,
2011-06-18,,,,7.833,8.042,0.208,,,,,
2011-06-19,,,,5.208,5.5,0.292,,,,,
2011-06-20,,,,10.458,11.5,1.042,,,,,
2011-06-21,,,,11.083,13.458,2.375,,,,,
2011-06-22,,,,13.208,16.25,3.042,,,,,
2011-06-23,,,,6.708,8.667,1.958,,,,,
2011-06-24,,,,5.875,7.458,1.583,,,,,
2011-06-25,,,,4.208,4.833,0.625,,,,,
2011-06-26,,,,4.833,5.625,0.792,,,,,
2011-06-27,,,,6.375,8.333,1.958,,,,,
2011-06-28,,,,5.708,7.167,1.458,,,,,
2011-06-29,,,,5.826,6.957,1.13,,,,,
2011-06-30,76.0,70.5,64.0,8.083,10.542,2.458,,,31.1,29.242,26.9
2011-07-01,85.0,77.792,61.0,13.667,17.292,3.625,,,30.6,26.929,24.9
2011-07-02,88.0,74.0,58.0,5.042,5.958,0.917,,,30.8,27.504,24.3
2011-07-03,86.0,72.875,57.0,6.583,7.042,0.458,,,31.6,27.95,24.2
2011-07-04,92.0,76.667,60.0,9.542,10.875,1.333,,,31.8,28.004,23.7
2011-07-05,94.0,77.542,45.0,4.875,5.0,0.125,,,31.1,26.075,22.7
2011-07-06,96.0,78.833,58.0,8.143,8.333,0.19,,,30.4,25.588,21.5
2011-07-07,96.0,93.625,90.0,9.958,12.417,2.458,,,25.2,24.325,23.3
2011-07-08,97.0,73.125,51.0,8.583,14.875,6.292,,,35.0,29.133,23.9
2011-07-09,89.0,65.5,39.0,8.333,14.083,5.75,,,36.7,30.338,26.1
2011-07-10,86.0,67.708,54.0,6.708,8.25,1.542,,,33.3,29.588,24.8
2011-07-11,88.0,73.875,54.0,6.227,8.0,1.773,,,34.7,28.775,25.7
2011-07-12,90.0,78.167,59.0,10.083,14.542,4.458,,,30.9,27.762,24.9
2011-07-13,88.0,67.375,44.0,9.174,14.391,5.217,,,35.4,29.3,24.0
2011-07-14,84.0,62.75,43.0,9.833,12.833,3.0,,,34.7,29.404,24.3
2011-07-15,80.0,66.167,46.0,10.792,13.292,2.5,,,34.2,29.267,24.1
