date,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2013-11-29,189.2,4.3,5.208,193.5
2013-11-30,191.083,8.542,6.5,199.625
2013-12-01,190.917,9.125,14.087,200.042
2013-12-02,189.87,8.696,16.857,198.565
2013-12-03,190.958,9.542,16.0,200.5
2013-12-04,189.917,9.167,15.5,199.083
2013-12-05,190.208,9.083,16.4,199.292
2013-12-06,191.917,10.417,19.458,202.333
2013-12-07,189.333,4.875,1.917,194.208
2013-12-08,190.5,5.167,3.292,195.667
2013-12-09,190.0,6.913,7.913,196.913
2013-12-10,188.458,5.708,6.708,194.167
2013-12-11,189.833,5.417,8.417,195.25
2013-12-12,191.042,3.792,4.458,194.833
2013-12-13,192.583,6.583,5.375,199.167
2013-12-14,192.375,3.333,6.208,195.708
2013-12-15,192.542,3.708,5.083,196.25
2013-12-16,192.167,3.667,5.0,195.833
2013-12-17,190.682,4.045,5.591,194.727
2013-12-18,189.167,5.417,5.75,194.583
2013-12-19,188.292,7.0,5.375,195.292
2013-12-20,189.333,4.625,8.042,193.958
2013-12-21,188.25,3.833,2.208,192.083
2013-12-22,190.583,3.208,5.958,193.792
2013-12-23,190.833,4.917,5.583,195.75
2013-12-24,190.636,4.091,6.909,194.727
2013-12-25,190.667,3.875,8.292,194.542
2013-12-26,190.042,7.667,9.167,197.708
2013-12-27,190.917,4.75,5.625,195.667
2013-12-28,195.583,3.708,2.875,199.292
2013-12-29,195.75,5.0,4.083,200.75
2013-12-30,192.625,6.958,10.208,199.583
2013-12-31,192.083,7.458,16.875,199.542
2014-01-01,,,3.208,
2014-01-02,,,2.542,
2014-01-03,,,3.75,
2014-01-04,,,9.083,
2014-01-05,,,24.522,
2014-01-06,,,21.292,
2014-01-07,,,5.5,
2014-01-08,,,11.25,
2014-01-09,,,4.875,
2014-01-10,,,3.667,
2014-01-11,,,8.458,
2014-01-12,,,5.5,
2014-01-13,,,6.609,
2014-01-14,,,7.958,
2014-01-15,,,8.75,
2014-01-16,,,13.667,
2014-01-17,,,11.208,
2014-01-18,,,4.042,
2014-01-19,,,8.957,
2014-01-20,,,17.917,
2014-01-21,,,18.833,
2014-01-22,,,10.917,
2014-01-23,,,6.292,
2014-01-24,,,8.333,
2014-01-25,,,19.792,
2014-01-26,,,19.174,
2014-01-27,,,7.833,
2014-01-28,,,6.833,
2014-01-29,,,5.375,
2014-01-30,,,5.125,
2014-01-31,,,9.625,
2014-02-01,,,7.125,
2014-02-02,,,7.636,
2014-02-03,,,8.292,
2014-02-04,,,8.417,
2014-02-05,,,7.5,
2014-02-06,,,4.5,
2014-02-07,,,10.458,
2014-02-08,,,11.958,
2014-02-09,,,2.958,
2014-02-10,,,10.957,
2014-02-11,,,24.125,
2014-02-12,,,27.417,
2014-02-13,,,4.5,
2014-02-14,,,8.917,
2014-02-15,,,20.542,
2014-02-16,,,5.391,
2014-02-17,,,6.708,
2014-02-18,,,6.417,
2014-02-19,,,1.667,
2014-02-20,,,5.25,
2014-02-21,,,8.542,
2014-02-22,,,14.167,
2014-02-23,,,24.565,
2014-02-24,,,35.875,
2014-02-25,,,27.13,
2014-02-26,,,14.5,
2014-02-27,,,10.875,
2014-02-28,,,14.292,
2014-03-01,,,6.625,
2014-03-02,,,19.591,
2014-03-03,,,18.417,
2014-03-04,,,9.792,
2014-03-05,,,14.917,
2014-03-06,,,15.167,
2014-03-07,,,12.0,
2014-03-08,,,12.0,
2014-03-09,,,9.478,
2014-03-10,,,5.208,
2014-03-11,,,8.125,
2014-03-12,,,12.125,
2014-03-13,,,11.417,
2014-03-14,,,13.875,
2014-03-15,,,14.333,
2014-03-16,,,16.136,
2014-03-17,,,14.417,
2014-03-18,,,19.875,
2014-03-19,,,5.75,
2014-03-20,,,16.042,
2014-03-21,,,18.417,
2014-03-22,,,26.083,
2014-03-23,,,12.435,
2014-03-24,,,8.833,
2014-03-25,,,7.375,
2014-03-26,,,10.5,
2014-03-27,,,16.0,
2014-03-28,,,18.042,
2014-03-29,,,17.958,
2014-03-30,,,39.478,
2014-03-31,,,32.958,
2014-04-01,,,12.792,
2014-04-02,,,14.0,
2014-04-03,,,10.667,
2014-04-04,,,6.875,
2014-04-05,,,8.5,
2014-04-06,,,8.375,
2014-04-07,,,13.227,
2014-04-08,,,22.542,
2014-04-09,,,29.875,
2014-04-10,,,26.417,
2014-04-11,,,19.083,
2014-04-12,,,15.625,
2014-04-13,,,17.917,
2014-04-14,,,17.478,
2014-04-15,,,17.833,
2014-04-16,,,34.625,
2014-04-17,,,39.458,
2014-04-18,,,31.125,
2014-04-19,,,16.208,
2014-04-20,,,11.917,
2014-04-21,,,3.739,
2014-04-22,,,18.542,
2014-04-23,,,12.542,
2014-04-24,,,16.25,
2014-04-25,,,18.083,
2014-04-26,,,16.292,
2014-04-27,,,16.875,
2014-04-28,,,15.478,
2014-04-29,,,11.625,
2014-04-30,,,6.208,
2014-05-01,,,9.583,
2014-05-02,,,17.458,
2014-05-03,,,23.167,
2014-05-04,,,14.333,
2014-05-05,,,15.042,
2014-05-06,,,14.708,
2014-05-07,,,17.652,
2014-05-08,,,17.917,
2014-05-09,,,12.75,
2014-05-10,,,16.125,
2014-05-11,,,14.167,
2014-05-12,,,12.87,
2014-05-13,,,10.333,
2014-05-14,,,22.417,
2014-05-15,,,13.708,
2014-05-16,,,17.318,
2014-05-17,,,4.375,
2014-05-18,,,3.667,
2014-05-19,,,8.391,
2014-05-20,,,24.542,
2014-05-21,,,10.625,
2014-05-22,,,17.739,
2014-05-23,,,5.917,
2014-05-24,,,9.75,
2014-05-25,,,16.625,
2014-05-26,,,11.043,
2014-05-27,,,10.583,
2014-05-28,,,21.458,
2014-05-29,,,24.958,
2014-05-30,,,40.542,
2014-05-31,,,43.25,
2014-06-01,,,30.875,
2014-06-02,,,35.909,
2014-06-03,,,30.583,
2014-06-04,,,29.435,
2014-06-05,,,11.5,
2014-06-06,,,9.091,
2014-06-07,,,12.25,
2014-06-08,,,11.375,
2014-06-09,,,13.125,
2014-06-10,,,20.739,
2014-06-11,,,16.125,
2014-06-12,,,5.917,
2014-06-13,,,7.542,
2014-06-14,,,19.208,
2014-06-15,,,30.125,
2014-06-16,,,23.783,
2014-06-17,,,24.0,
2014-06-18,,,24.091,
2014-06-19,,,18.208,
2014-06-20,,,20.375,
2014-06-21,,,19.5,
2014-06-22,,,12.875,
2014-06-23,,,8.739,
2014-06-24,,,7.042,
2014-06-25,,,10.913,
2014-06-26,,,19.167,
2014-06-27,,,13.458,
2014-06-28,,,7.583,
2014-06-29,,,20.958,
2014-06-30,,,24.773,
2014-07-01,,,13.667,
2014-07-02,,,20.542,
2014-07-03,,,21.087,
2014-07-04,,,5.792,
2014-07-05,,,7.125,
2014-07-06,,,8.792,
2014-07-07,,,5.435,
2014-07-08,,,12.25,
2014-07-09,,,12.0,
2014-07-10,,,4.792,
2014-07-11,,,18.739,
2014-07-12,,,29.375,
2014-07-13,,,27.083,
2014-07-14,,,7.818,
2014-07-15,,,18.348,
2014-07-16,,,22.833,
2014-07-17,,,13.542,
2014-07-18,,,8.542,
2014-07-19,,,10.083,
2014-07-20,,,11.542,
2014-07-21,,,18.292,
2014-07-22,,,29.545,
2014-07-23,,,25.167,
2014-07-24,,,15.417,
2014-07-25,,,11.105,
2014-07-26,,,19.125,
2014-07-27,,,16.875,
2014-07-28,,,7.826,
2014-07-29,,,17.333,
2014-07-30,,,17.417,
2014-07-31,,,12.208,
2014-08-01,,,14.238,
2014-08-02,,,9.375,
2014-08-03,,,6.682,
2014-08-04,,,6.125,
2014-08-05,,,6.958,
2014-08-06,,,7.792,
2014-08-07,,,10.0,
2014-08-08,,,7.565,
2014-08-09,,,4.042,
2014-08-10,,,6.375,
2014-08-11,,,6.348,
2014-08-12,,,8.875,
2014-08-13,,,16.333,
2014-08-14,,,17.833,
2014-08-15,,,8.333,
2014-08-16,,,4.458,
2014-08-17,,,4.958,
2014-08-18,,,9.174,
2014-08-19,,,8.292,
2014-08-20,,,9.125,
2014-08-21,,,9.333,
2014-08-22,,,9.042,
2014-08-23,,,8.625,
2014-08-24,,,9.708,
2014-08-25,,,8.348,
2014-08-26,,,7.417,
2014-08-27,,,6.792,
2014-08-28,,,5.792,
2014-08-29,,,6.542,
2014-08-30,,,7.542,
2014-08-31,,,9.833,
2014-09-01,,,9.75,
2014-09-03,,,11.8,
2014-09-04,,,7.0,
2014-09-05,,,6.875,
2014-09-06,,,17.375,
2014-09-07,,,11.348,
2014-09-08,,,15.773,
2014-09-09,,,15.0,
2014-09-10,,,14.217,
2014-09-11,,,12.375,
2014-09-12,,,6.333,
2014-09-13,,,4.458,
2014-09-14,,,4.364,
2014-09-15,,,10.542,
2014-09-16,,,11.409,
2014-09-17,,,9.833,
2014-09-18,,,8.333,
2014-09-19,,,7.87,
2014-09-20,,,7.875,
2014-09-21,,,9.391,
2014-09-22,,,9.522,
2014-09-23,,,16.273,
2014-09-24,,,13.458,
2014-09-25,,,4.375,
2014-09-26,,,8.167,
2014-09-27,,,11.792,
2014-09-28,,,12.083,
2014-09-29,,,18.696,
2014-09-30,,,19.227,
2014-10-01,,,11.542,
2014-10-02,,,16.542,
2014-10-03,,,14.25,
2014-10-04,,,11.458,
2014-10-05,,,9.417,
2014-10-06,,,3.565,
2014-10-07,,,6.833,
2014-10-08,,,9.417,
2014-10-09,,,11.292,
2014-10-10,,,11.583,
2014-10-11,,,16.083,
2014-10-12,,,18.083,
2014-10-13,,,5.875,
2014-10-14,,,5.417,
2014-10-15,,,5.783,
2014-10-16,,,8.917,
2014-10-17,,,11.87,
2014-10-18,,,10.583,
2014-10-19,,,12.292,
2014-10-20,,,9.435,
2014-10-21,,,8.542,
2014-10-22,,,5.333,
2014-10-23,,,7.083,
2014-10-24,,,8.167,
2014-10-25,,,15.875,
2014-10-26,,,16.083,
2014-10-27,,,13.522,
2014-10-28,,,13.458,
2014-10-29,,,12.333,
2014-10-30,,,13.375,
2014-10-31,,,17.458,
2014-11-01,,,2.917,
2014-11-02,,,8.708,
2014-11-03,,,8.333,
2014-11-04,,,8.591,
2014-11-05,,,9.458,
2014-11-06,,,6.833,
2014-11-07,,,19.125,
2014-11-08,,,12.708,
2014-11-09,,,13.333,
2014-11-10,,,10.333,
2014-11-11,,,12.273,
2014-11-12,,,16.167,
2014-11-13,,,8.25,
2014-11-14,,,8.125,
2014-11-15,,,8.375,
2014-11-16,,,7.542,
2014-11-17,,,13.435,
2014-11-18,,,11.125,
2014-11-19,,,10.125,
2014-11-20,,,8.833,
2014-11-21,,,9.0,
2014-11-22,,,13.833,
2014-11-23,,,12.917,
2014-11-24,,,16.292,
2014-11-25,,,11.783,
2014-11-26,,,5.917,
2014-11-27,,,7.292,
2014-11-28,,,12.478,
2014-11-29,,,9.875,
2014-11-30,,,8.417,
2014-12-01,,,9.043,
2014-12-02,,,6.958,
2014-12-03,,,8.042,
2014-12-04,,,7.0,
2014-12-05,,,5.625,
2014-12-06,,,4.167,
2014-12-07,,,1.958,
2014-12-08,,,7.773,
2014-12-09,,,5.792,
2014-12-10,,,10.958,
2014-12-11,,,14.333,
2014-12-12,,,5.167,
2014-12-13,,,5.875,
2014-12-14,,,4.458,
2014-12-15,,,4.727,
2014-12-16,,,7.625,
2014-12-17,,,2.875,
2014-12-18,,,1.833,
2014-12-19,,,7.5,
2014-12-20,,,8.458,
2014-12-21,,,8.417,
2014-12-22,,,5.217,
2014-12-23,,,5.042,
2014-12-24,,,15.375,
2014-12-25,,,5.583,
2014-12-26,,,2.75,
2014-12-27,,,6.167,
2014-12-28,,,8.917,
2014-12-29,,,8.542,
2014-12-30,,,28.0,
2014-12-31,,,19.667,
2015-01-01,,,6.375,
2015-01-02,,,13.75,
2015-01-03,,,20.0,
2015-01-04,,,30.087,
2015-01-05,,,28.583,
2015-01-06,,,9.958,
2015-01-07,,,5.75,
2015-01-08,,,9.875,
2015-01-09,,,5.125,
2015-01-10,,,9.875,
2015-01-11,,,8.792,
2015-01-12,,,4.522,
2015-01-13,,,5.458,
2015-01-14,,,7.667,
2015-01-15,,,8.375,
2015-01-16,,,6.417,
2015-01-17,,,7.125,
2015-01-18,,,4.043,
2015-01-19,,,5.333,
2015-01-20,,,2.792,
2015-01-21,,,4.583,
2015-01-22,,,5.25,
2015-01-23,,,9.417,
2015-01-24,,,8.125,
2015-01-25,,,8.708,
2015-01-26,,,12.727,
2015-01-27,,,16.792,
2015-01-28,,,20.667,
2015-01-29,,,10.167,
2015-01-30,,,4.75,
2015-01-31,,,12.875,
2015-02-01,,,16.273,
2015-02-02,,,6.875,
2015-02-03,,,7.083,
2015-02-04,,,8.833,
2015-02-05,,,14.083,
2015-02-06,,,8.917,
2015-02-07,,,6.167,
2015-02-08,,,6.13,
2015-02-09,,,12.522,
2015-02-10,,,8.625,
2015-02-11,,,10.042,
2015-02-12,,,14.042,
2015-02-13,,,11.375,
2015-02-14,,,2.958,
2015-02-15,,,6.87,
2015-02-16,,,7.042,
2015-02-17,,,7.0,
2015-02-18,,,9.583,
2015-02-19,,,14.167,
2015-02-20,,,10.792,
2015-02-21,,,11.875,
2015-02-22,,,11.0,
2015-02-23,,,13.375,
2015-02-24,,,11.0,
2015-02-25,,,5.667,
2015-02-26,,,17.708,
2015-02-27,,,23.042,
2015-02-28,,,26.375,
2015-03-01,193.833,3.5,9.833,197.333
2015-03-02,197.25,4.875,12.583,202.125
2015-03-03,194.783,6.435,17.0,201.217
2015-03-04,193.167,6.333,17.5,199.5
2015-03-05,194.458,7.667,25.5,202.125
2015-03-06,193.083,6.625,21.292,199.708
2015-03-07,189.955,6.864,13.182,196.818
2015-03-08,190.875,5.5,14.708,196.375
2015-03-09,191.833,4.792,11.708,196.625
2015-03-10,194.957,4.217,10.042,199.174
2015-03-11,195.125,4.583,9.708,199.708
2015-03-12,195.0,4.833,4.875,199.833
2015-03-13,194.708,4.5,7.0,199.208
2015-03-14,192.333,4.762,10.87,197.095
2015-03-15,193.125,4.583,13.875,197.708
2015-03-16,192.542,6.208,9.708,198.75
2015-03-17,191.0,9.348,13.542,200.348
2015-03-18,189.458,8.583,15.208,198.042
2015-03-19,188.0,5.5,9.625,193.5
2015-03-20,191.375,4.75,20.292,196.125
2015-03-21,190.333,3.609,5.958,193.957
2015-03-22,190.0,5.391,6.174,195.391
2015-03-23,190.792,5.583,19.042,196.375
2015-03-24,190.957,3.478,7.167,194.435
2015-03-25,190.333,3.522,3.208,193.87
2015-03-26,190.333,3.583,4.875,193.917
2015-03-27,190.375,3.833,7.667,194.208
2015-03-28,190.609,3.957,10.783,194.565
2015-03-29,191.833,6.75,18.375,198.583
2015-03-30,192.5,8.625,28.042,201.125
2015-03-31,191.913,6.348,27.292,198.261
2015-04-01,,,16.167,
2015-04-02,,,8.208,
2015-04-03,,,5.625,
2015-04-04,,,3.708,
2015-04-05,,,2.75,
2015-04-06,,,1.783,
2015-04-07,,,9.375,
2015-04-08,,,10.583,
2015-04-09,,,12.292,
2015-04-10,,,16.458,
2015-04-11,,,12.417,
2015-04-12,,,11.0,
2015-04-13,,,7.783,
2015-04-14,,,4.375,
2015-04-15,,,9.833,
2015-04-16,,,23.5,
2015-04-17,,,21.208,
2015-04-18,,,21.167,
2015-04-19,,,19.208,
2015-04-20,,,10.458,
2015-04-21,,,4.318,
2015-04-22,,,9.417,
2015-04-23,,,15.083,
2015-04-24,,,21.958,
2015-04-25,,,22.75,
2015-04-26,,,20.458,
2015-04-27,,,27.826,
2015-04-28,,,29.375,
2015-04-29,,,12.875,
2015-04-30,,,7.667,
2015-05-01,,,8.167,
2015-05-02,,,10.792,
2015-05-03,,,11.125,
2015-05-04,,,6.958,
2015-05-05,,,10.625,
2015-05-06,,,14.304,
2015-05-07,,,14.261,
2015-05-08,,,12.609,
2015-05-09,,,14.875,
2015-05-10,,,14.208,
2015-05-11,,,10.826,
2015-05-12,,,9.333,
2015-05-13,,,14.333,
2015-05-14,,,19.75,
2015-05-15,,,18.773,
2015-05-16,,,14.625,
2015-05-17,,,13.5,
2015-05-18,,,17.478,
2015-05-19,,,4.25,
2015-05-20,,,15.667,
2015-05-21,,,7.458,
2015-05-22,,,12.609,
2015-05-23,,,16.042,
2015-05-24,,,19.042,
2015-05-25,,,15.087,
2015-05-26,,,12.773,
2015-05-27,,,16.333,
2015-05-28,,,23.875,
2015-05-29,,,21.333,
2015-05-30,,,22.25,
2015-05-31,,,17.375,
2015-06-01,,,15.045,
2015-06-02,,,17.208,
2015-06-03,,,10.652,
2015-06-04,,,5.292,
2015-06-05,,,5.417,
2015-06-06,,,4.5,
2015-06-07,,,8.625,
2015-06-08,,,9.0,
2015-06-09,,,1.792,
2015-06-10,,,6.958,
2015-06-11,,,13.25,
2015-06-12,,,16.042,
2015-06-13,,,34.875,
2015-06-14,,,27.292,
2015-06-15,,,21.348,
2015-06-16,,,25.75,
2015-06-17,,,19.833,
2015-06-18,,,11.417,
2015-06-19,,,7.083,
2015-06-20,,,12.087,
2015-06-21,,,9.167,
2015-06-22,,,11.957,
2015-06-23,,,21.333,
2015-06-24,,,23.417,
2015-06-25,,,18.583,
2015-06-26,,,7.208,
2015-06-27,,,3.958,
2015-06-28,,,3.957,
2015-06-29,,,5.136,
2015-06-30,,,11.25,
2015-07-01,,,3.833,
2015-07-02,,,13.083,
2015-07-03,,,18.625,
2015-07-04,,,23.292,
2015-07-05,,,13.75,
2015-07-06,,,13.417,
2015-07-07,,,10.583,
2015-07-08,,,8.364,
2015-07-09,,,6.417,
2015-07-10,,,11.583,
2015-07-11,,,16.833,
2015-07-12,,,18.083,
2015-07-13,,,9.714,
2015-07-14,,,8.792,
2015-07-15,,,8.625,
2015-07-16,,,7.583,
2015-07-17,,,8.375,
2015-07-18,,,9.792,
2015-07-19,,,15.625,
2015-07-20,,,10.458,
2015-07-21,,,11.174,
2015-07-22,,,4.958,
2015-07-23,,,6.375,
2015-07-24,,,13.375,
2015-07-25,,,10.458,
2015-07-26,,,8.458,
2015-07-27,,,8.522,
2015-07-28,,,13.667,
2015-07-29,,,20.542,
2015-07-30,,,27.208,
2015-07-31,,,26.0,
2015-08-01,,,26.458,
2015-08-02,,,33.667,
2015-08-03,,,38.095,
2015-08-04,,,37.208,
2015-08-05,,,23.542,
2015-08-06,,,8.208,
2015-08-07,,,12.458,
2015-08-08,,,22.042,
2015-08-09,,,20.917,
2015-08-10,,,16.783,
2015-08-11,,,14.083,
2015-08-12,,,16.708,
2015-08-13,,,9.625,
2015-08-14,,,7.0,
2015-08-15,,,11.0,
2015-08-16,,,14.375,
2015-08-17,,,4.348,
2015-08-18,,,6.375,
2015-08-19,,,8.875,
2015-08-20,,,6.0,
2015-08-21,,,9.625,
2015-08-22,,,7.0,
2015-08-23,,,6.875,
2015-08-24,,,6.391,
2015-08-25,,,8.125,
2015-08-26,,,5.458,
2015-08-27,,,6.042,
2015-08-28,,,9.333,
2015-08-29,,,10.083,
2015-08-30,,,6.75,
2015-08-31,,,4.391,
2015-09-01,,,5.696,
2015-09-02,,,5.75,
2015-09-03,,,9.125,
2015-09-04,,,13.417,
2015-09-05,,,9.542,
2015-09-06,,,10.958,
2015-09-07,,,3.762,
2015-09-08,,,4.417,
2015-09-09,,,2.75,
2015-09-10,,,2.875,
2015-09-11,,,7.75,
2015-09-12,,,11.435,
2015-09-13,,,8.458,
2015-09-14,,,5.13,
2015-09-15,,,9.125,
2015-09-16,,,16.375,
2015-09-17,,,11.826,
2015-09-18,,,6.292,
2015-09-19,,,5.542,
2015-09-20,,,7.5,
2015-09-21,,,7.625,
2015-09-22,,,9.708,
2015-09-23,,,17.375,
2015-09-24,,,12.125,
2015-09-25,,,4.583,
2015-09-26,,,7.708,
2015-09-27,,,9.25,
2015-09-28,,,11.826,
2015-09-29,,,8.875,
2015-09-30,,,5.458,
2015-10-01,,,8.652,
2015-10-02,,,7.5,
2015-10-03,,,8.875,
2015-10-04,,,11.917,
2015-10-05,,,6.727,
2015-10-06,,,8.417,
2015-10-07,,,6.625,
2015-10-08,,,11.667,
2015-10-09,,,26.833,
2015-10-10,,,31.13,
2015-10-11,,,19.583,
2015-10-12,,,9.773,
2015-10-13,,,8.043,
2015-10-14,,,8.083,
2015-10-15,,,10.792,
2015-10-16,,,11.458,
2015-10-17,,,11.5,
2015-10-18,,,11.333,
2015-10-19,,,14.304,
2015-10-20,,,22.042,
2015-10-21,,,30.182,
2015-10-22,,,10.444,
2015-10-23,,,11.333,
2015-10-24,,,23.583,
2015-10-25,,,9.042,
2015-10-26,,,9.304,
2015-10-27,,,14.833,
2015-10-28,,,9.708,
2015-10-29,,,11.375,
2015-10-30,,,18.167,
2015-10-31,,,6.833,
2015-11-01,,,8.333,
2015-11-02,,,9.739,
2015-11-03,,,5.417,
2015-11-04,,,7.125,
2015-11-05,,,13.167,
2015-11-06,,,13.375,
2015-11-07,,,16.917,
2015-11-08,,,10.542,
2015-11-09,,,3.458,
2015-11-10,,,2.565,
2015-11-11,,,3.708,
2015-11-12,,,5.208,
2015-11-13,,,12.5,
2015-11-14,,,6.25,
2015-11-15,,,2.333,
2015-11-16,,,4.696,
2015-11-17,,,12.417,
2015-11-18,,,4.833,
2015-11-19,,,4.833,
2015-11-20,,,6.458,
2015-11-21,,,10.917,
2015-11-22,,,13.542,
2015-11-23,,,17.625,
2015-11-24,,,7.783,
2015-11-25,,,5.542,
2015-11-26,,,5.917,
2015-11-27,,,5.667,
2015-11-28,,,8.5,
2015-11-29,,,8.958,
2015-11-30,,,14.913,
2015-12-01,,,10.958,
2015-12-02,,,10.25,
2015-12-03,,,11.708,
2015-12-04,,,9.833,
2015-12-05,,,9.708,
2015-12-06,,,8.417,
2015-12-07,,,5.625,
2015-12-08,,,4.727,
2015-12-09,,,6.458,
2015-12-10,,,11.208,
2015-12-11,,,3.125,
2015-12-12,,,11.792,
2015-12-13,,,10.583,
2015-12-14,,,7.652,
2015-12-15,,,10.25,
2015-12-16,,,10.25,
2015-12-17,,,3.833,
2015-12-18,,,6.083,
2015-12-19,,,6.125,
2015-12-20,,,7.125,
2015-12-21,,,8.609,
2015-12-22,,,8.5,
2015-12-23,,,13.167,
2015-12-24,,,7.833,
2015-12-25,,,9.5,
2015-12-26,,,12.833,
2015-12-27,,,8.958,
2015-12-28,,,5.333,
2015-12-29,,,2.667,
2015-12-30,,,4.0,
2015-12-31,,,6.0,
2016-01-01,190.25,6.042,8.708,196.292
2016-01-02,190.542,6.917,13.708,197.458
2016-01-03,193.375,7.667,15.833,201.042
2016-01-04,191.238,6.667,17.5,197.905
2016-01-05,189.478,5.13,11.167,194.609
2016-01-06,189.333,5.792,5.792,195.125
2016-01-07,189.125,7.333,6.25,196.458
2016-01-08,186.542,6.667,5.5,193.208
2016-01-09,186.542,5.167,3.917,191.708
2016-01-10,188.792,5.958,5.833,194.75
2016-01-11,188.227,5.273,3.783,193.5
2016-01-12,189.565,6.609,8.375,196.174
2016-01-13,189.208,5.625,9.5,194.833
2016-01-14,191.167,5.292,2.708,196.458
2016-01-15,191.75,4.875,4.208,196.625
2016-01-16,191.318,4.545,3.652,195.864
2016-01-17,189.0,5.917,3.875,194.917
2016-01-18,190.042,8.833,6.0,198.875
2016-01-19,190.478,9.087,15.625,199.565
2016-01-20,190.625,10.333,16.083,200.958
2016-01-21,189.667,5.792,11.0,195.458
2016-01-22,190.333,6.833,9.708,197.167
2016-01-23,190.917,5.208,3.917,196.125
2016-01-24,193.417,5.125,4.083,198.542
2016-01-25,198.909,5.545,4.417,204.455
2016-01-26,192.5,24.625,8.043,217.125
2016-01-27,193.458,16.542,12.667,210.0
2016-01-28,190.292,8.958,9.625,199.25
2016-01-29,190.333,10.417,9.375,200.75
2016-01-30,190.13,9.435,8.783,199.565
2016-01-31,191.125,7.417,5.708,198.542
2016-02-01,191.0,8.792,7.375,199.792
2016-02-02,191.522,6.043,5.583,197.565
2016-02-03,189.208,7.417,6.833,196.625
2016-02-04,188.917,8.333,6.667,197.25
2016-02-05,188.917,9.875,6.833,198.792
2016-02-06,191.286,7.619,12.762,198.905
2016-02-07,190.25,5.75,9.0,196.0
2016-02-08,189.417,7.042,7.958,196.458
2016-02-09,190.043,9.565,6.75,199.609
2016-02-10,191.083,6.375,5.25,197.458
2016-02-11,192.958,5.792,3.083,198.75
2016-02-12,194.292,5.833,3.792,200.125
2016-02-13,194.182,6.955,5.217,201.136
2016-02-14,192.875,7.333,6.792,200.208
2016-02-15,192.083,9.625,9.708,201.708
2016-02-16,190.652,11.783,16.792,202.435
2016-02-17,192.958,16.5,19.042,209.458
2016-02-18,188.708,6.292,8.625,195.0
2016-02-19,189.5,5.917,6.458,195.417
2016-02-20,190.455,8.318,10.565,198.773
2016-02-21,189.833,4.542,9.0,194.375
2016-02-22,190.75,10.0,10.417,200.75
2016-02-23,190.174,7.783,6.25,197.957
2016-02-24,190.458,4.958,8.125,195.417
2016-02-25,191.667,5.917,7.0,197.583
2016-02-26,193.5,6.75,11.833,200.25
2016-02-27,192.435,5.87,9.652,198.304
2016-02-28,191.417,6.625,8.75,198.042
2016-03-01,190.917,7.458,9.875,198.375
2016-03-02,190.087,8.478,7.375,198.565
2016-03-03,191.167,5.417,10.458,196.583
2016-03-04,191.667,7.333,12.042,199.0
2016-03-05,191.75,8.167,17.083,199.917
2016-03-06,191.095,8.286,14.909,199.381
2016-03-07,191.0,4.917,6.708,195.917
2016-03-08,190.958,6.083,9.917,197.042
2016-03-09,191.217,6.696,13.583,197.913
2016-03-10,190.792,5.917,11.708,196.708
2016-03-11,192.333,5.5,14.125,197.833
2016-03-12,192.667,7.0,11.958,199.667
2016-03-13,191.955,8.409,15.348,200.364
2016-03-14,191.75,5.875,18.083,197.625
2016-03-15,190.5,4.25,5.958,194.75
2016-03-16,190.0,5.826,8.0,195.826
2016-03-17,190.333,5.875,9.458,196.208
2016-03-18,191.125,8.625,14.0,199.75
2016-03-19,191.917,8.875,27.542,200.792
2016-03-20,192.75,7.792,35.333,200.542
2016-03-21,189.136,7.045,13.478,196.182
2016-03-22,190.5,5.25,17.625,195.75
2016-03-23,190.0,7.13,17.25,197.13
2016-03-24,190.25,5.625,11.0,195.875
2016-03-25,190.542,5.833,11.333,196.375
2016-03-26,190.0,6.792,12.875,196.792
2016-03-27,188.913,5.478,9.739,194.391
2016-03-28,189.708,5.583,13.917,195.292
2016-03-29,190.875,6.375,18.917,197.25
2016-03-30,191.913,9.043,27.435,200.957
2016-03-31,189.125,5.875,18.75,195.0
2016-04-01,190.75,9.333,22.583,200.083
2016-04-02,191.125,5.958,16.583,197.083
2016-04-03,190.083,4.75,13.958,194.833
2016-04-04,187.227,4.5,2.5,191.727
2016-04-05,187.417,4.75,5.042,192.167
2016-04-06,189.333,6.167,10.125,195.5
2016-04-07,188.652,6.957,8.333,195.609
2016-04-08,187.875,5.292,8.708,193.167
2016-04-09,189.875,7.125,20.292,197.0
2016-04-10,191.083,7.167,27.667,198.25
2016-04-11,190.0,3.714,13.0,193.714
2016-04-12,190.333,4.75,19.125,195.083
2016-04-13,188.875,5.792,9.75,194.667
2016-04-14,189.696,6.087,5.667,195.783
2016-04-15,191.0,4.125,12.0,195.125
2016-04-16,191.5,5.292,11.5,196.792
2016-04-17,188.167,5.417,10.043,193.583
2016-04-18,190.409,5.545,13.13,195.955
2016-04-19,191.875,5.0,14.042,196.875
2016-04-20,192.0,5.167,12.5,197.167
2016-04-21,189.609,6.391,12.25,196.0
2016-04-22,186.958,5.833,3.292,192.792
2016-04-23,188.25,6.792,17.458,195.042
2016-04-24,191.5,5.542,39.0,197.042
2016-04-25,192.455,7.409,28.304,199.864
2016-04-26,189.333,6.583,16.435,195.917
2016-04-27,188.292,9.292,17.792,197.583
2016-04-28,187.261,5.304,4.375,192.565
