date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,4.708,13.875,20.417,6.542,10.917
2011-01-02,3.292,4.167,4.75,0.583,6.708
2011-01-03,5.292,14.5,20.667,6.167,16.542
2011-01-04,4.042,7.304,8.609,1.304,12.208
2011-01-05,6.708,24.708,42.5,17.792,6.304
2011-01-06,5.708,22.25,35.708,13.458,9.833
2011-01-07,5.625,20.083,30.167,10.083,6.458
2011-01-08,4.958,15.25,24.292,9.042,5.375
2011-01-09,6.0,18.333,27.708,9.375,20.125
2011-01-10,6.708,17.417,30.417,13.0,28.708
2011-01-11,4.792,10.87,14.609,3.739,15.083
2011-01-12,5.667,18.958,30.5,11.542,6.167
2011-01-13,5.565,20.0,31.708,11.708,18.458
2011-01-14,6.792,20.083,32.708,12.625,22.708
2011-01-15,5.125,15.875,23.917,8.042,11.667
2011-01-16,6.208,21.292,41.875,20.583,13.208
2011-01-17,5.083,17.25,32.083,14.833,7.75
2011-01-18,4.75,15.783,26.826,11.043,5.75
2011-01-19,5.333,20.333,34.333,14.0,6.0
2011-01-20,5.542,18.625,33.625,15.0,8.625
2011-01-21,5.042,16.708,28.75,12.042,9.458
2011-01-22,3.708,11.583,16.625,5.042,3.708
2011-01-23,4.417,12.75,17.292,4.542,7.125
2011-01-24,4.042,16.583,22.833,6.25,5.583
2011-01-25,4.292,13.739,18.435,4.696,9.708
2011-01-26,5.0,20.958,29.833,8.875,7.208
2011-01-27,6.739,26.25,42.958,16.708,20.458
2011-01-28,6.583,27.0,40.417,13.417,15.667
2011-01-29,4.167,15.208,19.75,4.542,6.958
2011-01-30,6.905,26.667,46.238,19.571,5.714
2011-01-31,7.458,25.167,40.708,15.542,8.75
2011-02-01,5.667,11.522,13.261,1.739,16.0
2011-02-02,4.583,7.125,7.958,0.833,5.625
2011-02-03,6.478,22.043,32.609,10.565,5.565
2011-02-04,7.417,21.792,31.208,9.417,22.583
2011-02-05,8.417,23.208,32.5,9.292,34.375
2011-02-06,10.208,27.833,51.375,23.542,23.375
2011-02-07,8.917,20.875,36.917,16.042,15.208
2011-02-08,5.167,10.478,12.609,2.13,5.0
2011-02-09,6.167,17.042,22.375,5.333,8.708
2011-02-10,7.348,22.042,33.083,11.042,8.417
2011-02-11,7.542,21.375,29.583,8.208,10.042
2011-02-12,7.625,20.792,29.625,8.833,12.0
2011-02-13,9.208,27.333,48.083,20.75,14.625
2011-02-14,10.292,26.125,56.708,30.583,9.875
2011-02-15,7.583,18.696,30.522,11.826,14.75
2011-02-16,6.917,17.5,27.083,9.583,7.083
2011-02-17,6.125,13.5,16.833,3.333,8.625
2011-02-18,6.542,15.958,22.375,6.417,6.25
2011-02-19,6.833,18.542,25.25,6.708,8.5
2011-02-20,7.5,20.333,31.625,11.292,8.833
2011-02-21,9.125,26.292,40.917,14.625,19.958
2011-02-22,8.833,23.565,35.652,12.087,18.667
2011-02-23,8.75,17.292,30.875,13.583,16.583
2011-02-24,7.391,12.958,17.292,4.333,23.5
2011-02-25,9.083,21.625,34.917,13.292,19.625
2011-02-26,5.792,7.042,7.917,0.875,11.083
2011-02-27,5.636,13.333,17.733,4.4,10.417
2011-02-28,4.333,,,,8.542
2011-03-01,4.542,,,,9.792
2011-03-02,4.792,11.273,14.545,3.273,8.682
2011-03-03,4.042,10.375,12.417,2.042,17.75
2011-03-04,4.458,15.5,20.333,4.833,13.542
2011-03-05,6.167,19.5,34.458,14.958,5.333
2011-03-06,5.125,13.458,21.542,8.083,7.208
2011-03-07,6.75,14.25,20.458,6.208,32.042
2011-03-08,6.667,13.375,19.333,5.958,27.75
2011-03-09,5.35,12.522,17.13,4.609,21.333
2011-03-10,3.125,5.542,6.042,0.5,14.917
2011-03-11,3.708,9.583,11.833,2.25,16.458
2011-03-12,3.333,9.875,11.125,1.25,14.5
2011-03-13,4.292,17.583,24.0,6.417,9.0
2011-03-14,4.792,19.208,25.417,6.208,15.583
