date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,82.0,69.542,51.0,8.542,8.958,0.417,,3.625,21.292,10.0,6.662,4.0
2011-01-02,87.0,63.792,45.0,5.087,5.261,0.174,,2.391,14.083,8.1,4.983,0.6
2011-01-03,78.0,62.625,42.0,7.167,7.375,0.208,,4.958,30.458,9.2,5.775,3.7
2011-01-04,83.0,73.417,61.0,5.667,6.125,0.458,,3.25,22.333,4.5,2.908,0.9
2011-01-05,85.0,70.583,49.0,10.75,11.625,0.875,,1.542,16.0,7.1,2.442,-0.7
2011-01-06,80.0,67.542,47.0,15.826,18.522,2.696,,1.565,10.696,8.2,3.533,-0.1
2011-01-07,84.0,69.167,54.0,15.5,18.0,2.5,,1.542,6.708,8.2,4.525,1.2
2011-01-08,81.0,67.0,45.0,14.583,17.042,2.458,,2.375,9.0,8.3,4.558,0.6
2011-01-09,85.0,65.125,43.0,14.478,16.783,2.304,,5.348,26.167,10.3,6.208,2.8
2011-01-10,80.0,67.792,49.0,21.75,27.417,5.667,,4.917,39.333,9.8,5.467,1.4
2011-01-11,79.0,61.75,44.0,11.583,13.333,1.75,,2.708,20.833,7.4,4.817,2.4
2011-01-12,83.0,69.583,51.0,18.917,25.25,6.333,,2.708,10.667,7.7,3.475,-0.3
2011-01-13,81.0,66.333,46.0,12.87,13.957,1.087,,4.792,23.708,7.4,4.95,2.3
2011-01-14,81.0,60.333,37.0,16.375,20.375,4.0,,2.708,25.292,9.9,5.046,0.7
2011-01-15,73.0,63.958,53.0,15.167,17.208,2.042,,3.042,13.625,8.0,5.292,2.4
2011-01-16,83.0,70.292,57.0,18.0,21.913,3.913,,3.304,11.833,6.9,5.675,2.8
2011-01-17,87.0,72.208,45.0,22.583,30.042,7.458,,1.917,6.958,10.0,4.879,1.0
2011-01-18,81.0,70.083,57.0,30.583,43.083,12.5,,4.083,14.208,9.2,5.467,1.2
2011-01-19,93.0,88.292,78.0,27.042,35.833,8.792,,3.292,9.792,8.4,7.071,6.1
2011-01-20,82.0,68.583,58.0,21.542,25.958,4.417,,5.696,5.0,11.7,9.742,7.6
2011-01-21,82.0,69.875,62.0,19.375,22.333,2.958,,3.458,7.25,10.8,8.779,6.3
2011-01-22,85.0,72.042,58.0,13.833,16.833,3.0,,2.792,7.292,11.8,8.254,4.8
2011-01-23,76.0,55.875,38.0,5.304,6.217,0.913,,1.652,8.5,7.8,5.125,1.0
2011-01-24,76.0,58.917,42.0,6.0,7.5,1.5,,2.0,8.583,3.7,1.475,-0.3
2011-01-25,78.0,64.292,50.0,9.5,12.208,2.708,,2.375,13.583,4.9,1.192,-1.2
2011-01-26,79.0,64.583,44.0,9.583,10.917,1.333,,1.583,8.583,4.7,0.9,-2.2
2011-01-27,77.0,67.667,53.0,15.783,17.826,2.043,,3.917,25.292,8.0,3.575,-1.2
2011-01-28,80.0,62.667,40.0,11.792,13.625,1.833,,3.625,28.875,9.4,5.967,3.3
2011-01-29,77.0,66.542,47.0,13.458,16.125,2.667,,2.458,14.25,8.5,4.108,0.4
