date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,94.0,85.083,65.0,8.333,10.083,1.75,22.458,2.167,23.917,9.2,5.954,3.1
2011-01-02,94.0,72.083,49.0,5.304,6.609,1.304,10.542,1.435,7.875,9.4,4.804,0.4
2011-01-03,92.0,72.0,47.0,9.208,10.792,1.583,27.333,3.958,24.958,9.8,5.908,3.9
2011-01-04,94.0,75.625,52.0,11.625,13.625,2.0,20.542,2.75,25.5,5.1,2.921,0.5
2011-01-05,94.0,75.792,46.0,16.042,21.375,5.333,16.583,2.583,15.292,7.7,2.346,-1.6
2011-01-06,95.0,80.708,56.0,15.304,23.304,8.0,11.174,1.957,10.304,9.0,2.346,-2.7
2011-01-07,94.0,77.292,56.0,11.25,13.5,2.25,5.167,2.25,4.125,8.8,3.8,-1.1
2011-01-08,91.0,75.0,53.0,7.958,10.292,2.333,5.167,1.417,8.042,9.5,5.354,1.4
2011-01-09,94.0,76.333,43.0,12.217,18.174,5.957,25.625,4.217,23.958,10.7,5.358,1.1
2011-01-10,94.0,80.583,49.0,17.292,24.125,6.833,37.083,4.292,33.333,11.1,4.821,-0.9
2011-01-11,94.0,69.708,44.0,10.875,15.583,4.708,16.667,2.083,17.792,7.9,4.254,1.0
2011-01-12,95.0,83.5,61.0,16.583,23.583,7.0,12.375,2.625,9.125,7.6,2.742,-2.2
2011-01-13,94.0,76.583,55.0,15.174,21.217,6.043,22.0,3.739,23.333,7.1,4.421,1.6
2011-01-14,94.0,73.583,43.0,13.333,18.125,4.792,24.125,2.875,22.875,10.8,3.808,-1.3
2011-01-15,94.0,77.042,53.0,11.083,13.0,1.917,13.083,2.333,11.75,8.8,4.804,1.0
2011-01-16,94.0,84.708,69.0,6.0,6.783,0.783,6.792,1.478,8.833,7.3,5.492,3.7
2011-01-17,94.0,79.25,51.0,11.042,14.125,3.083,5.167,1.167,7.625,10.0,5.296,1.2
2011-01-18,93.0,77.0,59.0,19.667,27.0,7.333,11.625,3.583,12.458,10.6,6.746,2.4
2011-01-19,94.0,91.833,73.0,17.708,20.542,2.833,6.875,3.042,11.5,9.3,7.246,6.5
