date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,23.625,32.208,8.583,4.25,22.5
2011-01-02,7.261,8.478,1.217,1.348,9.833
2011-01-03,19.833,24.542,4.708,6.167,30.042
2011-01-04,13.917,16.792,2.875,4.25,21.417
2011-01-05,15.522,21.522,6.0,1.304,14.348
2011-01-06,29.958,63.583,33.625,1.958,13.292
2011-01-07,16.875,24.792,7.917,1.0,7.042
2011-01-08,9.167,10.375,1.208,1.0,3.333
2011-01-09,17.217,21.217,4.0,5.783,27.375
2011-01-10,33.5,48.042,14.542,6.083,41.167
2011-01-11,17.043,19.217,2.174,2.875,14.417
2011-01-12,32.958,54.875,21.917,3.375,13.25
2011-01-13,20.0,22.542,2.542,5.958,22.083
2011-01-14,23.708,44.625,20.917,2.292,23.167
2011-01-15,24.083,32.25,8.167,2.0,10.833
2011-01-16,9.913,12.435,2.522,0.609,10.0
2011-01-17,25.083,43.542,18.458,0.957,4.261
2011-01-18,30.5,57.917,27.417,2.625,9.375
2011-01-19,12.417,13.75,1.333,1.708,7.167
2011-01-20,9.833,11.417,1.583,0.25,2.75
2011-01-21,20.75,24.792,4.042,0.75,6.625
2011-01-22,15.917,22.0,6.083,2.458,4.667
2011-01-23,12.391,15.13,2.739,2.652,8.75
2011-01-24,13.783,16.217,2.435,1.75,10.083
2011-01-25,18.208,27.208,9.0,2.542,13.583
2011-01-26,14.167,18.667,4.5,1.417,8.125
2011-01-27,37.5,76.958,39.458,3.125,30.5
2011-01-28,20.208,36.083,15.875,2.875,30.542
2011-01-29,21.708,29.0,7.292,2.083,11.333
2011-01-30,20.783,25.217,4.435,1.13,8.958
2011-01-31,34.75,67.208,32.458,4.083,17.125
2011-02-01,17.958,22.875,4.917,3.391,26.609
2011-02-02,12.833,15.167,2.333,2.417,8.125
2011-02-03,19.708,23.542,3.833,3.0,10.333
2011-02-04,21.458,25.333,3.875,3.917,19.833
2011-02-05,23.708,39.375,15.667,3.542,33.917
2011-02-06,16.286,22.857,6.571,4.0,32.045
2011-02-07,8.333,8.833,0.5,2.5,12.083
2011-02-08,8.25,9.583,1.333,1.708,4.583
2011-02-09,10.333,12.25,1.917,0.792,7.583
2011-02-10,19.667,34.208,14.542,1.583,8.917
2011-02-11,16.917,25.458,8.542,2.458,7.25
2011-02-12,21.833,27.708,5.875,3.458,11.417
2011-02-13,15.826,18.174,2.348,1.174,11.167
2011-02-14,26.833,46.708,19.875,0.609,10.478
2011-02-15,25.833,46.542,20.708,1.083,11.792
2011-02-16,16.958,23.625,6.667,1.125,9.75
2011-02-17,13.375,16.333,2.958,2.333,9.5
2011-02-18,9.042,10.25,1.208,1.583,8.083
2011-02-19,11.292,14.042,2.75,1.792,8.792
2011-02-20,26.739,39.348,12.609,4.522,10.958
2011-02-21,30.304,53.652,23.348,4.13,12.783
2011-02-22,11.208,12.167,0.958,1.25,10.583
2011-02-23,19.5,27.333,7.833,2.0,19.917
2011-02-24,25.667,29.208,3.542,3.583,30.958
2011-02-25,15.583,17.833,2.25,1.792,20.542
2011-02-26,8.167,8.667,0.5,0.125,5.125
2011-02-27,17.609,22.826,5.217,3.217,7.75
