date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,6.333,97.0,78.208,57.0,,9.125,10.125,1.0,,4.583,29.542,8.4,7.138,4.5,
2011-01-02,,4.435,97.0,72.833,49.0,,5.087,6.522,1.435,,1.043,7.0,9.2,5.633,2.5,
2011-01-03,,5.667,94.0,67.75,54.0,,6.875,7.542,0.667,,5.542,29.833,7.5,6.446,4.5,
2011-01-04,191.2,4.478,81.0,64.458,55.0,10.3,5.522,6.435,0.913,,2.087,17.043,6.3,3.454,1.4,201.5
2011-01-05,190.708,3.958,84.0,63.333,49.0,11.167,14.875,22.125,7.25,,1.0,9.042,6.5,4.029,1.5,201.875
2011-01-06,193.875,5.083,84.0,72.333,59.0,12.458,24.75,42.5,17.75,,1.833,12.167,7.5,4.896,2.5,206.333
2011-01-07,191.542,4.208,96.0,72.0,53.0,10.583,17.708,25.708,8.0,,1.083,6.5,9.5,6.038,1.6,202.125
2011-01-08,194.458,4.0,97.0,77.917,56.0,13.167,15.667,21.375,5.708,,1.625,5.833,9.6,5.683,0.4,207.625
2011-01-09,199.217,6.435,84.0,62.042,44.0,16.609,15.348,21.043,5.696,,7.87,32.5,9.9,7.2,3.9,215.826
2011-01-10,204.25,8.167,96.0,86.417,64.0,22.625,29.167,58.917,29.75,,6.833,52.542,8.4,5.812,3.1,226.875
2011-01-11,193.083,4.792,97.0,60.542,49.0,12.167,13.125,20.042,6.917,,2.417,16.0,7.3,4.592,0.3,205.25
2011-01-12,197.583,5.625,97.0,84.542,60.0,15.292,19.875,38.833,18.958,,2.583,10.75,7.3,3.908,0.9,212.875
2011-01-13,194.25,5.125,77.0,60.375,47.0,10.958,9.833,13.667,3.833,,5.125,22.708,7.3,6.079,4.2,205.208
2011-01-14,197.167,6.125,95.0,69.458,44.0,16.208,18.167,29.0,10.833,,2.375,22.125,9.0,5.242,2.6,213.375
2011-01-15,198.792,5.708,91.0,75.292,57.0,19.458,21.667,35.417,13.75,,1.25,10.333,8.2,5.388,2.6,218.25
2011-01-16,195.391,4.957,97.0,84.042,73.0,11.391,22.043,37.87,15.826,,1.913,8.292,7.0,5.033,0.9,206.783
2011-01-17,199.318,5.636,97.0,80.208,48.0,21.955,26.273,67.045,40.773,,2.045,10.591,9.3,3.862,-0.8,221.273
2011-01-18,195.792,6.0,97.0,85.375,65.0,25.375,30.75,60.708,29.958,,4.458,17.542,8.2,5.462,1.2,221.167
2011-01-19,189.375,5.375,97.0,96.917,96.0,19.083,27.375,49.167,21.792,,4.875,20.917,7.7,7.083,6.2,208.458
2011-01-20,187.917,3.667,97.0,76.625,53.0,12.958,18.375,29.583,11.208,,1.625,10.125,12.5,9.296,7.0,200.875
2011-01-21,189.458,4.042,97.0,77.25,47.0,15.375,18.708,26.458,7.75,,1.208,5.833,12.1,8.025,4.8,204.833
