date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,187.792,4.875,82.0,68.292,50.0,6.417,10.5,11.833,1.333,28.583,2.917,21.958,10.0,6.962,4.5,194.208
2011-01-02,188.174,2.957,88.0,63.542,43.0,1.87,6.478,7.652,1.174,17.875,1.043,10.292,8.7,4.979,-0.1,190.043
2011-01-03,190.583,4.167,74.0,60.125,40.0,3.875,9.125,10.25,1.125,36.208,4.208,31.042,10.0,6.1,3.6,194.458
2011-01-04,189.542,3.5,82.0,67.917,57.0,1.958,6.583,7.5,0.917,26.792,2.375,21.5,4.6,2.933,1.0,191.5
2011-01-05,189.417,3.792,82.0,65.958,48.0,5.417,17.875,24.167,6.292,22.083,0.667,10.167,7.1,2.762,-1.1,194.833
2011-01-06,188.957,3.522,80.0,65.458,45.0,4.87,17.391,23.522,6.13,15.0,0.739,7.174,8.7,3.912,-0.2,193.826
2011-01-07,189.75,3.167,83.0,66.375,52.0,6.208,16.792,22.833,6.042,8.75,1.083,6.208,8.7,4.979,1.5,195.958
2011-01-08,189.375,3.25,80.0,63.917,47.0,4.792,17.75,22.75,5.0,10.5,1.5,5.625,9.4,5.175,0.6,194.167
2011-01-09,191.0,4.435,86.0,63.708,43.0,8.087,18.087,23.739,5.652,32.292,4.478,24.25,11.0,6.675,3.4,199.087
2011-01-10,191.25,5.542,79.0,62.583,43.0,9.458,21.292,27.875,6.583,47.167,5.417,34.792,10.9,6.312,1.7,200.708
2011-01-11,187.833,4.083,74.0,57.875,38.0,5.458,15.375,21.625,6.25,24.0,2.083,18.75,8.4,5.233,1.9,193.292
2011-01-12,189.417,4.167,84.0,69.625,51.0,8.583,22.958,38.708,15.75,14.292,1.625,6.167,8.0,3.433,-1.0,198.0
2011-01-13,189.5,4.542,80.0,64.458,45.0,6.333,20.391,25.826,5.435,30.25,3.792,21.125,7.9,4.996,1.9,195.833
2011-01-14,189.542,4.958,78.0,58.167,37.0,6.625,20.0,28.75,8.75,29.875,2.042,19.625,10.1,5.329,0.9,196.167
2011-01-15,187.708,3.667,69.0,59.292,46.0,5.708,15.417,18.042,2.625,15.583,1.667,12.542,8.2,5.817,3.0,193.417
