date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,190.917,10.792,8.917,9.25,0.333,4.958,31.542,201.708
2011-01-02,189.261,4.826,4.261,4.261,0.0,2.391,13.583,194.087
2011-01-03,191.625,5.542,7.708,7.917,0.208,6.75,33.542,197.167
2011-01-04,189.826,4.609,5.478,5.739,0.261,3.739,21.783,194.435
2011-01-05,190.208,6.583,9.667,10.25,0.583,2.292,14.542,196.792
2011-01-06,191.583,9.083,16.458,19.583,3.125,3.208,16.875,200.667
2011-01-07,191.875,7.167,11.0,13.0,2.0,2.125,10.25,199.042
2011-01-08,191.167,6.917,9.208,10.667,1.458,2.833,9.958,198.083
2011-01-09,197.261,11.826,11.217,12.478,1.261,6.957,34.958,209.087
2011-01-10,197.125,12.625,16.667,19.25,2.583,7.208,49.833,209.75
2011-01-11,190.125,7.542,9.083,9.958,0.875,4.083,18.667,197.667
2011-01-12,190.87,9.13,11.478,13.435,1.957,2.875,13.417,200.0
2011-01-13,190.417,8.167,9.375,10.167,0.792,5.708,25.708,198.583
2011-01-14,195.292,11.833,12.375,15.042,2.667,3.75,27.0,207.125
2011-01-15,191.833,8.708,9.792,11.042,1.25,2.625,16.208,200.542
2011-01-16,189.652,9.957,13.783,15.435,1.652,2.435,12.333,199.609
2011-01-17,193.619,19.524,18.583,27.875,9.292,3.304,20.696,213.143
2011-01-18,195.333,26.75,22.083,34.292,12.208,4.167,23.958,222.083
2011-01-19,191.167,22.417,23.917,29.667,5.75,5.0,20.875,213.583
2011-01-20,189.75,19.0,9.792,11.208,1.417,2.667,9.667,208.75
2011-01-21,190.292,20.292,13.167,15.542,2.375,2.917,9.875,210.583
2011-01-22,193.25,19.75,10.708,12.958,2.25,2.542,14.958,213.0
2011-01-23,189.348,2.696,6.609,7.609,1.0,2.522,9.167,192.043
2011-01-24,190.348,3.0,5.652,6.0,0.348,2.625,11.583,193.348
2011-01-25,191.5,3.167,9.417,10.708,1.292,3.125,19.5,194.667
2011-01-26,191.625,2.042,7.417,8.167,0.75,3.125,9.667,193.667
2011-01-27,193.833,6.583,21.292,25.042,3.75,3.458,31.792,200.417
2011-01-28,194.542,6.167,13.417,18.208,4.792,3.917,37.667,200.708
2011-01-29,193.75,5.083,9.292,10.292,1.0,3.167,15.625,198.833
2011-01-30,191.043,7.043,12.273,15.091,2.818,3.182,13.333,198.087
2011-01-31,192.458,9.333,24.833,27.5,2.667,4.833,23.0,201.792
2011-02-01,190.375,5.417,5.667,6.833,1.167,3.958,31.958,195.792
2011-02-02,189.625,4.667,5.75,7.25,1.5,1.208,10.125,194.292
2011-02-03,190.333,6.125,11.417,13.958,2.542,1.5,13.875,196.458
2011-02-04,190.875,6.625,9.875,12.0,2.125,3.292,24.792,197.5
2011-02-05,192.542,9.042,13.833,17.458,3.625,3.125,47.167,201.583
2011-02-06,189.636,11.091,17.636,20.773,3.136,3.87,47.042,200.727
2011-02-07,188.208,6.5,7.667,8.458,0.792,2.375,24.0,194.708
2011-02-08,187.792,3.708,3.625,4.208,0.583,1.0,8.75,191.5
2011-02-09,188.708,4.25,7.042,8.125,1.083,1.333,12.708,192.958
2011-02-10,188.958,5.917,10.75,12.75,2.0,1.875,15.5,194.875
2011-02-11,190.708,7.875,10.083,12.708,2.625,1.875,12.417,198.583
2011-02-12,192.583,8.083,11.875,13.167,1.292,2.5,20.667,200.667
2011-02-13,188.261,7.957,17.304,18.739,1.435,1.783,16.958,196.217
2011-02-14,188.625,9.625,19.375,26.833,7.458,1.522,15.391,198.25
2011-02-15,190.875,8.583,14.958,21.458,6.5,2.375,23.042,199.458
2011-02-16,189.792,7.625,11.292,13.0,1.708,1.292,15.5,197.417
2011-02-17,188.917,5.75,4.958,5.417,0.458,1.708,12.208,194.667
2011-02-18,190.417,5.708,5.708,6.375,0.667,1.333,12.75,196.125
2011-02-19,190.583,5.375,5.208,5.792,0.583,1.125,13.917,195.958
2011-02-20,188.182,9.273,12.409,14.727,2.318,1.955,13.261,197.455
2011-02-21,188.042,10.167,19.667,25.917,6.25,1.792,26.083,198.208
2011-02-22,186.208,10.333,21.292,26.917,5.625,1.625,31.208,196.542
2011-02-23,187.667,9.917,14.083,20.583,6.5,2.042,26.792,197.583
2011-02-24,189.458,9.25,8.542,9.75,1.208,4.208,44.125,198.708
2011-02-25,187.417,8.458,12.25,14.75,2.5,2.083,31.0,195.875
2011-02-26,187.042,6.292,4.583,5.5,0.917,0.042,9.083,193.333
2011-02-27,189.87,6.174,8.609,10.087,1.478,0.545,8.435,196.043
2011-02-28,189.667,6.042,10.542,12.417,1.875,1.0,13.583,195.708
2011-03-01,189.833,11.667,22.542,29.208,6.667,2.083,31.167,201.5
2011-03-02,186.292,6.792,13.417,15.583,2.167,1.667,14.542,193.083
2011-03-03,189.208,5.875,6.208,7.0,0.792,2.083,19.083,195.083
2011-03-04,190.083,5.125,12.875,13.75,0.875,0.833,22.625,195.208
2011-03-05,190.81,13.286,24.095,40.333,16.238,2.174,14.583,204.095
2011-03-06,195.292,10.25,14.708,18.417,3.708,2.083,24.542,205.542
2011-03-07,197.583,9.833,13.917,15.667,1.75,3.375,48.458,207.417
2011-03-08,201.25,13.5,20.375,24.5,4.125,4.375,59.417,214.75
2011-03-09,193.208,6.25,5.292,5.375,0.083,0.917,25.083,199.458
2011-03-10,192.917,6.542,6.958,7.333,0.375,0.625,17.917,199.458
2011-03-11,195.083,7.167,6.708,7.542,0.833,2.292,23.917,202.25
2011-03-12,189.87,5.565,6.826,7.261,0.435,1.455,14.348,195.435
2011-03-13,191.542,8.25,13.417,15.667,2.25,1.833,14.458,199.792
2011-03-14,190.625,7.917,14.875,17.208,2.333,3.333,27.833,198.542
2011-03-15,190.208,6.792,10.5,12.125,1.625,3.958,35.958,197.0
2011-03-16,188.667,8.292,25.583,31.5,5.917,5.042,29.375,196.958
2011-03-17,187.667,7.708,14.583,15.875,1.292,2.292,34.333,195.375
2011-03-18,188.083,9.375,9.875,10.417,0.542,1.292,24.5,197.458
2011-03-19,189.348,6.217,8.174,8.478,0.304,0.565,13.083,195.565
2011-03-20,191.5,9.292,13.625,16.125,2.5,2.167,17.875,200.792
2011-03-21,191.75,9.25,12.667,14.667,2.0,1.417,19.833,201.0
2011-03-22,191.739,15.087,24.043,29.0,4.957,3.042,24.125,206.826
2011-03-23,187.5,13.083,21.042,24.958,3.917,1.292,17.25,200.583
2011-03-24,190.833,7.542,3.667,4.375,0.708,2.417,31.0,198.375
2011-03-25,191.625,6.833,3.458,4.0,0.542,1.208,15.583,198.458
2011-03-26,191.087,3.783,6.739,7.087,0.348,1.667,14.864,194.87
2011-03-27,192.292,7.417,15.083,16.625,1.542,3.75,27.292,199.708
2011-03-28,189.792,4.958,9.583,9.667,0.083,3.708,42.208,194.75
2011-03-29,189.875,6.542,25.5,32.292,6.792,5.875,35.583,196.417
2011-03-30,185.917,7.75,19.542,20.958,1.417,8.833,40.792,193.667
2011-03-31,186.25,2.5,5.75,5.833,0.083,1.667,23.208,188.75
2011-04-01,188.042,11.833,21.667,24.292,2.625,5.833,46.5,199.875
2011-04-02,185.708,7.917,10.208,10.583,0.375,3.5,35.0,193.625
2011-04-03,184.375,5.75,6.583,7.208,0.625,3.333,20.75,190.125
2011-04-04,187.348,4.174,3.435,3.652,0.217,1.478,10.25,191.522
2011-04-05,189.542,7.5,10.87,12.087,1.217,5.583,13.625,197.042
2011-04-06,188.375,7.292,22.167,30.958,8.792,5.583,19.208,195.667
2011-04-07,184.167,8.708,22.917,28.208,5.292,7.375,18.75,192.875
2011-04-08,184.625,7.292,16.75,18.708,1.958,3.0,23.167,191.917
2011-04-09,185.708,5.25,4.875,5.0,0.125,2.208,29.375,190.958
2011-04-10,188.042,6.667,10.042,11.167,1.125,4.458,32.75,194.708
2011-04-11,190.87,8.0,7.174,7.435,0.261,2.783,30.833,198.87
2011-04-12,191.043,6.913,9.609,10.348,0.739,2.826,23.913,197.957
2011-04-13,190.875,7.542,9.417,9.917,0.5,6.542,37.167,198.417
2011-04-14,190.333,9.417,17.833,19.375,1.542,7.333,35.792,199.75
2011-04-15,186.125,10.917,22.958,26.833,3.875,9.917,35.667,197.042
2011-04-16,188.167,6.083,7.125,7.167,0.042,2.583,38.25,194.25
2011-04-17,187.833,7.083,13.833,16.208,2.375,4.833,20.25,194.917
2011-04-18,187.0,5.783,8.957,9.217,0.261,3.391,24.25,192.783
2011-04-19,189.583,6.083,6.125,6.458,0.333,3.583,10.042,195.667
2011-04-20,189.696,7.478,5.565,5.739,0.174,2.208,15.5,197.174
2011-04-21,191.958,12.417,19.292,23.625,4.333,4.958,35.583,204.375
2011-04-22,188.375,10.583,24.042,27.417,3.375,7.417,40.792,198.958
2011-04-23,187.5,7.375,6.417,6.542,0.125,2.833,22.25,194.875
2011-04-24,189.167,6.875,6.583,6.583,0.0,3.417,28.292,196.042
2011-04-25,188.087,6.522,6.478,6.478,0.0,3.957,27.75,194.609
2011-04-26,186.875,10.292,22.042,25.5,3.458,7.875,32.5,197.167
2011-04-27,185.25,11.5,17.667,18.875,1.208,6.957,33.087,196.75
2011-04-28,187.708,5.625,4.917,4.917,0.0,3.042,25.583,193.333
2011-04-29,189.0,8.458,12.792,13.708,0.917,4.792,22.625,197.458
2011-04-30,185.833,10.458,25.0,29.708,4.708,9.208,36.958,196.292
2011-05-01,185.167,6.625,9.292,9.542,0.25,3.792,87.792,191.792
2011-05-02,188.174,7.565,7.174,7.609,0.435,3.304,176.583,195.739
2011-05-03,189.667,10.292,17.708,18.833,1.125,4.375,155.708,199.958
2011-05-04,190.25,10.167,14.208,16.083,1.875,4.208,91.042,200.417
2011-05-05,186.5,8.917,17.917,22.292,4.375,6.417,46.458,195.417
2011-05-06,184.727,9.182,26.957,30.87,3.913,6.375,31.292,193.909
