date,SO2_mean,SPM_mean
2011-01-01,1.667,25.375
2011-01-02,1.217,8.375
2011-01-03,4.375,27.25
2011-01-04,2.435,19.87
2011-01-05,1.25,13.625
2011-01-06,1.417,12.667
2011-01-07,0.708,5.083
2011-01-08,1.167,5.458
2011-01-09,4.652,26.958
2011-01-10,5.375,43.25
2011-01-11,1.875,14.5
2011-01-12,2.435,15.542
2011-01-13,3.917,25.25
2011-01-14,1.75,25.417
2011-01-15,0.917,13.25
2011-01-16,0.696,8.0
2011-01-17,1.583,9.875
2011-01-18,3.0,14.042
2011-01-19,1.478,12.0
2011-01-20,0.208,4.625
2011-01-21,1.125,8.75
2011-01-22,0.542,8.125
2011-01-23,0.522,7.75
2011-01-24,1.833,9.542
2011-01-25,1.583,12.875
2011-01-26,1.5,7.792
2011-01-27,2.375,31.667
2011-01-28,2.833,32.458
2011-01-29,1.208,13.083
2011-01-30,0.565,10.208
2011-01-31,3.25,18.318
2011-02-01,1.833,26.136
2011-02-02,1.125,7.042
2011-02-03,2.083,12.917
2011-02-04,2.958,22.875
2011-02-05,3.75,43.917
2011-02-06,3.348,43.417
2011-02-07,1.417,13.292
2011-02-08,1.042,5.958
2011-02-09,0.917,6.958
2011-02-10,1.292,8.375
2011-02-11,0.75,7.333
2011-02-12,2.583,14.292
2011-02-13,1.696,17.708
2011-02-14,1.458,16.167
2011-02-15,0.783,13.913
2011-02-16,0.625,11.667
2011-02-17,1.25,10.042
2011-02-18,1.125,8.417
2011-02-19,0.958,10.5
2011-02-20,1.348,9.083
2011-02-21,1.917,19.417
2011-02-22,2.125,18.042
2011-02-23,1.708,19.875
2011-02-24,3.708,35.0
2011-02-25,0.625,25.083
2011-02-26,0.083,6.917
2011-02-27,1.174,7.625
2011-02-28,1.708,10.542
2011-03-01,2.435,25.174
2011-03-02,0.875,9.875
2011-03-03,0.917,13.542
2011-03-04,0.333,15.083
2011-03-05,2.087,14.208
2011-03-06,1.375,20.417
2011-03-07,2.458,43.0
2011-03-08,3.667,56.333
2011-03-09,1.042,22.208
2011-03-10,0.958,11.042
2011-03-11,2.667,22.167
2011-03-12,1.0,11.958
2011-03-13,2.042,14.0
2011-03-14,2.826,17.913
2011-03-15,2.292,27.542
2011-03-16,3.333,24.792
2011-03-17,0.875,27.5
2011-03-18,0.25,25.833
2011-03-19,0.217,9.292
2011-03-20,1.167,12.25
2011-03-21,2.083,16.708
2011-03-22,4.958,25.792
2011-03-23,1.542,11.667
2011-03-24,1.958,23.458
2011-03-25,1.292,12.833
2011-03-26,1.13,11.375
2011-03-27,3.5,28.792
2011-03-28,1.913,30.652
2011-03-29,2.375,25.0
2011-03-30,4.542,25.75
2011-03-31,0.792,16.958
2011-04-01,3.375,31.25
2011-04-02,1.625,30.083
2011-04-03,1.292,17.833
2011-04-04,1.391,7.25
2011-04-05,1.5,10.083
2011-04-06,1.708,11.5
2011-04-07,1.5,10.125
2011-04-08,0.417,15.708
2011-04-09,0.625,17.625
2011-04-10,3.042,23.875
2011-04-11,1.391,21.417
2011-04-12,1.917,19.958
2011-04-13,3.958,27.0
2011-04-14,5.292,36.458
2011-04-15,3.087,29.609
2011-04-16,0.958,32.875
2011-04-17,1.667,15.375
2011-04-18,1.696,19.667
2011-04-19,0.0,4.958
2011-04-20,0.542,13.125
2011-04-21,2.75,24.917
2011-04-22,2.875,26.833
2011-04-23,0.417,16.167
2011-04-24,1.042,24.25
2011-04-25,1.565,23.5
2011-04-26,3.042,26.958
2011-04-27,3.292,27.083
2011-04-28,1.348,23.87
2011-04-29,2.75,17.25
2011-04-30,1.875,26.125
2011-05-01,1.042,70.75
2011-05-02,1.783,132.333
2011-05-03,4.917,119.417
2011-05-04,3.292,78.5
2011-05-05,2.542,34.125
2011-05-06,1.792,27.917
2011-05-07,1.5,22.583
2011-05-08,2.583,39.542
2011-05-09,2.435,39.417
2011-05-10,0.833,20.042
2011-05-11,0.667,12.75
2011-05-12,0.957,10.174
2011-05-13,1.25,33.667
2011-05-14,1.958,27.458
2011-05-15,3.958,27.917
2011-05-16,4.391,35.375
2011-05-17,1.625,27.875
2011-05-18,2.708,18.542
2011-05-19,2.208,28.917
2011-05-20,1.0,17.417
2011-05-21,1.125,16.458
2011-05-22,0.917,11.417
2011-05-23,0.217,5.208
2011-05-24,0.696,5.652
2011-05-25,1.958,11.958
2011-05-26,1.667,14.875
2011-05-27,1.958,18.583
2011-05-28,0.5,16.167
2011-05-29,0.0,6.792
2011-05-30,0.0,8.958
2011-05-31,2.25,9.0
2011-06-01,1.542,19.208
2011-06-02,2.875,34.0
2011-06-03,1.208,22.042
2011-06-04,2.542,31.125
2011-06-05,1.875,25.708
2011-06-06,2.261,31.167
2011-06-07,1.292,30.792
2011-06-08,0.957,16.087
2011-06-09,2.042,25.875
2011-06-10,1.875,36.5
2011-06-11,1.083,9.75
2011-06-12,0.833,17.917
2011-06-13,1.304,23.042
2011-06-14,1.083,48.875
2011-06-15,2.292,45.417
2011-06-16,0.5,12.958
2011-06-17,1.833,11.75
2011-06-18,1.292,17.458
2011-06-19,1.25,16.25
2011-06-20,1.087,8.375
2011-06-21,2.5,17.125
2011-06-22,3.5,23.583
2011-06-23,2.208,25.583
2011-06-24,3.304,25.174
2011-06-25,0.833,20.833
2011-06-26,0.125,23.875
2011-06-27,1.13,22.167
2011-06-28,2.792,23.208
2011-06-29,2.0,24.625
2011-06-30,1.75,26.208
2011-07-01,0.583,42.125
2011-07-02,2.75,51.542
2011-07-03,2.583,35.292
2011-07-04,0.818,23.652
2011-07-05,0.875,25.875
2011-07-06,1.0,22.0
2011-07-07,2.083,17.375
2011-07-08,2.583,22.917
2011-07-09,0.625,14.833
2011-07-10,0.375,7.542
2011-07-11,0.913,9.292
2011-07-12,0.833,7.708
2011-07-13,1.667,11.833
2011-07-14,0.5,8.5
2011-07-15,0.458,8.417
2011-07-16,0.792,10.583
2011-07-17,2.125,24.792
2011-07-18,1.043,11.417
2011-07-19,0.0,3.739
2011-07-20,0.0,7.042
2011-07-21,0.0,3.083
2011-07-22,1.292,11.708
2011-07-23,1.917,19.667
2011-07-24,2.333,31.25
2011-07-25,1.043,14.458
2011-07-26,0.917,15.208
2011-07-27,2.542,12.75
2011-07-28,1.5,15.917
2011-07-29,1.083,16.708
2011-07-30,0.083,18.708
2011-07-31,1.042,26.042
2011-08-01,2.522,31.708
2011-08-02,1.435,25.826
2011-08-03,1.333,11.958
2011-08-04,1.75,15.667
2011-08-05,2.25,18.792
2011-08-06,0.708,9.125
2011-08-07,0.375,8.208
2011-08-08,0.174,15.75
2011-08-09,1.958,26.5
2011-08-10,1.75,20.042
2011-08-11,0.125,12.667
2011-08-12,0.417,11.792
2011-08-13,0.917,20.167
2011-08-14,2.5,23.0
2011-08-15,1.091,19.391
2011-08-16,1.0,20.417
2011-08-17,1.208,24.833
2011-08-18,1.167,22.458
2011-08-19,0.083,12.0
2011-08-20,0.542,14.917
2011-08-21,1.0,13.167
2011-08-22,0.783,13.792
2011-08-23,1.542,19.917
2011-08-24,1.042,11.875
2011-08-25,1.958,22.083
2011-08-26,1.625,11.333
2011-08-27,1.583,16.042
2011-08-28,1.917,25.0
2011-08-29,1.565,23.917
2011-08-30,2.083,30.0
2011-08-31,2.0,37.261
2011-09-01,0.542,18.542
2011-09-02,0.042,7.042
2011-09-03,0.0,4.833
2011-09-04,0.0,6.708
2011-09-05,0.0,9.083
2011-09-06,1.25,10.792
2011-09-07,1.542,16.625
2011-09-08,1.958,25.458
2011-09-09,1.708,23.333
2011-09-10,1.0,12.042
2011-09-11,0.708,9.25
2011-09-12,0.696,9.958
2011-09-13,1.042,10.042
2011-09-14,0.652,10.435
2011-09-15,1.333,13.792
2011-09-16,2.5,12.292
2011-09-17,1.083,7.667
2011-09-18,0.667,9.792
2011-09-19,0.043,2.833
2011-09-20,0.0,1.083
2011-09-21,0.0,3.667
2011-09-22,0.0,6.5
2011-09-23,0.5,6.042
2011-09-24,1.208,9.708
2011-09-25,1.792,16.25
2011-09-26,2.391,22.292
2011-09-27,1.364,19.957
2011-09-28,1.625,17.75
2011-09-29,1.292,20.833
2011-09-30,0.375,17.917
2011-10-01,0.417,11.917
2011-10-02,0.167,8.333
2011-10-03,0.304,6.292
2011-10-04,2.417,8.167
2011-10-05,1.083,7.25
2011-10-06,1.0,14.333
2011-10-07,0.917,22.917
2011-10-08,1.75,23.083
2011-10-09,2.542,37.75
2011-10-10,3.087,43.458
2011-10-11,3.417,48.083
2011-10-12,1.292,42.0
2011-10-13,2.913,39.652
2011-10-14,1.958,25.0
2011-10-15,0.625,11.375
2011-10-16,2.208,26.5
2011-10-17,0.783,16.708
2011-10-18,1.167,10.167
2011-10-19,1.292,13.875
2011-10-20,1.833,19.542
2011-10-21,0.583,15.917
2011-10-22,0.917,5.875
2011-10-23,0.375,7.25
2011-10-24,1.348,8.667
2011-10-25,0.478,9.174
2011-10-26,0.5,6.542
2011-10-27,1.125,13.125
2011-10-28,2.042,20.833
2011-10-29,1.375,25.625
2011-10-30,0.167,15.792
2011-10-31,0.435,8.583
2011-11-01,0.875,9.917
2011-11-02,2.875,13.417
2011-11-03,2.125,23.167
2011-11-04,2.125,21.417
2011-11-05,0.917,18.0
2011-11-06,0.333,5.292
2011-11-07,0.261,6.667
2011-11-08,0.435,6.348
2011-11-09,0.333,8.667
2011-11-10,0.708,5.875
2011-11-11,2.375,11.792
2011-11-12,2.25,16.042
2011-11-13,2.125,30.958
2011-11-14,1.783,34.542
2011-11-15,2.208,14.5
2011-11-16,1.542,9.375
2011-11-17,3.292,21.583
2011-11-18,1.25,22.958
2011-11-19,0.875,11.25
2011-11-20,1.042,9.667
2011-11-21,0.522,4.833
2011-11-22,1.043,5.174
2011-11-23,1.917,16.917
2011-11-24,0.542,4.667
2011-11-25,1.125,10.917
2011-11-26,2.667,14.417
2011-11-27,3.458,23.625
2011-11-28,2.783,21.792
2011-11-29,3.542,24.417
2011-11-30,3.083,28.583
2011-12-01,0.042,2.333
2011-12-02,0.0,2.75
2011-12-03,0.125,3.833
2011-12-04,0.083,5.417
2011-12-05,0.818,10.348
2011-12-06,2.083,12.826
2011-12-07,0.583,10.5
2011-12-08,1.75,17.958
2011-12-09,0.917,4.25
2011-12-10,0.917,6.833
2011-12-11,1.083,10.958
2011-12-12,1.13,21.25
2011-12-13,1.083,19.167
2011-12-14,1.792,17.042
2011-12-15,1.542,15.0
2011-12-16,1.042,4.292
2011-12-17,0.833,5.167
2011-12-18,1.083,9.208
2011-12-19,0.696,4.792
2011-12-20,1.13,6.261
2011-12-21,3.333,21.083
2011-12-22,2.25,19.5
2011-12-23,0.875,4.583
2011-12-24,1.458,5.083
2011-12-25,1.125,4.458
2011-12-26,0.522,3.542
2011-12-27,0.5,5.417
2011-12-28,1.292,11.625
2011-12-29,1.375,18.542
2011-12-30,0.875,5.917
2011-12-31,0.417,3.333
2012-01-01,1.125,
2012-01-02,1.542,
2012-01-03,0.792,
2012-01-04,0.174,
2012-01-05,0.875,
2012-01-06,0.75,
2012-01-07,1.522,
2012-01-08,0.708,
2012-01-09,1.833,
2012-01-10,0.458,
2012-01-11,1.167,
2012-01-12,2.125,
2012-01-13,0.5,
2012-01-14,1.522,
2012-01-15,1.292,
2012-01-16,1.625,
2012-01-17,0.875,
2012-01-18,0.435,
2012-01-19,0.833,
2012-01-20,2.292,
2012-01-21,2.435,
2012-01-22,0.417,
2012-01-23,0.708,
2012-01-24,1.333,
2012-01-25,1.667,
2012-01-26,4.375,
2012-01-27,1.042,
2012-01-28,0.783,
2012-01-29,3.083,
2012-01-30,3.304,
2012-01-31,2.458,
2012-02-01,2.167,
2012-02-02,0.542,
2012-02-03,0.833,
2012-02-04,1.217,
2012-02-05,2.042,
2012-02-06,1.0,
2012-02-07,1.708,
2012-02-08,1.0,
2012-02-09,1.542,
2012-02-10,2.625,
2012-02-11,1.348,
2012-02-12,1.667,
2012-02-13,2.652,
2012-02-14,2.042,
2012-02-15,1.625,
2012-02-16,0.583,
2012-02-17,1.083,
2012-02-18,0.565,
2012-02-19,0.333,
2012-02-20,0.542,
2012-02-21,2.5,
2012-02-22,2.958,
2012-02-23,2.208,
2012-02-24,1.292,
2012-02-25,1.957,
2012-02-26,2.917,
2012-02-27,0.957,
2012-02-28,1.625,
2012-03-01,1.333,
2012-03-02,0.958,
2012-03-03,1.333,
2012-03-04,4.087,
2012-03-05,3.083,
2012-03-06,2.167,
2012-03-07,3.458,
2012-03-08,3.667,
2012-03-09,3.667,
2012-03-10,0.458,
2012-03-11,0.522,
2012-03-12,1.938,
2012-03-13,0.231,
2012-03-14,0.625,
2012-03-15,1.875,
2012-03-16,1.583,
2012-03-17,1.5,
2012-03-18,0.391,
2012-03-19,2.5,
2012-03-20,3.542,
2012-03-21,0.917,
2012-03-22,2.167,
2012-03-23,2.5,
2012-03-24,2.792,
2012-03-25,0.87,
2012-03-26,1.792,
2012-03-27,2.042,
2012-03-28,2.087,
2012-03-29,0.667,
2012-03-30,1.0,
2012-03-31,0.667,
2012-04-01,1.542,
2012-04-02,1.913,
2012-04-03,0.783,
2012-04-04,1.667,
2012-04-05,2.167,
2012-04-06,1.125,
2012-04-07,0.5,
2012-04-08,2.25,
2012-04-09,3.652,
2012-04-10,2.917,
2012-04-11,0.174,
2012-04-12,1.458,
2012-04-13,1.833,
2012-04-14,1.042,
2012-04-15,2.083,
2012-04-16,2.435,
2012-04-17,2.458,
2012-04-18,2.5,
2012-04-19,3.208,
2012-04-20,1.583,
2012-04-21,1.958,
2012-04-22,0.792,
2012-04-23,2.304,
2012-04-24,4.043,
2012-04-25,2.75,
2012-04-26,1.042,
2012-04-27,1.833,
2012-04-28,4.208,
2012-04-29,2.292,
2012-04-30,1.696,
2012-05-01,2.833,
2012-05-02,0.833,
2012-05-03,0.042,
2012-05-04,0.0,
2012-05-05,2.083,
2012-05-06,1.583,
2012-05-07,3.652,
2012-05-08,3.708,
2012-05-09,1.826,
2012-05-10,0.5,
2012-05-11,0.125,
2012-05-12,0.75,
2012-05-13,2.292,
2012-05-14,2.087,
2012-05-15,1.042,
2012-05-16,2.458,
2012-05-17,2.667,
2012-05-18,1.208,
2012-05-19,2.083,
2012-05-20,2.5,
2012-05-21,1.609,
2012-05-22,2.0,
2012-05-23,3.25,
2012-05-24,6.087,
2012-05-25,1.5,
2012-05-26,2.875,
2012-05-27,2.583,
2012-05-28,3.739,
2012-05-29,3.417,
2012-05-30,2.792,
2012-05-31,2.958,
2012-06-01,1.375,
2012-06-02,1.958,
2012-06-03,1.75,
2012-06-04,1.261,
2012-06-05,2.435,
2012-06-06,1.75,
2012-06-07,2.826,
2012-06-08,2.25,
2012-06-09,0.125,
2012-06-10,1.333,
2012-06-11,1.957,
2012-06-12,1.583,
2012-06-13,1.417,
2012-06-14,2.292,
2012-06-15,2.083,
2012-06-16,0.458,
2012-06-17,0.792,
2012-06-18,1.13,
2012-06-19,0.25,
2012-06-20,0.043,
2012-06-21,1.208,
2012-06-22,0.292,
2012-06-23,2.417,
2012-06-24,1.333,
2012-06-25,0.783,
2012-06-26,1.542,
2012-06-27,2.5,
2012-06-28,2.833,
2012-06-29,3.208,
2012-06-30,2.458,
2012-07-01,0.708,
2012-07-02,2.217,
2012-07-03,1.0,
2012-07-04,1.083,
2012-07-05,1.833,
2012-07-06,2.0,
2012-07-07,0.125,
2012-07-08,0.625,
2012-07-09,1.826,
2012-07-10,1.375,
2012-07-11,0.542,
2012-07-12,1.5,
2012-07-13,1.25,
2012-07-14,0.958,
2012-07-15,1.708,
2012-07-16,0.826,
2012-07-17,1.125,
2012-07-18,0.958,
2012-07-19,0.696,
2012-07-20,2.167,
2012-07-21,1.583,
2012-07-22,1.625,
2012-07-23,1.391,
2012-07-24,1.083,
2012-07-25,1.792,
2012-07-26,2.958,
2012-07-27,3.583,
2012-07-28,2.0,
2012-07-29,2.042,
2012-07-30,2.87,
2012-07-31,1.208,
2012-08-01,1.696,
2012-08-02,1.708,
2012-08-03,1.417,
2012-08-04,2.125,
