date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-06-16,98.0,92.125,84.0,14.708333333333334,16.583333333333332,1.875,,26.125,213.0,200.70833333333334,188.0
2011-06-17,97.0,77.54166666666667,61.0,12.166666666666666,14.5,2.3333333333333335,,18.791666666666668,264.0,230.75,198.0
2011-06-18,96.0,86.41666666666667,72.0,12.666666666666666,14.041666666666666,1.375,,32.375,244.0,223.625,210.0
2011-06-19,96.0,88.25,72.0,9.916666666666666,11.208333333333334,1.2916666666666667,,31.791666666666668,245.0,222.5,211.0
2011-06-20,99.0,93.08333333333333,76.0,17.5,22.772727272727273,5.2727272727272725,,19.125,246.0,222.58333333333334,207.0
2011-06-21,98.0,78.125,56.0,11.083333333333334,13.583333333333334,2.5,,19.458333333333332,298.0,255.75,216.0
2011-06-22,88.0,79.625,69.0,11.695652173913043,16.08695652173913,4.391304347826087,,24.954545454545453,287.0,263.7083333333333,243.0
2011-06-23,91.0,78.79166666666667,63.0,7.125,12.208333333333334,5.083333333333333,,28.125,310.0,273.75,252.0
2011-06-24,88.0,73.33333333333333,53.0,5.625,9.5,3.875,,30.208333333333332,325.0,284.5833333333333,250.0
2011-06-25,86.0,69.0,46.0,5.458333333333333,8.666666666666666,3.2083333333333335,,20.791666666666668,340.0,295.8333333333333,267.0
2011-06-26,83.0,74.29166666666667,67.0,6.958333333333333,10.416666666666666,3.4583333333333335,,21.0,291.0,279.2083333333333,269.0
2011-06-27,94.0,87.875,80.0,8.409090909090908,11.818181818181818,3.409090909090909,,24.791666666666668,275.0,260.6666666666667,245.0
2011-06-28,94.0,76.5,55.0,8.708333333333334,12.625,3.9166666666666665,,30.166666666666668,314.0,276.9166666666667,249.0
2011-06-29,90.0,69.95833333333333,53.0,8.846153846153847,23.53846153846154,14.692307692307692,,35.875,337.0,289.0833333333333,248.0
