date,PM25_mean,SPM_mean
2011-01-01,,13.833333333333334
2011-01-02,,10.708333333333334
2011-01-03,,7.083333333333333
2011-01-04,,9.583333333333334
2011-01-05,,8.833333333333334
2011-01-06,,9.75
2011-01-07,,8.416666666666666
2011-01-08,,7.625
2011-01-09,,9.666666666666666
2011-01-10,,11.608695652173912
2011-01-11,,8.73913043478261
2011-01-12,,8.333333333333334
2011-01-13,,11.26086956521739
2011-01-14,,11.791666666666666
2011-01-15,,11.958333333333334
2011-01-16,,10.25
2011-01-17,,10.791666666666666
2011-01-18,,14.875
2011-01-19,,15.166666666666666
2011-01-20,,10.875
2011-01-21,,10.541666666666666
2011-01-22,,6.5
2011-01-23,,9.875
2011-01-24,,10.291666666666666
2011-01-25,,12.25
2011-01-26,,9.75
2011-01-27,,13.826086956521738
2011-01-28,,12.458333333333334
2011-01-29,,10.791666666666666
2011-01-30,,9.875
2011-01-31,,12.583333333333334
2011-02-01,,13.666666666666666
2011-02-02,,10.125
2011-02-03,,12.208333333333334
2011-02-04,,11.375
2011-02-05,,13.041666666666666
2011-02-06,,20.25
2011-02-07,,17.0
2011-02-08,,11.625
2011-02-09,,9.958333333333334
2011-02-10,,12.916666666666666
2011-02-11,,11.583333333333334
2011-02-12,,10.208333333333334
2011-02-13,,13.875
2011-02-14,,16.625
2011-02-15,,20.0
2011-02-16,,10.083333333333334
2011-02-17,,14.208333333333334
2011-02-18,,9.75
2011-02-19,,11.75
2011-02-20,,17.565217391304348
2011-02-21,,19.708333333333332
2011-02-22,,16.583333333333332
2011-02-23,,14.5
2011-02-24,,22.708333333333332
2011-02-25,,13.5
2011-02-26,,12.166666666666666
2011-02-27,,12.333333333333334
2011-02-28,,18.0
2011-03-01,,29.333333333333332
2011-03-02,,15.833333333333334
2011-03-03,,12.75
2011-03-04,,14.791666666666666
2011-03-05,,12.652173913043478
2011-03-06,,9.666666666666666
2011-03-07,,12.25
2011-03-08,,16.09090909090909
2011-03-09,,20.541666666666668
2011-03-10,,12.583333333333334
2011-03-11,,12.291666666666666
2011-03-12,,13.0
2011-03-13,,10.583333333333334
2011-03-14,,13.208333333333334
2011-03-15,,21.5
2011-03-16,,21.875
2011-03-17,,27.708333333333332
2011-03-18,,26.333333333333332
2011-03-19,,9.217391304347826
2011-03-20,,8.375
2011-03-21,,11.708333333333334
2011-03-22,,26.333333333333332
2011-03-23,,26.708333333333332
2011-03-24,,7.333333333333333
2011-03-25,,9.791666666666666
2011-03-26,,12.791666666666666
2011-03-27,,17.75
2011-03-28,,21.125
2011-03-29,,20.82608695652174
2011-03-30,,27.541666666666668
2011-03-31,,23.583333333333332
2011-04-01,,20.583333333333332
2011-04-02,,19.958333333333332
2011-04-03,,13.541666666666666
2011-04-04,,9.833333333333334
2011-04-05,,13.875
2011-04-06,,18.875
2011-04-07,,26.545454545454547
2011-04-09,,14.285714285714286
2011-04-10,,21.0
2011-04-11,,23.208333333333332
2011-04-12,,20.666666666666668
2011-04-13,,35.625
2011-04-14,,38.875
2011-04-15,,47.708333333333336
2011-04-16,,29.916666666666668
2011-04-17,,13.75
2011-04-18,,15.375
2011-04-19,,11.291666666666666
2011-04-20,,10.5
2011-04-21,,13.791666666666666
2011-04-22,,14.25
2011-04-23,,18.125
2011-04-24,,12.583333333333334
2011-04-25,,18.625
2011-04-26,,20.166666666666668
2011-04-27,,39.125
2011-04-28,,16.458333333333332
2011-04-29,,10.291666666666666
2011-04-30,,22.291666666666668
