date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,54.0,17.25,-17.0
2011-01-02,77.0,29.791666666666668,0.0
2011-01-03,47.0,17.583333333333332,-8.0
2011-01-04,28.0,-3.1666666666666665,-17.0
2011-01-05,15.0,-1.0416666666666667,-15.0
2011-01-06,34.0,11.166666666666666,-2.0
2011-01-07,35.0,9.75,-12.0
2011-01-08,28.0,8.375,-5.0
2011-01-09,48.0,10.708333333333334,-22.0
2011-01-10,39.0,16.083333333333332,3.0
2011-01-11,5.0,-22.0,-47.0
2011-01-12,6.0,-24.041666666666668,-49.0
2011-01-13,15.0,-14.333333333333334,-45.0
2011-01-14,1.0,-17.833333333333332,-34.0
2011-01-15,19.0,-7.083333333333333,-34.0
2011-01-16,16.0,-6.958333333333333,-27.0
2011-01-17,27.0,0.5,-15.0
2011-01-18,65.0,26.25,-10.0
2011-01-19,51.0,21.333333333333332,-8.0
2011-01-20,27.0,11.083333333333334,-2.0
2011-01-21,13.0,-2.3333333333333335,-18.0
2011-01-22,45.0,21.666666666666668,0.0
2011-01-23,53.0,24.5,-13.0
2011-01-24,24.0,-8.083333333333334,-25.0
2011-01-25,2.0,-23.416666666666668,-49.0
2011-01-26,-10.0,-33.791666666666664,-51.0
2011-01-27,-26.0,-37.21739130434783,-48.0
2011-01-28,-14.0,-41.5,-62.0
2011-01-29,-3.0,-37.5,-66.0
2011-01-30,9.0,-25.291666666666668,-57.0
2011-01-31,-16.0,-29.625,-47.0
2011-02-01,45.0,-9.25,-48.0
2011-02-02,-11.0,-29.791666666666668,-47.0
2011-02-03,4.0,-23.75,-63.0
2011-02-04,29.0,-11.458333333333334,-53.0
2011-02-05,36.0,1.4166666666666667,-32.0
2011-02-06,54.0,16.5,-24.0
2011-02-07,62.0,36.041666666666664,17.0
2011-02-08,16.0,-16.125,-43.0
2011-02-09,-13.0,-29.25,-42.0
2011-02-10,19.0,-25.0,-50.0
2011-02-11,7.0,-29.291666666666668,-66.0
2011-02-12,1.0,-24.333333333333332,-49.0
2011-02-13,41.0,9.416666666666666,-14.0
2011-02-14,57.0,25.5,-12.0
2011-02-15,57.0,16.875,-16.0
2011-02-16,16.0,-13.291666666666666,-38.0
2011-02-17,10.0,-28.083333333333332,-58.0
2011-02-18,-7.0,-29.583333333333332,-53.0
2011-02-19,26.0,-17.166666666666668,-45.0
2011-02-20,36.0,5.260869565217392,-34.0
2011-02-21,70.0,25.875,-14.0
2011-02-22,41.0,1.9166666666666667,-31.0
2011-02-23,108.0,30.125,-2.0
2011-02-24,61.0,37.541666666666664,2.0
2011-02-25,9.0,-1.125,-10.0
2011-02-26,28.0,1.125,-20.0
2011-02-27,8.0,-18.47826086956522,-45.0
2011-02-28,19.0,-18.791666666666668,-47.0
2011-03-01,94.0,37.708333333333336,-5.0
2011-03-02,43.0,9.75,-7.0
2011-03-03,40.0,5.708333333333333,-15.0
2011-03-04,21.0,1.4583333333333333,-24.0
2011-03-05,70.0,11.5,-11.0
2011-03-06,104.0,68.04166666666667,40.0
2011-03-07,104.0,66.70833333333333,30.0
2011-03-08,57.0,35.208333333333336,5.0
2011-03-09,57.0,28.130434782608695,2.0
2011-03-10,16.0,7.041666666666667,-2.0
2011-03-11,32.0,12.458333333333334,0.0
2011-03-12,56.0,18.333333333333332,-3.0
2011-03-13,41.0,9.5,-8.0
2011-03-14,49.0,20.083333333333332,-15.0
2011-03-15,59.0,28.875,10.0
2011-03-16,61.0,27.875,3.0
2011-03-17,57.0,34.416666666666664,3.0
2011-03-18,87.0,63.083333333333336,47.0
2011-03-19,54.0,15.0,-3.0
2011-03-20,62.0,25.125,-6.0
2011-03-21,55.0,29.416666666666668,-5.0
2011-03-22,110.0,70.0,21.0
2011-03-23,99.0,48.583333333333336,1.0
2011-03-24,81.0,32.541666666666664,2.0
2011-03-25,86.0,40.333333333333336,11.0
2011-03-26,52.0,21.0,-1.0
2011-03-27,97.0,51.458333333333336,-9.0
2011-03-28,111.0,71.125,44.0
2011-03-29,109.0,68.04347826086956,31.0
2011-03-30,176.0,117.95833333333333,69.0
2011-03-31,172.0,92.5,13.0
2011-04-01,102.0,63.375,29.0
2011-04-02,109.0,74.33333333333333,28.0
2011-04-03,73.0,38.583333333333336,19.0
2011-04-04,64.0,35.083333333333336,8.0
2011-04-05,131.0,81.375,19.0
2011-04-06,166.0,103.20833333333333,56.0
